"","condition","genes","base_mean","log2fold_change","lfc_se","stat","pvalue","padj","direction_wide","x1","vaccine","day","dose","infection","type","regimen","disease_vac","severity","gse_id","variant","prior_infection","previous_vaccination"
"126","BBIBP (V3, D14)","NUP43",3.87050844299997,1.44065337014097,0.570584474916181,2.52487306170151,0.0115740087051545,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"127","BBIBP (V3, D14)","LOC107985271",1.51954973776878,3.17790114231678,1.0299635326119,3.08545015594666,0.00203244286710658,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"128","BBIBP (V3, D14)","CD1D",1.94843807744131,1.56487294440874,0.705092235078663,2.21938757307993,0.0264603683595578,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"129","BBIBP (V3, D14)","PAIP1P1",0.768696929091565,2.37581548048152,1.13615585671415,2.09109997228072,0.0365191032063481,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"130","BBIBP (V3, D14)","CD247",0.936847240541589,2.06041223237665,1.0492406782384,1.9637174531166,0.0495628674523303,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"131","BBIBP (V3, D14)","ALKBH8",1.09967520080433,1.99119573117043,0.995657973758789,1.99987925939397,0.0455133032746793,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"132","BBIBP (V3, D14)","DCLRE1A",1.6975468420627,1.66965386706334,0.798259743321756,2.09161727248764,0.0364727661674131,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"133","BBIBP (V3, D14)","EIF4EP2",2.23449600684385,1.348483568748,0.620600379846908,2.17286938992956,0.0297901488915025,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"134","BBIBP (V3, D14)","ACVRL1",4.79806547809414,1.69432195907925,0.65670914356032,2.58001883435574,0.00987949267361004,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"135","BBIBP (V3, D14)","LOC107986197",5.60497613546126,1.32877609798479,0.457847707485745,2.90222289258959,0.00370524805663703,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"136","BBIBP (V3, D14)","RPL34P20",4.7308690578074,1.19760816371789,0.52314357908866,2.2892532979267,0.0220646394864891,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"137","BBIBP (V3, D14)","LOC100132773",5.22038060269148,1.25382512199526,0.486225714472744,2.5786894536314,0.00991758998283166,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"138","BBIBP (V3, D14)","SYNJ2",5.68628217124447,1.0347962070864,0.476284658664553,2.17264232274003,0.0298072479022795,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"139","BBIBP (V3, D14)","TMX2-CTNND1",5.35427261284046,1.09705398303437,0.429344427291918,2.55518393461869,0.0106131698492872,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"140","BBIBP (V3, D14)","AP000266.1",13.3116195881634,1.12874755172674,0.343181159833263,3.28907202328692,0.00100518297986725,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"141","BBIBP (V3, D14)","SMG1",5.45134947903315,-1.19275170568024,0.591331564980252,-2.01706077658829,0.0436891712292711,1,"DOWN",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"142","BBIBP (V3, D14)","TRDV3",24.8415907523467,1.08090903268045,0.450855891539334,2.39746014849659,0.0165091767075362,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"143","BBIBP (V3, D14)","PTP4A2",1.52007933074813,2.35253769795108,1.00329952173651,2.34480097616244,0.0190372385391299,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"144","BBIBP (V3, D14)","MIF4GD",4.15809762644621,1.49564698731315,0.503534184359958,2.97029880744694,0.00297510211641391,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"145","BBIBP (V3, D14)","PPFIA3",3.43080497076035,1.11015429337857,0.544775534323132,2.0378196586194,0.0415679716183372,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"146","BBIBP (V3, D14)","TXN2",3.15287771406257,1.34607346768189,0.599196575942871,2.24646388468386,0.0246743103217449,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"147","BBIBP (V3, D14)","SRP19",2.08392986886798,1.674718271452,0.793338826901944,2.11097480000055,0.0347744779414529,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"148","BBIBP (V3, D14)","CCR8",0.876894101061596,3.06733038951928,1.38221624025099,2.2191393070033,0.0264772486147987,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"149","BBIBP (V3, D14)","CEBPE",0.896701486832817,2.36907186148589,1.17522075372122,2.01585264213933,0.0438153869704794,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"150","BBIBP (V3, D14)","C4B",1.05746672520554,2.36616647710994,1.06275070096007,2.226454873163,0.0259837284639033,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"151","BBIBP (V3, D14)","GNL3L",27.885035943289,-1.27646787794802,0.576162324702262,-2.21546571724842,0.0267281149409821,1,"DOWN",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"152","BBIBP (V3, D14)","LOC101928008",4.60469756994281,1.44109126332531,0.494171282250944,2.91617767985456,0.00354348640700521,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"153","BBIBP (V3, D14)","C4B",1.05746672520554,2.36616647710994,1.06275070096007,2.226454873163,0.0259837284639033,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"154","BBIBP (V3, D14)","RNF19B",4.13753411891543,1.77698134644433,0.601333786333599,2.95506653181553,0.00312601630485938,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"155","BBIBP (V3, D14)","CASP8",2.23511107095515,1.56710056945647,0.686902524833507,2.28140167316507,0.0225246891286163,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"156","BBIBP (V3, D14)","LOC647996",5.62295926746359,1.26359107215672,0.483236219134748,2.6148517477006,0.00892661923081718,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"157","BBIBP (V3, D14)","KPTN",4.58626469569356,1.79307649295716,0.674978090843387,2.65649584376392,0.00789574242238022,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"158","BBIBP (V3, D14)","GOSR1",0.67459166953462,2.38921159048092,1.1998999352293,1.99117569751709,0.0464615746604982,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"159","BBIBP (V3, D14)","PAXBP1-AS1",7.72916039987779,1.16406364286621,0.382044149916817,3.04693487158399,0.00231187795425876,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"160","BBIBP (V3, D14)","ZBTB48",1.26788373770716,2.19436214594291,1.03859466424719,2.1128186206632,0.0346162952840535,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"161","BBIBP (V3, D14)","BX005266.2",8.2608814918335,1.18036177806121,0.415817453816984,2.83865375834063,0.00453042865153019,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"162","BBIBP (V3, D14)","ERAP2",21.3925876082058,1.14154713977389,0.380448047357073,3.00053357535695,0.00269507039654584,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"163","BBIBP (V3, D14)","ERAP2",21.3925876082058,1.14154713977389,0.380448047357073,3.00053357535695,0.00269507039654584,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"164","BBIBP (V3, D14)","MSRB1",0.846419907197144,2.42486345767326,1.11828255466052,2.16838172746904,0.0301296547960979,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"165","BBIBP (V3, D14)","JDP2",3.12986768648956,1.10822711508884,0.549894039252919,2.01534665950275,0.0438683391936543,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"166","BBIBP (V3, D14)","CCR5",3.26289819707739,1.31239309874821,0.643876773414997,2.03826749610417,0.0415231886331896,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"167","BBIBP (V3, D14)","NME7",1.10843401983699,2.47337467721633,1.13994543831579,2.16973075559705,0.0300272487099561,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"168","BBIBP (V3, D14)","DRD5P2",1.20515858219263,1.90499883609829,0.880540089169506,2.16344361776306,0.0305070758550137,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"169","BBIBP (V3, D14)","LOC107984343",8.59957511252132,1.04685552212902,0.404960395349039,2.58508124288729,0.00973560542546143,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"170","BBIBP (V3, D14)","TSPO",0.595221520763878,2.43778839462132,1.14707551556253,2.12522049468192,0.0335682186959484,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"171","BBIBP (V3, D14)","C9orf106",2.93168895963232,1.54169596351941,0.704009203607943,2.18988041011175,0.0285329110628675,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"172","BBIBP (V3, D14)","CD1D",1.94843807744131,1.56487294440874,0.705092235078663,2.21938757307993,0.0264603683595578,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"173","BBIBP (V3, D14)","MAP10",4.37794561061254,1.22291820914939,0.49446042929439,2.4732377692883,0.0133895027236199,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"174","BBIBP (V3, D14)","CHKB",1.63148988838195,1.99513900466308,0.981953670357651,2.03180563899354,0.0421733361141944,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"175","BBIBP (V3, D14)","CD247",0.936847240541589,2.06041223237665,1.0492406782384,1.9637174531166,0.0495628674523303,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"176","BBIBP (V3, D14)","KMT2A",11.0569410042258,2.60649609310044,0.969955115946765,2.68723371859971,0.00720465213931,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"177","BBIBP (V3, D14)","CD1D",1.94843807744131,1.56487294440874,0.705092235078663,2.21938757307993,0.0264603683595578,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"178","BBIBP (V3, D14)","KMT2A",11.0569410042258,2.60649609310044,0.969955115946765,2.68723371859971,0.00720465213931,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"179","BBIBP (V3, D14)","LOC401218",3.94939862709439,1.16127393800101,0.538288698834817,2.15734408044365,0.0309788648016867,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"180","BBIBP (V3, D14)","RTF1",16.3551189796262,1.09118500287272,0.3459560786032,3.15411426582931,0.00160986039611852,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"181","BBIBP (V3, D14)","LINC01252",11.6177317866729,1.08545002129206,0.375050646031312,2.89414251855852,0.00380195553368254,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"182","BBIBP (V3, D14)","KMT2A",11.0569410042258,2.60649609310044,0.969955115946765,2.68723371859971,0.00720465213931,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"183","BBIBP (V3, D14)","TTC32",1.36149090026015,-2.38261619215838,1.16146049345437,-2.0513966730561,0.0402283327898099,1,"DOWN",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"184","BBIBP (V3, D14)","TMF1",2.46055226796016,1.35618416623293,0.691901881790187,1.9600816270712,0.0499862503333686,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"185","BBIBP (V3, D14)","THNSL1",7.48361193640077,1.05069909201221,0.39262645037926,2.67607821887007,0.00744892583182374,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"186","BBIBP (V3, D14)","PAQR3",1.77269225438695,2.44115315990577,1.21992709753852,2.00106478889711,0.0453854082950745,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"187","BBIBP (V3, D14)","SREBF1",4.4829716290314,1.14199369704347,0.447064320421091,2.5544281770637,0.0106362370659562,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"188","BBIBP (V3, D14)","GAREM1",3.19861961650547,1.55950180476162,0.668811199697169,2.33175192859771,0.0197137452626549,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"189","BBIBP (V3, D14)","LOC107987219",3.50994282434164,1.90730398298387,0.783239608341738,2.43514751127307,0.0148857199285052,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"190","BBIBP (V3, D14)","TRDV3",24.8415907523467,1.08090903268045,0.450855891539334,2.39746014849659,0.0165091767075362,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"191","BBIBP (V3, D14)","PEA15",5.86301979411596,1.34643437039643,0.469190719035236,2.86969523430687,0.00410867599153189,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"192","BBIBP (V3, D14)","FAM157A",4.213516018724,1.38318952978385,0.591778261186955,2.33734427319031,0.0194212902262936,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"193","BBIBP (V3, D14)","AC007014.1",4.47469354630301,1.38124578564984,0.470163998380594,2.93779572746386,0.00330554744152772,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"194","BBIBP (V3, D14)","SRM",48.4788465046272,1.04585353291635,0.28548636896581,3.66340969870125,0.00024887998151375,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"195","BBIBP (V3, D14)","SLC35G5",13.1684528368927,1.42182316228623,0.45058007652387,3.15553935108559,0.00160201654263673,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"196","BBIBP (V3, D14)","AC015911.11",120.9993611383,1.07686365703583,0.454694723807363,2.368322306489,0.0178689616654425,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"197","BBIBP (V3, D14)","NUDT14",0.811668890835395,2.18489264100235,1.08500091611184,2.01372423613432,0.0440384940027557,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"198","BBIBP (V3, D14)","SMG1P1",1.06499027489119,2.19641384388497,1.03278879008349,2.1266824978875,0.033446472695433,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"199","BBIBP (V3, D14)","MRPL45P2",0.839796234082386,2.36597110570126,1.05471051091013,2.24324217994151,0.0248812016657921,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"200","BBIBP (V3, D14)","GOLGA8B",7.85942945732736,1.10203524051348,0.450747602001534,2.44490538744946,0.0144890145782402,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"201","BBIBP (V3, D14)","PNMA6A",3.82978422670343,1.23017958191669,0.515903677767631,2.38451407681334,0.0171016937142143,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"202","BBIBP (V3, D14)","MRPL42",3.88271115724803,-1.02298614109327,0.491468886682462,-2.08148708659603,0.0373893448693705,1,"DOWN",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"203","BBIBP (V3, D14)","GPSM1",4.04200181400853,1.20032702460429,0.483975425506096,2.48014043967026,0.013133064444815,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"204","BBIBP (V3, D14)","KMT2A",11.0569410042258,2.60649609310044,0.969955115946765,2.68723371859971,0.00720465213931,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"205","BBIBP (V3, D14)","OCIAD2P1",2.10013043576374,1.65951313595494,0.738128419331006,2.24827156426116,0.024558878778546,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"206","BBIBP (V3, D14)","ERAP2",21.3925876082058,1.14154713977389,0.380448047357073,3.00053357535695,0.00269507039654584,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"207","BBIBP (V3, D14)","CCND3",1.85619663588649,2.17060209817819,0.893757589715312,2.42862508039745,0.0151561961798743,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"208","BBIBP (V3, D14)","MIR600HG",4.38909647552307,1.03596856672592,0.490469512329318,2.11219768137258,0.0346694973205389,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"209","BBIBP (V3, D14)","SNX9",3.76686652580572,1.61493557865096,0.590467354786423,2.73501247030854,0.00623779128652505,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"210","BBIBP (V3, D14)","FEM1C",4.32864426153376,1.19205708210223,0.484024675390501,2.46280229647488,0.0137855907341455,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"211","BBIBP (V3, D14)","AL445307.1",2.15622434742135,2.71829040244579,0.969951624865331,2.80250100392708,0.00507080585956687,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"212","BBIBP (V3, D14)","LOC101928940",5.65635445398639,1.55503931404619,0.631045426186083,2.46422721648511,0.0137309036501886,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"213","BBIBP (V3, D14)","RIMBP3C",1.30906705483699,2.44776534674118,1.01139368644473,2.42019045555407,0.0155123800588261,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"214","BBIBP (V3, D14)","CD1D",1.94843807744131,1.56487294440874,0.705092235078663,2.21938757307993,0.0264603683595578,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"215","BBIBP (V3, D14)","TRDV3",24.8415907523467,1.08090903268045,0.450855891539334,2.39746014849659,0.0165091767075362,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"216","BBIBP (V3, D14)","RPS18P9",7.77198571897688,1.12435676606454,0.550384657660846,2.04285630134221,0.0410666652303717,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"217","BBIBP (V3, D14)","URI1",7.18026191832202,1.14751138433386,0.528958683485452,2.16937810108834,0.030053990146866,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"218","BBIBP (V3, D14)","TRDV3",24.8415907523467,1.08090903268045,0.450855891539334,2.39746014849659,0.0165091767075362,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"219","BBIBP (V3, D14)","JPX",1.63337595191664,2.11206312516299,0.981097669564614,2.15275521559466,0.0313379215017756,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"220","BBIBP (V3, D14)","OTUD1",0.721353895823633,2.66848657719194,1.11047631447261,2.40301080033325,0.0162607071729064,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"221","BBIBP (V3, D14)","VSIG8",3.19432719192573,1.34221921549259,0.555874740576488,2.41460731621049,0.0157521818603924,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"222","BBIBP (V3, D14)","TMEM132A",9.53842024168529,1.21141998989146,0.368527267649833,3.28719228190878,0.00101191713964162,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"223","BBIBP (V3, D14)","UBA7",4.50829031875847,1.38008377892496,0.617447485027021,2.23514357478444,0.0254079244419708,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"224","BBIBP (V3, D14)","ZNF880",5.00002372050995,1.17545628129371,0.443275196068757,2.65175288786379,0.00800751229695121,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"225","BBIBP (V3, D14)","BNIP3L",3.06980269807009,1.28737103949836,0.62932130611128,2.04564985643552,0.040790832496187,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"226","BBIBP (V3, D14)","AL158212.5",2.94194253198887,1.65597791201451,0.710163296274374,2.33182694839627,0.0197097967470379,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"227","BBIBP (V3, D14)","RNF19B",4.13753411891543,1.77698134644433,0.601333786333599,2.95506653181553,0.00312601630485938,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"228","BBIBP (V3, D14)","KIF4CP",5.4922432475479,1.35363610349195,0.492058257684927,2.75096715145203,0.00594196013914051,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"229","BBIBP (V3, D14)","TBX19",2.66997552389203,1.57351864069272,0.672468407661027,2.33991459340925,0.0192881501427857,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"230","BBIBP (V3, D14)","ZBED8",15.1152528239167,1.06759211431751,0.435695326819402,2.4503180286807,0.0142730086898539,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"231","BBIBP (V3, D14)","FAM225A",2.11388742557683,1.57205907164615,0.722910443198774,2.17462492959711,0.0296582346059313,1,"UP",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"232","BBIBP (V3, D14)","ENTPD6",14.7083545340081,-1.41447123214164,0.337248536011674,-4.19415084456489,2.73895678483815e-05,0.278784716344751,"DOWN",51,"BBIBP",14,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
