"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","condition","day","vaccine","direction","study"
"2241","STON1-GTF2A1L",10.2694695229111,1.89827036988415,0.430413661994654,4.41033948849822,1.03208684862001e-05,0.00298074770419893,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2242","DGCR11",198.207467220966,1.71754056635295,0.390131906105757,4.40246116626862,1.07029751812661e-05,0.00298744736482633,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2243","MAFF",685.151000827053,2.12957619050121,0.483625503602301,4.40335791772557,1.06588099849174e-05,0.00298744736482633,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2244","CSNK1A1L",164.747750056419,2.0740828570322,0.472078631525894,4.39351141636758,1.11534329361218e-05,0.00302024975761282,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2245","RNF10",8579.37651106282,1.25270399531211,0.284987755253699,4.3956414695675,1.10446103869293e-05,0.00302024975761282,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2246","BMX",375.838144208505,2.50994022482988,0.572084930638324,4.38735595085389,1.14736933574512e-05,0.00306128262623877,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2247","FAM110B",40.7904599847759,1.4441906608584,0.330650318055988,4.36772802563541,1.25545693737069e-05,0.00316709186260976,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2248","GSTO2",29.3263770070309,1.91316837606312,0.438350584567706,4.3644709130475,1.2743080304829e-05,0.00316709186260976,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2249","PGAP2",785.949277892698,0.852506547548092,0.195283954527801,4.36547154941359,1.26848812451757e-05,0.00316709186260976,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2250","SAMSN1",3784.59448362792,1.56656969877905,0.358452684690882,4.37036676159927,1.24038021789819e-05,0.00316709186260976,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2251","SRGN",86846.6935923204,1.33598594180915,0.305286855452684,4.37616594998211,1.20785069169967e-05,0.00316709186260976,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2252","GRB10",425.622443002716,1.85501418879454,0.425549599026743,4.35910218935011,1.30597122684178e-05,0.00320192377953926,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2253","HP",541.334067180147,2.39301667763731,0.552936861682839,4.32782989065743,1.50585699101719e-05,0.00357509868603253,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2254","STX11",4280.84107482821,1.38219665849144,0.319685272814567,4.32361693212306,1.53491722865766e-05,0.00357509868603253,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2255","SYCE1L",48.2985245210514,1.63575748905217,0.378356960600982,4.32331808156491,1.53699882880746e-05,0.00357509868603253,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2256","ZNF135",131.497630649633,-1.6182336191539,0.373910367644599,-4.32786506923506,1.50561655848575e-05,0.00357509868603253,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2257","PPP4C",2348.37123070671,0.869785142012816,0.201468581541956,4.31722472732891,1.5800327058591e-05,0.0036286751116964,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2258","VPS9D1",626.165298503295,1.45524302431222,0.338196865489477,4.30294651668644,1.68541546230418e-05,0.0038223115915731,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2259","ADGRG3",10183.4721918621,1.86399169594418,0.433917516136777,4.29572816635645,1.74120842379783e-05,0.00386996819942874,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2260","SNORD35B",47.4630128616418,1.6510083650497,0.384426912107377,4.29472628749921,1.74908996501767e-05,0.00386996819942874,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2261","FCGR1B",2057.95769469031,2.29927711031313,0.535935829608933,4.2902097290097,1.78504461530157e-05,0.00390193547655619,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2262","BAIAP2L1",256.190114257992,1.54380436534113,0.360345127461223,4.2842382141195,1.83366368770044e-05,0.00391390121011167,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2263","ZBTB22",811.729137397268,0.590543253267409,0.137771567554693,4.28639423756989,1.81596597460647e-05,0.00391390121011167,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2264","ITPRIP",8180.77296249588,1.66772538144303,0.390411516978724,4.27171153747986,1.93978397215549e-05,0.00404522995480656,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2265","TMEM119",98.7638415839659,2.24545764077093,0.525562996221941,4.27248047696016,1.93310483121157e-05,0.00404522995480656,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2266","KIAA0907",2506.00600659699,-0.580939018342516,0.136357739117651,-4.26040371526896,2.04057976584099e-05,0.00420707257859695,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2267","IFITM10",76.8382526104656,2.17521267319497,0.512513841720334,4.24420278268685,2.19371911162299e-05,0.00442229398246398,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2268","SMPDL3A",399.185799037804,1.86313169880516,0.438835150903739,4.24563003890692,2.1798004324489e-05,0.00442229398246398,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2269","ADORA2A",162.365811746205,2.93279275375206,0.693797665590512,4.22715857836718,2.36660883783762e-05,0.00453027814662452,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2270","FAM221B",24.0813160531744,-2.20504359293649,0.521993296669045,-4.22427568899325,2.39710467990935e-05,0.00453027814662452,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2271","LINC01315",2.94625669166273,4.69678851870265,1.11135120875056,4.22619643702285,2.37674530442106e-05,0.00453027814662452,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2272","LOC100506801",205.271410682879,1.1086359533194,0.262420702133649,4.22465127295778,2.39311059244062e-05,0.00453027814662452,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2273","LOC101927066",58.4830394056716,2.2324973335705,0.527394365122112,4.23307012969999,2.30522581615535e-05,0.00453027814662452,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2274","RNASEK",177.886086241296,0.931473812635114,0.220307571313758,4.22806082914202,2.35714072126056e-05,0.00453027814662452,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2275","CTRL",757.892602179218,1.04480887246341,0.247657513239535,4.21876509537939,2.45644034357826e-05,0.0045476731789327,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2276","PLEKHG6",230.739782353016,1.8361831036919,0.435177545735028,4.21938843510533,2.44965905997197e-05,0.0045476731789327,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2277","MAP6D1",50.3934426792698,1.20548670419606,0.286178949763114,4.21235281348927,2.52724391137125e-05,0.0046180460535388,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2278","TG",257.32218501183,1.76735419942292,0.419725357806832,4.21073963378762,2.5453596723468e-05,0.0046180460535388,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2279","B4GALT5",9600.09127557386,1.21518903214681,0.289186296450862,4.2020975649975,2.64453104020206e-05,0.0046398253418786,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2280","LIMK2",15436.9492934976,1.46326683225678,0.348329977842647,4.20080649193445,2.65965846638028e-05,0.0046398253418786,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2281","RCVRN",24.8114304746634,2.48725653086056,0.591201481633077,4.20712161273684,2.58643969508772e-05,0.0046398253418786,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2282","RP1L1",8.22910984817847,3.37805594295636,0.803837258064628,4.20241275092124,2.64085047107327e-05,0.0046398253418786,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2283","APH1A",3835.11591926689,0.594699410036858,0.142135617643404,4.18402804235083,2.86388760036715e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2284","CDKN2D",4491.39352660159,1.37900450617908,0.329837306510815,4.18086274341396,2.90405130697815e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2285","DYSF",15873.3922067283,1.62751068710121,0.388281592650083,4.19157312092285,2.77026872813391e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2286","EIF1",20394.0942618241,1.08787624035943,0.259876282851731,4.18613129455952,2.8374925618308e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2287","FAM134A",4312.31509710299,0.366223388995572,0.0876210504416082,4.17962792216955,2.9198643618418e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2288","LOC727896",92.8299878113849,1.34545311726419,0.321823042217985,4.18072338136951,2.90583188619602e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2289","MAB21L3",118.255881358196,2.23830245346866,0.534528057667079,4.18743678907637,2.8212255882968e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2290","MIR7848",77.7460505593283,1.47120979140255,0.351319530957267,4.18766866559861,2.81834560369786e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2291","PDLIM4",6.11598280424756,3.66057361051221,0.872626057539388,4.19489376793792,2.72999505353896e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2292","SERPINB1",12038.4972958208,1.40461465470692,0.334661956623817,4.19711481064997,2.70336905030411e-05,0.00464693851902594,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2293","TXN",1989.86229049595,1.13726038132065,0.272760379786423,4.16944859151155,3.05337477313832e-05,0.00481716334861292,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2294","CD55",9911.74643545962,1.24958225946413,0.300161852448048,4.16302821052321,3.14054549010643e-05,0.00491197558853457,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2295","IL17REL",6.24616068156514,2.55279307189413,0.613718184777522,4.15955260119845,3.18871581728156e-05,0.00492234488867337,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2296","LOC220729",838.581053697047,-0.564446528134937,0.135744899445115,-4.1581417087657,3.20846975935152e-05,0.00492234488867337,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
