"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"115","BBIBP (V3, D07) UP","ChAd-BNT (V2, D3) UP",4,91,707,95,711,"ALKBH7, FAM71A, GPR152, LOC100294362",4.21,0.56,4.57069429923101e-116,115.340017824564
"116","BBIBP (V3, D07) UP","ChAd-BNT (V2, D7) UP",0,95,324,95,324,"",0,0,8.41731735744661e-97,96.0748262983451
"117","BBIBP (V3, D14) UP","BBIBP (V3, D28) UP",51,436,425,492,492,"LOC105374502, LOC105371442, LOC107984343, VSIG8, SRRM5, PITPNC1, ING5, RYR3, SH3PXD2A, LOC401218, CPPED1, BRWD1-IT1, Z99496.2, CXXC5-AS1, KCTD4, ARID1B, FAM98B, OBSCN-AS1, RASA3-IT1, BGLAP, ELOCP33, GAREM1, RPS12P20, HNRNPA3P2, CCDC57, MALAT1, HIST1H2AD, MIF4GD, RFTN1, SIPA1L1, CCDC17, RASA2-IT1, BACH1-IT1, TXLNB, SRM, EXOC2, BNIP3L, RIPOR3, LDLRAD4, MFSD13B, GALNT11, LOC107984546, SNX9, CD247, PHF12, HEMGN, RREB1, CD83, TPM4, CADM4, RRP1",10.37,10.37,1.30925892249472e-203,202.882974457734
"118","BBIBP (V3, D14) UP","ZF2001 (V3, D07) UP",21,466,451,492,476,"CCIN, CFAP410, TNNI3, MIR3945HG, CCR8, CNTNAP2, PDIA3P1, THNSL1, BX322234.1, DZANK1, NCAPD2, MARCO, CPB2-AS1, CEL, AGBL3, MAP10, SQLE, C12orf76, LSM, LOC100132773, AC015911.11",4.27,4.41,7.60474965870312e-245,244.118915077947
"119","BBIBP (V3, D14) UP","ZF2001 (V3, D14) UP",17,470,374,492,395,"CCIN, BRWD1-IT1, CFAP410, BIN3, DCHS1, MIR3945HG, BX322234.1, DZANK1, NCAPD2, AGBL3, ATG3, ATP13A3, BCRP2, CD83, ARPP19, LOC100132773, AC015911.11",3.46,4.3,9.27885105050938e-226,225.032505796768
"120","BBIBP (V3, D14) UP","ZF2001 (V3, D28) UP",6,481,126,492,133,"CFAP410, DZANK1, CPB2-AS1, BCRP2, CD83, LSM",1.22,4.51,9.45569285061789e-125,124.024306643426
"121","BBIBP (V3, D14) UP","ChAd (V1, D3) UP",5,482,345,492,350,"MARCO, FAM225A, CMPK2, EPSTI1, ACVRL1",1.02,1.43,1.02829919886505e-233,232.987880502549
"122","BBIBP (V3, D14) UP","ChAd (V1, D7) UP",2,485,223,492,225,"HIST1H2AD, MELK",0.41,0.89,9.95691562227882e-187,186.00187517319
"123","BBIBP (V3, D14) UP","ChAd (V2, D2) UP",8,479,307,492,315,"C9orf106, ARHGAP26-IT1, OLFML1, SLC8A1-AS1, THRA1/BTR, PLXNB2, SIVA1, TSPO",1.63,2.54,6.29964847736221e-214,213.200683683658
"124","BBIBP (V3, D14) UP","ChAd (V2, D7) UP",0,487,6,492,6,"",0,0,5.1702818794145e-14,13.2864857788911
"125","BBIBP (V3, D14) UP","ChAd-BNT (V2, D3) UP",15,472,696,492,711,"LOC101928008, SLC8A1-AS1, IFIT2, MMP23A, MARCO, FAM225A, CMPK2, DHX58, EPSTI1, PLXNB2, SIVA1, ACVRL1, TSPO, FZD5, NUBP2",3.05,2.11,1.46693870818322e-316,315.833588031524
"126","BBIBP (V3, D14) UP","ChAd-BNT (V2, D7) UP",2,485,322,492,324,"OLFML1, MELK",0.41,0.62,1.2232308171486e-230,229.912491586172
"127","BBIBP (V3, D28) UP","ZF2001 (V3, D07) UP",14,462,458,492,476,"ALKBH7, ANAPC1, FCGR1A, EAF1-AS1, ARPC3, CLEC18A, DNALI1, BABAM2, CUX1, ZNF433, NNAT, ARHGAP15, SNCA, AREG",2.85,2.94,1.11723818721014e-253,252.951854228529
"128","BBIBP (V3, D28) UP","ZF2001 (V3, D14) UP",15,461,376,492,395,"ALKBH7, ALOX5, DCUN1D2-AS, BAG5, BRWD1-IT1, CUX1, EMC8, CD83, NNAT, ARHGAP15, FAM49B, DENND4A, TMOD1, LOC105369710, ADAMTSL4-AS1",3.05,3.8,1.92955944338194e-226,225.714541837701
"129","BBIBP (V3, D28) UP","ZF2001 (V3, D28) UP",4,472,128,492,133,"LOC100133244, CD83, FAM49B, AREG",0.81,3.01,1.00212180616585e-127,126.99907948752
"130","BBIBP (V3, D28) UP","ChAd (V1, D3) UP",2,474,348,492,350,"GDF15, FCGR1A",0.41,0.57,4.19935858213255e-238,237.376817039486
"131","BBIBP (V3, D28) UP","ChAd (V1, D7) UP",2,474,223,492,225,"HIST1H2AD, CCNB2",0.41,0.89,6.52743343927e-185,184.185257548016
"132","BBIBP (V3, D28) UP","ChAd (V2, D2) UP",16,460,299,492,315,"SRGAP2-AS1, PABPN1L, HTR2B, AOAH-IT1, CDHR5, EDRF1-AS1, MTRNR2L3, LOC727896, SMTNL1, LOC100294362, CHRNB2, PLN, MIR181A1HG, ZBED2, DPYD-AS2, ADAMTSL4-AS1",3.25,5.08,3.74218500770431e-197,196.426874745473
"133","BBIBP (V3, D28) UP","ChAd (V2, D7) UP",0,476,6,492,6,"",0,0,5.92403144865746e-14,13.2273826446238
"134","BBIBP (V3, D28) UP","ChAd-BNT (V2, D3) UP",20,456,691,492,711,"ALKBH7, SRGAP2-AS1, FCGR1A, PABPN1L, EHD4-AS1, GPR152, FAM71A, CDHR5, EDRF1-AS1, MTRNR2L3, SMTNL1, LRRC18, LOC100294362, GGN, ZEB2-AS1, MIR181A1HG, VASN, DPYD-AS2, TCTEX1D4, ADAMTSL4-AS1",4.07,2.81,3.21278052385942e-303,302.493118941592
"135","BBIBP (V3, D28) UP","ChAd-BNT (V2, D7) UP",3,473,321,492,324,"CCNB2, MTRNR2L3, LOC101926943",0.61,0.93,9.05221857545226e-226,225.043244968088
"136","ZF2001 (V3, D07) UP","ZF2001 (V3, D14) UP",123,349,268,476,395,"TAS2R10, ADORA3, CATSPER2, TEPP, CTAGE15, CUX1, C13orf46, C17orf58, BSG, CAVIN3, BTBD19, AIDA, UBQLN2, CALM2, ALG1L9P_1, IL11RA, ALKBH7, B3GNTL1, DNAJC4, HLA-K, CYP4A22, DCBLD1, DOK4, AMZ2, EFHD1, AC015911.11, KLHL28, ACLY, CFAP410, MIR4755, LOC100507103, C6orf89, APPL2, SETMAR, SAMD3, ALKBH1, GPD1L, EHD3, TIAL1, RNU6-833P, ALDH2, PRKCSH, ANKRD50, RASA3, AGBL3, ANGPT1, RPL14P5, ARHGEF34P, NCLP1, ABR, CASP2, CCDC174, NCAPD2, BCAT2, ASH1L-AS1, CASS4, ZNF528, ANAPC1P1, CACHD1, CYP2S1, RPSAP57, KHK, COPS3, DTNBP1, CLCN5, COX5A, AFG1L, APBB2, C20orf204, CCDC32, CASTOR1, AP1M1, ARHGEF10, CD300H, C1orf112, AC092747.2, DDA1, FAM135A, BX322234.1, CASP3, LOC100132773, CCL2, CBARP, ARL6IP1, CTNNBIP1, CLEC3B, ARHGAP15, CFAP20, ADORA2B, KIF5B, LOC642696, NNAT, ASTE1, CLEC7A, ZBTB6, CIP2A, ATG2A, AC006299.1, COL6A3, CTSE, ATP5F1C, DZANK1, MIR3945HG, CCIN, SARM1, SLC1A5, BAG4, CDC42SE2, ARFGAP2, USO1, GRB2, KLHL5, ALOX15B, LOC105370846, ADAM8, LINC01703, BTBD18, CSNK2A3, AKAP17A_1, TLR8, C2orf15, ACAD11, PDF",25.84,31.14,3.31709603790541e-105,104.479241954429
"137","ZF2001 (V3, D07) UP","ZF2001 (V3, D28) UP",62,410,70,476,133,"TAS2R10, LMF1-AS1, BSG, CAVIN3, BTBD19, CALM2, RBPMSLP, AC135068.9, DEAF1, CYP4A22, DCBLD1, ADGRF3, EFHD1, SLC1A4, MT-ND3, KLHL28, ACLY, CFAP410, MIR4755, LSM, LOC100507103, C6orf89, SETMAR, ALKBH1, SNORD58A, PRKCSH, RASA3, AKAP12, CPB2-AS1, CCR4, ARNT, NCLP1, ABR, CXCL10, PRKAG2-AS1, CACHD1, EXTL2, CTSB, COPS3, PPCS, C20orf204, CAPN3, AHNAK2, ZER1, CASP3, CBARP, CTNNBIP1, CLEC3B, ASDURF, ATXN1, PPP5C, AREG, ZBTB6, DZANK1, KCNJ15, GCHFR, SLC1A5, BAG4, BTN3A2, COMMD4, LINC01703, CSNK2A3",13.03,46.62,1.5640371075887e-51,50.8057529472929
"138","ZF2001 (V3, D07) UP","ChAd (V1, D3) UP",9,463,341,476,350,"DDX60, C3orf14, CEBPB, TLR7, CXCL10, CCL2, FCGR1A, MARCO, KIF23",1.89,2.57,5.07688337309987e-222,221.294402813157
"139","ZF2001 (V3, D07) UP","ChAd (V1, D7) UP",4,468,221,476,225,"CD38, KIF2C, SYT1, KIF23",0.84,1.78,1.22501118004844e-179,178.911859947698
"140","ZF2001 (V3, D07) UP","ChAd (V2, D2) UP",5,467,310,476,315,"CCDC85B, MXD3, SLC16A4, P2RY4, CSNK1G2-AS1",1.05,1.59,7.39386255446894e-217,216.131128626848
"141","ZF2001 (V3, D07) UP","ChAd (V2, D7) UP",0,472,6,476,6,"",0,0,6.22939939025787e-14,13.2055538239782
"142","ZF2001 (V3, D07) UP","ChAd-BNT (V2, D3) UP",16,456,695,476,711,"CD38, BTBD19, DDX60, CCDC85B, ALKBH7, MXD3, TLR7, CXCL10, FCGR2C, CCL2, FCGR1A, MARCO, C15orf48, CSNK1G2-AS1, IL1RN, KIF23",3.36,2.25,7.36963598253409e-309,308.132553963251
"143","ZF2001 (V3, D07) UP","ChAd-BNT (V2, D7) UP",4,468,320,476,324,"CD38, KIF2C, ANAPC1P1, KIF23",0.84,1.23,1.41770934920588e-222,221.848412796638
"144","ZF2001 (V3, D14) UP","ZF2001 (V3, D28) UP",72,319,60,395,133,"EFHD1, CAVIN3, ALKBH1, CD83, C20orf204, DCBLD1, NLE1, CCDC66, PRKCSH, CBARP, DGLUCY, CUL4B, COPS3, SPATA24, CACHD1, RASA3, ACLY, TAS2R10, PECAM1, BTBD19, ABR, CALM2, KLHL28, BSG, CTNNBIP1, BCRP2, C6orf89, CSTF3, LOC100507103, ATG4C, MIR4755, Z94721.3, CYP4A22, SNHG28, C1orf189, AXIN2, EIF4EBP2, DNAJC30, FAM49B, LRRC29, COX10, BRCA2, ZBTB6, SETMAR, COQ7, CLEC3B, CFAP410, NCLP1, AC103810.5, LOC107984409, CPSF1, OR5B21, TGFB1, AP3M2, ACSF2, CASP3, EP300, SLC1A5, CDH23, PARD6G-AS1, ACY3, PRSS27, LY75-CD302, DZANK1, CSNK2A3, WDR77, BMS1P1, CDC42P5, LINC01703, MTR, BAG3, BAG4",18.23,54.14,6.24763419139866e-38,37.2042844069969
"145","ZF2001 (V3, D14) UP","ChAd (V1, D3) UP",2,389,348,395,350,"MYO7B, CCL2",0.51,0.57,2.51249865422277e-216,215.599894162194
"146","ZF2001 (V3, D14) UP","ChAd (V1, D7) UP",2,389,223,395,225,"HMMR, BUB1",0.51,0.89,1.42744613832835e-169,168.84544026996
"147","ZF2001 (V3, D14) UP","ChAd (V2, D2) UP",3,388,312,395,315,"ADAMTSL4-AS1, A2M, C6orf226",0.76,0.95,3.46194608409659e-202,201.460679700054
"148","ZF2001 (V3, D14) UP","ChAd (V2, D7) UP",0,391,6,395,6,"",0,0,1.91018253037204e-13,12.7189251311053
"149","ZF2001 (V3, D14) UP","ChAd-BNT (V2, D3) UP",7,384,704,395,711,"BTBD19, MYO7B, NHSL1, ALKBH7, ADAMTSL4-AS1, CCL2, C6orf226",1.77,0.98,8.33608852142806e-293,292.079037682221
"150","ZF2001 (V3, D14) UP","ChAd-BNT (V2, D7) UP",3,388,321,395,324,"ANAPC1P1, HMMR, BUB1",0.76,0.93,2.72439162051229e-205,204.564730464159
"151","ZF2001 (V3, D28) UP","ChAd (V1, D3) UP",1,131,349,133,350,"CXCL10",0.75,0.29,1.52805485453905e-119,118.815861055056
"152","ZF2001 (V3, D28) UP","ChAd (V1, D7) UP",0,132,225,133,225,"",0,0,1.63583705662501e-101,100.786259957959
"153","ZF2001 (V3, D28) UP","ChAd (V2, D2) UP",0,132,315,133,315,"",0,0,3.80020514274834e-117,116.420192958657
"154","ZF2001 (V3, D28) UP","ChAd (V2, D7) UP",0,132,6,133,6,"",0,0,1.16386799744088e-10,9.93409627332349
"155","ZF2001 (V3, D28) UP","ChAd-BNT (V2, D3) UP",2,130,709,133,711,"BTBD19, CXCL10",1.5,0.28,1.24505735552585e-152,151.904810641649
"156","ZF2001 (V3, D28) UP","ChAd-BNT (V2, D7) UP",0,132,324,133,324,"",0,0,1.69764729000842e-118,117.770152535479
"157","ChAd (V1, D3) UP","ChAd (V1, D7) UP",14,336,211,350,225,"IFI27, CDC45, CLSPN, MCM10, KIF23, DTL, CCL25, PKMYT1, ANKRD45, PTGES2-AS1, APOBEC3B, GABRB1, IFNA22P, HIST1H2AL",4,6.22,8.89445536804287e-139,138.050880639811
"158","ChAd (V1, D3) UP","ChAd (V2, D2) UP",14,336,301,350,315,"SIGLEC1, MT2A, TYMP, CDKN1C, TTYH3, MT1E, NRIR, AGRN, RIN1, CFD, FBXO39, ODF3B, PKN2-AS1, EXOC3L1",4,4.44,1.75201068927005e-170,169.756463248467
"159","ChAd (V1, D3) UP","ChAd (V2, D7) UP",0,350,6,350,6,"",0,0,3.69000027092636e-13,12.4329736019543
"160","ChAd (V1, D3) UP","ChAd-BNT (V2, D3) UP",186,164,525,350,711,"TCN2, C2, IFI27, CTSL, CXCR2P1, SDC3, IFI35, PSME2, STAC3, OTOF, TGM2, LGALS3BP, CFB, ELOVL3, LY6E, KLHDC7B, C1QB, WARS, C1QC, DDX60, OAS1, UBE2L6, SERPING1, VAMP5, FLVCR2, XAF1, EPSTI1, RUFY4, FBXO6, SIGLEC1, IL4I1, IFI6, ANKRD22, LAP3, BLVRA, HERC6, OAS2, SAMD4A, TNFSF10, ADAP2, IFITM3, SPATS2L, PARP9, PDCD1LG2, MS4A4A, USP18, GPBAR1, SCIMP, AIM2, GBP4, P2RY6, PSTPIP2, PIK3CD-AS1, PTPRU, HESX1, BATF2, SLC6A12, MT2A, SMCO4, SLC31A2, CXCL11, OAS3, IFI44L, PLSCR1, STAT1, ADAMTSL4, KCNJ10, FCGR1A, GBP1, SIRPD, IDO1, EPB41L3, METTL7B, IFI44, GBP1P1, ETV7, FAM225A, JUP, MYOF, NEXN, SECTM1, CDC45, TYMP, FCGR1C, AXL, CMPK2, CXCL10, RGL1, MSR1, ACVRL1, JPH4, SLC12A8, FRMD3, ERICH3, TRPV4, TLR7, IL27, ISG15, FAM26F, IGF2BP3, OASL, GBP5, DEFB1, FCGR1B, MX2, FMNL2, RAB39A, LAMP3, MX1, KIF23, IRF7, SLAMF8, MYO7B, MARCO, CXCL9, CLEC6A, SEPT4, FAM20A, LYPD5, TPRG1-AS1, NRIR, AGRN, RIN1, APOL4, HES4, KCNMA1, IL31RA, CFD, CASP5, CCL25, CCL2, FBXO39, MYBPC3, EPHB2, LINC00487, ODF3B, GPR84, SIGLEC11, BCL2L14, SLIT2, DHRS9, LOC102724153, IDO2, PKN2-AS1, LOC100133669, C2-AS1, SPIC, EXOC3L4, LOC101928163, LOC344887, APOBEC3A, RSAD2, PKMYT1, HTR3B, OR6C68, IFNB1, HAMP, IFIT3, IRG1, FFAR3, CES1, PLEKHS1, MIR6513, PTGES2-AS1, LOC101929415, EXOC3L1, MIR378A, IFIT1, APOBEC3B, INSL6, GBP7, PDK4, ANXA10, CD276, FAM124A, FAM225B, PANDAR, LINC00462, LIFR, DPYS, CCL1, SIGLEC12, CCL8, LINC01433, CCL7, CCL13",53.14,26.16,6.43834602703591e-79,78.1912256859924
"161","ChAd (V1, D3) UP","ChAd-BNT (V2, D7) UP",11,339,313,350,324,"CDC45, CLSPN, MCM10, KIF23, DTL, LOC101928163, PKMYT1, MIR6513, MIR378A, APOBEC3B, CYP4B1",3.14,3.4,2.06221856887062e-178,177.685665306936
"162","ChAd (V1, D7) UP","ChAd (V2, D2) UP",5,220,310,225,315,"SHCBP1, LOC102723766, MIR3153, MAMDC2-AS1, TPGS1",2.22,1.59,5.61476593355222e-147,146.250668343745
"163","ChAd (V1, D7) UP","ChAd (V2, D7) UP",0,225,6,225,6,"",0,0,5.05927230254697e-12,11.2959119451593
"164","ChAd (V1, D7) UP","ChAd-BNT (V2, D3) UP",9,216,702,225,711,"CDC45, CD38, KIF23, IFI27, PKMYT1, CCL25, APOBEC3B, PTGES2-AS1, TPGS1",4,1.27,3.06742963329005e-202,201.513225391184
"165","ChAd (V1, D7) UP","ChAd-BNT (V2, D7) UP",131,94,193,225,324,"IGLL5, CAV1, SDC1, MZB1, E2F8, TSHR, MIXL1, HJURP, BIRC5, CDC6, MKI67, SHCBP1, PBK, CDK1, CDC25A, RRM2, ACOXL, GPRC5D, DTL, CDCA2, BUB1, IGF1, KIAA0101, JCHAIN, TNFRSF17, KIF11, KIF4A, TRIP13, MYBL2, EXO1, TOP2A, CDC45, NT5DC2, BUB1B, E2F7, GLDC, CDC20, ASPM, CCNB2, TROAP, MCM10, CDCA5, SPC25, DLGAP5, CENPF, FER1L4, ESPL1, CCNA2, SKA1, CLSPN, TTK, ABCB9, AURKB, DIAPH3, GTSE1, KIFC1, KIF2C, TPX2, MELK, KCNN3, UBE2C, CDC25C, ALDH1L2, PLK1, KIF18B, CEP55, KIF14, TYMS, MIR650, LOC102723766, KIF15, HMMR, CD38, PYCR1, B9D1, LOC283710, GINS2, NEK2, MND1, CKAP2L, RAD51, CENPA, DEPDC1, KIF20A, DEPDC1B, ITGA8, FBXO16, KIF23, ESCO2, TICRR, SCNN1B, BHLHA15, AMPD1, UCHL1, DMC1, SKA3, DCC, PKMYT1, SPC24, MET, SLCO5A1, ELK2AP, LINC00887, CENPM, ASS1, LINC01484, BTN1A1, C1orf106, LSAMP, LOC730101, NES, TXNDC5, C1orf167, FAM64A, APOBEC3B, OR4C6, CADPS2, MIR3153, SAMD7, ODF1, JSRP1, FCRL4, PDLIM3, OGDHL, SNORA15, MAMDC2-AS1, SPACA3, EPN2-AS1, HIST1H3C, MGAT3-AS1, LOC101927478",58.22,40.43,6.90996800907522e-31,30.1605239632646
"166","ChAd (V2, D2) UP","ChAd (V2, D7) UP",1,314,5,315,6,"ANKRD44-IT1",0.32,16.67,2.2142077689425e-10,9.65478162976641
"167","ChAd (V2, D2) UP","ChAd-BNT (V2, D3) UP",151,164,560,315,711,"MIR6087, ARGFXP2, ANP32A-IT1, CELF2-AS1, LOC148696, IER5L, C20orf24, CFD, LAMB1, PABPN1, LOC100506321, ADAMTSL4-AS1, MIR181A1HG, LOC100422556, TPGS1, LOC102031319, POLR2M, MIR4312, CCDC85B, RAB43, LOC101927911, MIR628, HORMAD1, ZNF593, LOC101928977, SLC7A5P2, MTRNR2L3, TMEM160, C9orf84, DPYD-AS2, LOC101929516, MIR3679, LOC101928323, LINC00260, LOC101928891, SNORA2B, CSNK1G2-AS1, MTVR2, ANKRD61, SNORA70G, SMTNL1, MXD3, MMP17, NDUFS7, LYL1, CRYBA1, PDLIM4, ADAT3, PHGR1, LPPR3, PCCA-AS1, AGRN, LINGO3, SCO2, LOC102723809, SLC8A1-AS1, SPATA13-AS1, LOC100294362, C19orf60, TSPO, TBC1D22A-AS1, OPA1-AS1, BACH1-IT2, PLXNB2, MIR644A, MIR579, TAS1R1, MIR4513, FBXL15, TYMP, EDRF1-AS1, SCARNA27, C6orf226, MIR5586, MIR5194, LCMT1-AS2, ZNHIT2, HELZ2, JOSD2, SNORA37, RHOF, GSN-AS1, LOC100652999, PLEC, MZT2A, POU5F1P5, MIR3136, PDE6A, SNORA16B, TAS2R3, MIR3128, SRGAP2-AS1, FBXO39, GNG10, RABAC1, CFLAR-AS1, JUNB, ATP11A-AS1, C15orf27, LRFN4, RIN1, SCN3B, MT2A, MIR6069, TRAPPC5, CCDC107, C17orf77, SCAND1, LOC100288162, PLEKHG6, MIR4639, PABPN1L, CAPN15, MIR3909, MIR4434, MIR133A1HG, PKN2-AS1, RDH14, DISC1, LOC100131635, HIST1H2BC, EZR-AS1, LYG2, PDC, ODF3B, APOA2, C4orf48, EXOC3L1, LOC100996351, EMX1, FAM229A, RPS6KA2-AS1, LBX2, SIVA1, GALK1, NRIR, EVA1B, FAM157B, ENDOG, LOC101927817, NME3, DOCK4-AS1, ZNF295-AS1, FAM173A, SIGLEC1, FAM156A, ASGR1, ABHD8, PDZK1P1, CERS3-AS1, CDHR5",47.94,21.24,3.01319654313452e-89,88.52097253948
"168","ChAd (V2, D2) UP","ChAd-BNT (V2, D7) UP",48,267,276,315,324,"ANP32A-IT1, LOC100506321, LOC102031319, MIR4312, LOC101927911, MTRNR2L3, LOC101929516, MIR3679, LOC101928323, LINC00260, SNORA2B, SNORA55, MIR3939, PDLIM4, SNORD12B, PHGR1, MIR4712, PCCA-AS1, SPATA13-AS1, PCP4L1, MIR4454, DISP2, MIR644A, TAS1R1, MIR3192, MAMDC2-AS1, SNORD121A, SHCBP1, LOC100652999, PDE6A, TAS2R3, C15orf27, SCN3B, MIR6069, CCDC107, SCARNA4, MIR4298, MIR4434, EZR-AS1, PDC, EMX1, C19orf84, MIR3153, OLFML1, LOC101927817, LOC102723766, PDZK1P1, DNAH9",15.24,14.81,9.03785427830106e-119,118.043934665289
"169","ChAd (V2, D7) UP","ChAd-BNT (V2, D3) UP",0,6,711,6,711,"",0,0,5.41161063247096e-15,14.2666734586104
"170","ChAd (V2, D7) UP","ChAd-BNT (V2, D7) UP",0,6,324,6,324,"",0,0,5.83579598907721e-13,12.2338998988154
"171","ChAd-BNT (V2, D3) UP","ChAd-BNT (V2, D7) UP",73,638,251,711,324,"CD38, SNORA2B, SCN3B, LOC101927911, LOC101929516, CCDC107, TAS2R3, ANP32A-IT1, TXNDC12-AS1, RXFP4, LOC101928323, MIR4434, SNORA80B, KIF23, PKMYT1, LOC100506321, MTRNR2L3, CDC45, PEX5L, EIF1AX-AS1, ENAM, MIR3679, PCCA-AS1, SPATA13-AS1, EZR-AS1, LINC00260, SNORA77, PDLIM4, MIR6069, MTOR-AS1, APOBEC3B, MIR4312, MIR644A, LOC400927, SNORD16, EMX1, PRSS57, LOC100652999, SNORA71D, LOC102031319, SCARNA9L, FMR1-AS1, TSL, LOC256880, LOC102724484, CRTAC1, PHGR1, MIR7641-2, MIR4540, PDC, LOC101928163, MIR3944, RUVBL1-AS1, PDZK1P1, MIR4766, MIR5587, TAS1R1, CALB1, NBPF18P, MIR4419A, PLGLA, CSRP2, KRTAP16-1, LOC101929753, MIR378A, SNORD70, LOC101927817, OR7E2P, PDE6A, MIR6513, GNAS-AS1, MIR215, C15orf27",10.27,22.53,3.28449716564195e-165,164.483531108571
"172","BNT (V2, D1) UP","BNT (V1, D6) UP",1,1,358,2,359,"IFI27",50,0.28,0.00555555555555558,2.2552725051033
"173","ChAd (V1, D6) UP","BNT (V1, D6) UP",2,0,165,2,167,"IFI27, IGLV3-10",100,1.2,1,0
"174","ChAd (V2, D1) UP","BNT (V1, D6) UP",1,1,542,2,543,"IFI27",50,0.18,0.00367647058823527,2.4345689040342
"175","BNT (V3, D1) UP","BNT (V1, D6) UP",2,0,447,2,449,"IFI27, IGLV3-10",100,0.45,1,0
"176","BNT-MO (V3, D1) UP","BNT (V1, D6) UP",1,1,764,2,765,"IFI27",50,0.13,0.0026109660574413,2.58319877396862
"177","ChAd-BNT (V3, D1) UP","BNT (V1, D6) UP",0,2,1142,2,1142,"",0,0,1.5295290885842e-06,5.81544225918831
"178","BBIBP (V3, D07) UP","BNT (V1, D6) UP",0,2,95,2,95,"",0,0,0.000214776632302406,3.66801297164183
"179","BBIBP (V3, D14) UP","BNT (V1, D6) UP",0,2,487,2,492,"",0,0,8.38110563545536e-06,5.07669868546235
"180","BBIBP (V3, D28) UP","BNT (V1, D6) UP",0,2,476,2,492,"",0,0,8.77169899037744e-06,5.05691627998825
"181","ZF2001 (V3, D07) UP","BNT (V1, D6) UP",0,2,472,2,476,"",0,0,8.9205270247366e-06,5.04960948674792
"182","ZF2001 (V3, D14) UP","BNT (V1, D6) UP",0,2,391,2,395,"",0,0,1.29822921535026e-05,4.8866486217319
"183","ZF2001 (V3, D28) UP","BNT (V1, D6) UP",0,2,132,2,133,"",0,0,0.000112220850634048,3.94992644366791
"184","ChAd (V1, D3) UP","BNT (V1, D6) UP",1,1,349,2,350,"IFI27",50,0.29,0.0056980056980057,2.24427712080184
"185","ChAd (V1, D7) UP","BNT (V1, D6) UP",1,1,224,2,225,"IFI27",50,0.44,0.00884955752212387,2.05307844348342
"186","ChAd (V2, D2) UP","BNT (V1, D6) UP",0,2,315,2,315,"",0,0,1.99656590664058e-05,4.69971634917217
"187","ChAd (V2, D7) UP","BNT (V1, D6) UP",0,2,6,2,6,"",0,0,0.0357142857142857,1.44715803134222
"188","ChAd-BNT (V2, D3) UP","BNT (V1, D6) UP",1,1,710,2,711,"IFI27",50,0.14,0.00280898876404494,2.55144999797288
"189","ChAd-BNT (V2, D7) UP","BNT (V1, D6) UP",0,2,324,2,324,"",0,0,1.88768286927797e-05,4.72407096538283
"190","ChAd (V1, D6) UP","BNT (V2, D1) UP",4,355,163,359,167,"EPSTI1, TYMS, CDC45, IFI27",1.11,2.4,1.4473525152319e-132,131.839425679818
