genes,condition,log2fold_change,direction,meta_p,fdr,bioprocess
ACBD3,"ChAd (V1, D7)",0.21110551201027145,NEUTRAL,2.3666985244775233e-5,0.002158837584791404,Other
ACBD3,"ChAd-BNT (V2, D3)",-0.22716956546007544,NEUTRAL,3.0886399766020265e-4,0.014346642515969024,Other
ACBD3,"ChAd-BNT (V2, D7)",-0.2992842266418907,NEUTRAL,5.034581814953271e-5,0.003807346272171199,Other
ACBD4,"BNT-I (D51, severe)",1.0934909906619503,UP,8.434167430279727e-4,0.029129908453326185,Other
ACBD4,"ChAd-BNT (V2, D7)",0.426829819221245,NEUTRAL,1.3655912081351218e-4,0.007934061960036003,Other
ACBD4,"I (D26, moderate)",1.126989384661487,UP,8.532720236083094e-8,2.4756850570765593e-5,Other
ACBD4,"I (D26, severe)",0.8272156172598057,NEUTRAL,7.735994395348737e-4,0.027439986315983482,Other
ACBD4,"I (D51, severe)",0.8313863661516666,NEUTRAL,7.236579582939196e-4,0.02618484508701374,Other
ACBD5,"I (D26, moderate)",-0.5201191713718074,NEUTRAL,8.148825351667905e-5,0.005429234351474846,Other
ACBD7,"BBIBP (V3, D14)",1.1735609929386104,UP,6.721308449460549e-4,0.02483413187920352,Other
ACBD7,"BNT (V1, D6)",-0.9846732044136872,NEUTRAL,5.191217392147824e-4,0.020712891848995673,Other
ACBD7,"ZF2001 (V3, D07)",1.5360855110842804,UP,8.58532162962058e-6,9.952390800482432e-4,Other
ACBD7,"ZF2001 (V3, D14)",1.1058904024616196,UP,0.0013757973337735,0.04085721455054486,Other
ACCS,"BNT-I (D10, severe)",1.6218210597382055,UP,1.0214343560386779e-13,1.9879994211134656e-10,Other
ACCS,"BNT-I-BNT (D51, severe)",1.8834579766512456,UP,2.9955675457712305e-8,1.0421508037833349e-5,Other
ACCS,"I (D10, moderate)",-1.087579128344952,DOWN,1.4179453060149622e-6,2.471032953958843e-4,Other
ACCSL,"I (D26, moderate)",-2.2247375114290104,DOWN,8.865773545420909e-4,0.030172815559676464,Other
ACCSL,"I (D51, moderate)",-2.752449652653889,DOWN,0.0012238540871209512,0.037752710531569235,Other
ACCSL,"I (D51, severe)",-2.9687428285506523,DOWN,6.368217102691306e-4,0.023926773723488087,Other
ACE2,"BNT-I (D26, severe)",-2.384168714614448,DOWN,0.001724020779050345,0.047526418052940944,Other
ACE2,"I (D26, moderate)",-1.9154593655108803,DOWN,0.0017145815709320225,0.047350622818058304,Other
ACE2,"I (D26, severe)",-2.474620514993692,DOWN,0.001085908611267703,0.03477567028891055,Other
ACER2,"BBIBP (V3, D28)",0.8108821889542671,NEUTRAL,0.0016971805308923498,0.047020947573706715,Other
ACER3,BNT-I (D4),1.428788254723017,UP,2.226526528512983e-4,0.011363016290306883,Other
ACER3,"BNT-I (D51, severe)",-1.316509958423319,DOWN,1.4939690486787363e-4,0.008465714473983647,Other
ACER3,"ChAd (V1, D3)",0.2738740688290962,NEUTRAL,2.04747639635799e-5,0.0019373696184765926,Other
ACER3,"ChAd-BNT (V2, D3)",0.3761367907772541,NEUTRAL,2.8950580113230447e-6,4.316049364605259e-4,Other
ACER3,"I (D26, moderate)",-1.0162759733255071,DOWN,4.345621027311751e-6,5.897981377141179e-4,Other
ACER3,"I (D51, moderate)",-0.8853859885770994,NEUTRAL,6.108624729338284e-4,0.023255962674790687,Other
ACER3,"I (D51, severe)",-0.8510006158071645,NEUTRAL,9.855965934549033e-4,0.03249743559139229,Other
ACKR2,"ZF2001 (V3, D07)",2.1541269461402184,UP,1.461815329726897e-7,3.887325752322644e-5,Other
ACKR4,"BNT-I-BNT (D51, severe)",-2.513229249641338,DOWN,7.885037823679207e-4,0.027807385769816922,Other
ACKR4,"ChAd (V2, D3)",0.8732225059927167,NEUTRAL,8.090187418588391e-4,0.02829300415655004,Other
ACLY,"ChAd (V1, D3)",0.2093344510202628,NEUTRAL,1.1368668101554553e-7,3.147703300906498e-5,Other
ACLY,"ChAd-BNT (V2, D3)",0.2034174957042678,NEUTRAL,3.806605220831791e-5,0.003085977157566423,Other
ACO2,"BNT-I (D26, severe)",0.8382532139032526,NEUTRAL,2.3336801767535369e-4,0.011741112428201798,Other
ACO2,"ChAd (V1, D3)",0.201082857565461,NEUTRAL,9.20009692952442e-6,0.0010491982164814871,Other
ACO2,"ChAd-BNT (V2, D3)",0.18435513084165303,NEUTRAL,0.00115082353146533,0.03622672973635855,Other
ACO2,"I (D26, moderate)",0.7315879586206089,NEUTRAL,1.7708665957158592e-4,0.00959160555868791,Other
ACOT1,"BNT-I (D10, severe)",-3.9071837280979724,DOWN,2.9888321369791703e-6,4.4203988008285964e-4,Other
ACOT11,"BBIBP (V3, D14)",0.8400098035632482,NEUTRAL,7.632263573244479e-4,0.0271726984564023,Other
ACOT11,"ZF2001 (V3, D07)",1.0495003700611696,UP,2.6707676145335668e-5,0.0023602282055619995,Other
ACOT13,"ZF2001 (V3, D28)",-0.326918141861169,NEUTRAL,1.0419814265257054e-4,0.006501811847273914,Other
ACOT2,"ZF2001 (V3, D07)",-0.721226470040188,NEUTRAL,8.779547245314034e-5,0.005736379268549676,Other
ACOX2,"BNT-MO (V3, D1)",1.3679223440271335,UP,0.001303710917433839,0.039424093386173704,Other
ACOX2,"ChAd (V1, D3)",0.764983853827935,NEUTRAL,1.5995489559397395e-8,6.154245132950275e-6,Other
ACOX3,"ChAd-BNT (V2, D3)",0.23146425467386683,NEUTRAL,1.7019636479599184e-4,0.009316880006366842,Other
ACOX3,"ChAd-BNT (V2, D7)",0.24080186828294697,NEUTRAL,8.348236819954787e-4,0.028915980337195314,Other
ACOXL,"ChAd (V1, D7)",2.9026197704422754,UP,3.0141193758832086e-35,2.1980372806493656e-30,Other
ACOXL,"ChAd-BNT (V2, D7)",2.7814026415789863,UP,6.094142219190533e-17,2.2835473520866516e-13,Other
ACP1,"ZF2001 (V3, D07)",-0.35587309170669446,NEUTRAL,1.8193337674258768e-4,0.009783799380690406,Other
ACP2,"ChAd (V1, D3)",0.8290244023842215,NEUTRAL,8.583775459616015e-24,8.137599395000633e-20,Other
ACP2,"ChAd-BNT (V2, D3)",0.3793023491130244,NEUTRAL,2.3720905550104083e-4,0.011874493927825126,Other
ACP5,"ChAd (V1, D3)",0.3928544088254187,NEUTRAL,2.1336064880633827e-6,3.400073552564021e-4,Other
ACP6,"ChAd-BNT (V2, D7)",0.30933752181096014,NEUTRAL,6.621916592296535e-4,0.024590528378493296,Other
ACP6,"ZF2001 (V3, D07)",0.6088510763296061,NEUTRAL,9.098553537083124e-4,0.030721301502222745,Other
ACP7,"ZF2001 (V3, D07)",1.134173151714629,UP,1.3465018686343813e-4,0.007852559350422212,Other
ACPP,"ChAd-BNT (V2, D3)",0.5742830892324552,NEUTRAL,1.3814773968942086e-4,0.008002380442875745,Other
ACPP,"I (D10, severe)",-1.3425906009496476,DOWN,1.5380875711081078e-5,0.0015615113699394725,Other
ACPP,"I (D26, moderate)",-1.0663049647855831,DOWN,5.783407477554376e-5,0.004222078962173554,Other
ACPP,"I (D26, severe)",-1.2889814786320413,DOWN,3.199949320801838e-5,0.002708724666359582,Other
ACRBP,"BNT-I (D26, severe)",-1.3629517543107892,DOWN,7.551510460960963e-4,0.026973326169739922,Other
ACRBP,"ChAd-BNT (V2, D3)",-0.8852458458890596,NEUTRAL,2.126990659843948e-9,1.104289053853187e-6,Other
ACRBP,"ChAd-BNT (V2, D7)",-1.2453355013205445,DOWN,6.930733132964478e-13,1.0649077075277337e-9,Other
ACRC,"ChAd-BNT (V2, D7)",0.4148936281546342,NEUTRAL,9.975829528967858e-5,0.006296887865957545,Other
ACSBG1,"BNT-I (D51, severe)",-2.511632955760652,DOWN,0.0013204926907496443,0.039767934215736475,Other
ACSBG1,"ChAd (V1, D3)",-0.5505667486751106,NEUTRAL,2.0368699329753696e-4,0.01064789341455331,Other
ACSBG1,"ChAd-BNT (V2, D3)",-1.2501564065470874,DOWN,3.956323265021981e-11,3.5720738457422893e-8,Other
ACSBG1,"ChAd-BNT (V2, D7)",-1.3855168773116742,DOWN,6.23326385054933e-10,3.869852671160201e-7,Other
ACSBG1,"I (D51, severe)",-1.8038238355752938,DOWN,0.0011983594143296474,0.03723964632157232,Other
ACSBG1,"ZF2001 (V3, D07)",0.7625250760128297,NEUTRAL,0.00135666324963313,0.040502133540558954,Other
ACSBG2,"I (D26, severe)",1.4686252820880004,UP,0.001285912909435442,0.03904405221522266,Other
ACSF2,"ChAd (V1, D3)",0.22311917396106432,NEUTRAL,9.489390579302808e-5,0.006074369713964367,Other
ACSF2,"I (D10, moderate)",-1.096600728915125,DOWN,4.315099689354547e-5,0.0033901639262123046,Other
ACSF3,"BNT-I (D26, severe)",0.8765658924770088,NEUTRAL,2.786561679723078e-4,0.013314444786919772,Other
ACSF3,"I (D26, moderate)",0.8062734508756729,NEUTRAL,9.521366905822623e-5,0.006087029317839955,Other
ACSF3,"I (D26, severe)",0.8409288772717605,NEUTRAL,4.8260991835984265e-4,0.019662537156449608,Other
ACSL1,"ChAd-BNT (V2, D7)",-1.191518708005318,DOWN,5.7489572851062165e-6,7.321510255754542e-4,Other
ACSL1,"I (D26, moderate)",-1.8169567198904433,DOWN,6.230371695619221e-4,0.023567220550525365,Other
ACSL1,"I (D26, severe)",-2.348703247596154,DOWN,1.5230028943373302e-4,0.00858763294410617,Other
ACSL1,"ZF2001 (V3, D07)",-0.6666293125519703,NEUTRAL,2.2230137939819355e-4,0.011348143664770603,Other
ACSL3,"ChAd (V1, D7)",0.14443970821989563,NEUTRAL,9.264928021996472e-4,0.031094612102430395,Other
ACSL3,"ChAd-BNT (V2, D7)",-0.38403060230647,NEUTRAL,2.749498799843048e-9,1.369722859551238e-6,Other
ACSL4,"ChAd (V1, D3)",0.22345318136902756,NEUTRAL,6.71533954978481e-4,0.024817936833911605,Other
ACSL5,"ChAd (V1, D3)",0.20420755971655224,NEUTRAL,2.1118031062321572e-5,0.0019841189194634854,Other
ACSL5,"ChAd-BNT (V2, D3)",0.26900433818268105,NEUTRAL,7.53129570128375e-6,8.976821325415529e-4,Other
ACSM2A,"ZF2001 (V3, D07)",1.473466483646132,UP,8.338754199019939e-5,0.005515848516961402,Other
ACSM2B,"ZF2001 (V3, D07)",1.4224569052168154,UP,2.236092167613313e-5,0.0020683601647311354,Other
ACSS1,"ChAd-BNT (V2, D7)",0.25280898593914053,NEUTRAL,5.0986721193981795e-5,0.00384313374314873,Other
ACSS1,"I (D10, moderate)",-0.6768396698665816,NEUTRAL,9.861480228271202e-4,0.03250883353322864,Other
ACSS2,"ChAd (V1, D3)",0.30983671884024944,NEUTRAL,2.402578708874519e-7,5.847740873340001e-5,Other
ACSS2,"ChAd-BNT (V2, D3)",0.31985962128261936,NEUTRAL,2.004381272939246e-5,0.0019068695822911559,Other
ACSS3,"I (D26, severe)",-2.469767216415599,DOWN,8.715953449681874e-4,0.029813844146927154,Other
ACSS3,"ZF2001 (V3, D07)",2.091329365549349,UP,5.786628806840797e-5,0.004223888188946162,Other
ACTA2-AS1,"ChAd (V1, D3)",-0.3793211566892665,NEUTRAL,0.00156375130097388,0.04449453965125634,Other
ACTA2-AS1,"ChAd (V1, D7)",-0.4393403273692448,NEUTRAL,2.4808005740483015e-4,0.012256884724879326,Other
ACTA2-AS1,"ChAd-BNT (V2, D3)",0.45729723182096305,NEUTRAL,0.00139433305983854,0.04123170685281484,Other
ACTB,BNT-I (D4),0.9095579132224674,NEUTRAL,9.70254131889611e-4,0.03212227317506971,Other
ACTB,"ChAd (V1, D3)",0.4283516896035116,NEUTRAL,3.32376199391288e-9,1.6101155693568127e-6,Other
ACTB,"ChAd-BNT (V2, D7)",-0.3431046044747517,NEUTRAL,0.00123986226808627,0.03808493883463739,Other
ACTB,"I (D26, severe)",-1.0642796195287614,DOWN,0.0018274031296199283,0.04944804430907315,Other
ACTG1P14,"BBIBP (V3, D14)",0.9041800563787548,NEUTRAL,0.00140623710484699,0.041483097562751606,Other
ACTG1P14,"BBIBP (V3, D28)",1.253450962583542,UP,6.4389710239556074e-6,7.974238731680495e-4,Other
ACTG1P17,"ChAd-BNT (V2, D7)",0.4108961006564392,NEUTRAL,0.00113599372745295,0.03590140921146842,Other
ACTG1P17,"ZF2001 (V3, D07)",1.129433539636669,UP,4.523892592888648e-4,0.01877628916745956,Other
ACTG1P20,"BNT-I-BNT (D51, severe)",-2.2293971867555795,DOWN,5.7324652265487826e-5,0.004194045822358813,Other
ACTG1P20,"ChAd (V1, D3)",-0.3681348330951527,NEUTRAL,1.6854590316875966e-5,0.0016763014652533645,Other
ACTG1P20,"ChAd (V2, D3)",0.6461123479982851,NEUTRAL,6.66740426336259e-4,0.0247071854636175,Other
ACTG1P20,"ChAd-BNT (V2, D3)",0.5170707590674553,NEUTRAL,1.052725972322179e-6,1.9450522880663505e-4,Other
ACTG1P20,"ChAd-BNT (V2, D7)",0.6432014849105864,NEUTRAL,2.0963592503350127e-7,5.2423967102660225e-5,Other
ACTG1P20,I-I (D5),-1.2079072110732516,DOWN,0.00175942997160813,0.04818791705997316,Other
ACTG1P25,"ZF2001 (V3, D07)",1.1079503623819726,UP,7.157020983269213e-4,0.025977281632450944,Other
ACTG1P25,"ZF2001 (V3, D14)",1.402042744137126,UP,1.2246764379012322e-5,0.0013062769817006796,Other
ACTG1P25,"ZF2001 (V3, D28)",1.0475870571211805,UP,0.00126138182257509,0.038526938857114966,Other
ACTG1P3,"BBIBP (V3, D28)",0.937691377477858,NEUTRAL,0.00148225697082087,0.04293735251427176,Other
ACTG1P3,"BNT (V2, D1)",-0.3274176235100538,NEUTRAL,0.00128429929898937,0.039010574808386024,Other
ACTG1P3,"ZF2001 (V3, D14)",1.0030728869286485,UP,7.356574307774646e-4,0.026487607033159243,Other
ACTG1P4,"ChAd (V2, D3)",0.8780606503787106,NEUTRAL,4.08756402443062e-4,0.017490054766224682,Other
ACTG1P9,"BBIBP (V3, D14)",1.2955099254379536,UP,9.555994906796924e-4,0.03177023968976513,Other
ACTG2,"ZF2001 (V3, D07)",2.8030801117033453,UP,1.4695418331692582e-5,0.0015082348362270793,Other
ACTL6A,BNT-I (D1),-0.5960121863839952,NEUTRAL,9.45485958368238e-4,0.03152576476288039,Other
ACTL6A,"ChAd-BNT (V2, D7)",0.28252093711332626,NEUTRAL,2.774676499285755e-4,0.013275722163769965,Other
ACTL6A,"I (D26, moderate)",0.7949059392390364,NEUTRAL,1.1584923680636442e-4,0.0070309815623951204,Other
ACTL6B,"ZF2001 (V3, D07)",4.1785237617863995,UP,6.51690591557898e-5,0.004608506387433314,Other
ACTN1,"ChAd (V1, D7)",0.31144952935792364,NEUTRAL,3.727054922079701e-4,0.016409078384348748,Other
ACTR10,"BNT-I (D26, severe)",-0.7843164128123514,NEUTRAL,8.068058824991406e-4,0.028238085102263877,Other
ACTR10,"ChAd-BNT (V2, D3)",0.22386624870888536,NEUTRAL,0.00161836888012412,0.04556724257817704,Other
ACTR10,"I (D26, moderate)",-0.8432777807404975,NEUTRAL,2.548057588989661e-5,0.0022769460868805424,Other
ACTR10,"I (D26, severe)",-0.8054533905662664,NEUTRAL,5.764962891158184e-4,0.02232742007124223,Other
ACTR1A,"ChAd (V1, D3)",0.21295849415744075,NEUTRAL,4.5865144659474574e-8,1.484503936675307e-5,Other
ACTR3B,"BBIBP (V3, D28)",0.5242476932500082,NEUTRAL,8.442128669464828e-4,0.029147070166283314,Other
ACTR3C,I-I (D5),-1.2658955441482318,DOWN,0.00152510815069683,0.043745561530112845,Other
ACTR5,"ZF2001 (V3, D28)",0.46592452662742,NEUTRAL,2.242129231994465e-4,0.011417740414973563,Other
ACTR6,"BNT-I (D26, severe)",0.5804338045518876,NEUTRAL,0.001842562011011714,0.04972494179285878,Other
ACTR6,"BNT-I-BNT (D51, severe)",0.7750819859042443,NEUTRAL,0.0017703346001764037,0.04840829152097753,Other
ACTR6,"I (D26, moderate)",0.7544249138010419,NEUTRAL,2.1505044085614044e-6,3.4189767277757646e-4,Other
ACTR6,"I (D26, severe)",0.6632833453074013,NEUTRAL,3.5984852584058165e-4,0.0159966219317225,Other
ACTR6,"I (D51, moderate)",0.7503234174551959,NEUTRAL,5.376910298993984e-5,0.003994533248618898,Other
ACVR1,"ChAd-BNT (V2, D3)",-0.2112634061621479,NEUTRAL,3.1637318595246866e-5,0.002686567754566869,Other
ACVR1,"ChAd-BNT (V2, D7)",-0.3337047717274066,NEUTRAL,2.1663111421968745e-8,7.952309491426611e-6,Other
ACVR1,"I (D10, severe)",-1.022013407126835,DOWN,5.476270783799476e-6,7.049999599033628e-4,Other
ACVR1B,"ChAd (V1, D3)",0.3487883177906393,NEUTRAL,1.853219257532473e-5,0.0017953104166617542,Other
ACVR1B,"ChAd-BNT (V2, D7)",-0.454261987489861,NEUTRAL,1.4610118540647434e-4,0.008336616109617369,Other
ACVR2B,"I (D26, moderate)",1.3937141135347317,UP,0.0011105242463118478,0.03532057256727628,Other
ACVR2B-AS1,"ChAd-BNT (V2, D3)",-0.5978942968156331,NEUTRAL,6.12669390702181e-4,0.023307522008140947,Other
ACVRL1,"ChAd (V1, D3)",1.0701211126989874,UP,1.0663112457055465e-12,1.5224178516039424e-9,Other
ACVRL1,"ChAd-BNT (V2, D3)",0.9446820136331082,NEUTRAL,4.433626113162898e-7,9.700370785660752e-5,Other
ACY3,"ChAd (V1, D3)",0.5119288074377306,NEUTRAL,0.00125222466081241,0.038337971101825984,Other
ACYP1,"ChAd-BNT (V2, D7)",0.3917739885020131,NEUTRAL,2.8603436790248045e-7,6.742083229569305e-5,Other
ACYP2,"I (D51, severe)",-1.0057522170423332,DOWN,8.864216604057548e-6,0.0010207049057688862,Other
ADAL,"I (D26, moderate)",0.8713645591124002,NEUTRAL,1.3139924437835635e-6,2.3262230262336838e-4,Other
ADAL,"I (D26, severe)",0.9981234721714771,NEUTRAL,1.7696898505267111e-6,2.9381841362279915e-4,Other
ADAL,"I (D51, moderate)",0.7624838799116703,NEUTRAL,2.9072849112105157e-4,0.013722515055069476,Other
ADAL,"I (D51, severe)",0.7204248825536601,NEUTRAL,6.147384560979028e-4,0.02335998740934704,Other
ADAM10,BNT-I (D4),0.8153923437529335,NEUTRAL,4.611061211238803e-4,0.01903912395705497,Other
ADAM10,"ChAd (V1, D3)",0.22370558136058344,NEUTRAL,1.5589657580064466e-5,0.0015778074910547983,Other
ADAM11,"ZF2001 (V3, D07)",1.6083360093851815,UP,8.450378633885838e-5,0.005572051172795422,Other
ADAM19,"ChAd (V1, D3)",-0.28986368033925985,NEUTRAL,2.0455107890246697e-5,0.0019360894406169691,Other
ADAM19,"ChAd (V1, D7)",0.3986014105019004,NEUTRAL,3.6091495684973032e-9,1.7201233744959055e-6,Other
ADAM19,"I (D26, severe)",-1.1002039214046055,DOWN,7.38670831133579e-4,0.02656528308658452,Other
ADAM1A,"I (D26, moderate)",1.217411804364745,UP,1.63955010544046e-7,4.2677867394557125e-5,Other
ADAM1A,"I (D26, severe)",1.1516919542575486,UP,2.1731410315519523e-5,0.0020259448656435378,Other
ADAM1A,"I (D51, moderate)",0.8773515524678406,NEUTRAL,0.0012463584600846992,0.03822255988380153,Other
ADAM20,"I (D10, severe)",-2.0609849820578354,DOWN,6.056258411641246e-4,0.023118422209231108,Other
ADAM21,"ChAd (V1, D7)",-0.9413390181927018,NEUTRAL,7.009652211750523e-4,0.025596246434927753,Other
ADAM22,"ChAd (V1, D3)",-0.22408336847081833,NEUTRAL,5.500201269184509e-4,0.021579217455336405,Other
ADAM28,"ChAd (V1, D3)",-0.4377743280578315,NEUTRAL,7.121530035180504e-6,8.616924091234022e-4,Other
ADAM30,"ZF2001 (V3, D07)",4.563974225471726,UP,1.2628019552436354e-4,0.00749726185127772,Other
ADAM32,"BBIBP (V3, D14)",1.15822330370542,UP,0.0014827652517377797,0.0429402557513218,Other
ADAM32,"ZF2001 (V3, D07)",1.7664540199721368,UP,1.2488962578391616e-6,2.2360337662945037e-4,Other
ADAM33,"BNT-MO (V3, D1)",2.5350967413865937,UP,0.001221331630205467,0.037707550100925455,Other
ADAM33,"ChAd (V1, D3)",-1.081974964420422,DOWN,4.6919800142641334e-4,0.019267502317866666,Other
ADAM33,"ZF2001 (V3, D07)",1.5097165034354867,UP,1.9205598301418798e-4,0.010185338166988895,Other
ADAM9,"BNT-I (D26, severe)",-1.408523763316209,DOWN,7.065884278933523e-4,0.025726271910280502,Other
ADAM9,"ChAd-BNT (V2, D3)",0.35888327795126357,NEUTRAL,0.00143329255645256,0.04197588746936536,Other
ADAM9,"I (D26, moderate)",-1.4126102189558571,DOWN,7.23054642768627e-5,0.004985366038575427,Other
ADAM9,"I (D26, severe)",-1.6851220983345012,DOWN,5.094087259603145e-5,0.0038405808394234558,Other
ADAM9,"I (D51, moderate)",-1.3080221316329264,DOWN,0.0016531562311835808,0.04622133551900461,Other
ADAMDEC1,"ChAd (V1, D3)",0.6535959031917917,NEUTRAL,6.0015241337039134e-06,7.560891575758296e-4,Other
ADAMDEC1,"ChAd-BNT (V2, D3)",0.7861335569705888,NEUTRAL,1.1534858401067087e-5,0.001248178061435683,Other
ADAMTS1,"I (D26, severe)",2.2074704555990032,UP,0.0010423864414977058,0.03380325089468073,Other
ADAMTS15,"ZF2001 (V3, D07)",5.269062841121165,UP,3.833890661626642e-4,0.016725456071630163,Other
ADAMTS16,"ZF2001 (V3, D07)",1.5760371717765769,UP,9.759583902814318e-6,0.0010990984187660572,Other
ADAMTS18,"ZF2001 (V3, D07)",4.026307994175714,UP,1.1520208234683624e-4,0.007002692569154273,Other
ADAMTS2,"BNT-I (D26, mild)",-9.02829545717283,DOWN,1.7567804679358669e-4,0.009537105743532202,Other
ADAMTS2,"BNT-I (D26, severe)",-7.076190865931505,DOWN,2.3185924473230294e-5,0.0021266199018030434,Other
ADAMTS2,"BNT-I (D51, severe)",-12.447553269270955,DOWN,3.0548135971084875e-5,0.0026177595960809774,Other
ADAMTS2,"BNT-I-BNT (D51, severe)",-7.847654660628612,DOWN,5.55506807326924e-4,0.02173502901437514,Other
ADAMTS2,"I (D26, moderate)",-7.464155191094679,DOWN,1.805952971600838e-7,4.621104195831322e-5,Other
ADAMTS2,"I (D26, severe)",-6.9227981886509,DOWN,3.1565545580469115e-5,0.0026826355971978403,Other
ADAMTS2,"I (D51, moderate)",-7.1667252849192975,DOWN,1.7996246783895926e-5,0.001759028752687473,Other
ADAMTS2,"I (D51, severe)",-7.071217100522148,DOWN,2.2068687970600155e-5,0.0020485833480387333,Other
ADAMTS3,BNT-I (D4),7.29276005433481,UP,1.17522282140189e-5,0.001264790712208285,Other
ADAMTS4,"ChAd-BNT (V2, D7)",0.4659619581985686,NEUTRAL,0.00145211580194405,0.042346312549595505,Other
ADAMTS4,"I (D26, moderate)",1.62453340029936,UP,0.0014684754520749316,0.042688138309564846,Other
ADAMTS4,"ZF2001 (V3, D07)",1.5906009495032984,UP,9.604196011674773e-7,1.8115757077564524e-4,Other
ADAMTS5,"ChAd (V1, D3)",-0.7967676343481855,NEUTRAL,4.414010307922558e-5,0.0034517647992469286,Other
ADAMTS5,"I (D10, severe)",-6.038402006762956,DOWN,4.3822540732480235e-4,0.01835854337860255,Other
ADAMTS6,"BNT-I (D10, severe)",0.9883015364421888,NEUTRAL,4.3013380101993037e-4,0.018121266751515677,Other
ADAMTS6,"BNT-I (D26, mild)",1.8163900006898512,UP,7.381081151746056e-6,8.854131259723457e-4,Other
ADAMTS6,"BNT-I (D26, severe)",1.8893315012962344,UP,9.099064103000096e-10,5.305106918813194e-7,Other
ADAMTS6,"ChAd (V2, D3)",-0.9138776570705172,NEUTRAL,2.3730476807848373e-5,0.002162756234748435,Other
ADAMTS6,"I (D10, severe)",2.236216155909028,UP,4.292678995831217e-13,7.016465231563632e-10,Other
ADAMTS6,"I (D26, moderate)",2.2657901151365483,UP,1.1451690528389739e-17,4.825085825073141e-14,Other
ADAMTS6,"I (D26, severe)",1.7625567412936705,UP,1.0915597826781077e-8,4.437485406236202e-6,Other
ADAMTS6,"I (D51, moderate)",1.605810640642849,UP,2.1697266176016676e-7,5.391733676920971e-5,Other
ADAMTS6,"I (D51, severe)",1.3556776833740878,UP,1.3432670876919192e-5,0.0014049485963600848,Other
ADAMTS7,"BBIBP (V3, D14)",1.8535262032063051,UP,0.0011450185909046,0.03610756310308252,Other
ADAMTS7,"BNT-MO (V3, D1)",2.7006964937783997,UP,9.90135524619569e-4,0.032600606751132855,Other
ADAMTS7,"ZF2001 (V3, D07)",3.125481024289432,UP,3.0967907853712626e-8,1.07146813764177e-5,Other
ADAMTS7P3,"ZF2001 (V3, D07)",1.9888492471001709,UP,1.6423097465473404e-5,0.0016442540165081383,Other
ADAMTS9,"ZF2001 (V3, D07)",2.3961814030319726,UP,4.745792750101197e-4,0.019434300179206387,Other
ADAMTSL2,"ZF2001 (V3, D07)",2.2754294155238286,UP,1.0428673940771283e-5,0.001156192480178217,Other
ADAMTSL3,"BBIBP (V3, D14)",1.031048999668941,UP,0.00100781092927601,0.033030005012209505,Other
ADAMTSL3,"ZF2001 (V3, D07)",1.5265244714362003,UP,1.1053761546060008e-6,2.02223042737502e-4,Other
