"","vaccine","study","gse_id","genes","process","gene_set_short","immune_system","immune_sub_system","immune_tissue","go_term","set_size","base_mean","l2fc","lfcse","stat","pvalue","padj","direction","filter"
"2357","ChAd","ChAd (V2, D1)","GSE199750","MEN1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,269.787874053489,-0.457681953775759,0.105678077770546,-4.33090725561363,1.48496222516769e-05,0.00042923405920495,"NEUTRAL","p<0.05"
"2358","BNT","BNT (V2, D1)","GSE199750","MFAP3","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,281.004434812613,0.15205671092669,0.0462195166638905,3.28988102650339,0.00100229752110366,0.00451952545207918,"NEUTRAL","p<0.05"
"2359","BNT","BNT (V2, D1)","GSE199750","MTOR","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1031.75728435098,-0.0817151338350646,0.0235855081988592,-3.464633161435,0.00053095520247204,0.00260874470296134,"NEUTRAL","p<0.05"
"2360","BNT","BNT (V2, D1)","GSE199750","MYH9","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,41852.8692151772,-0.0918757814632881,0.035925751021277,-2.5573795634467,0.0105464070962791,0.0331763740172165,"NEUTRAL","p<0.05"
"2361","ChAd","ChAd (V2, D1)","GSE199750","NCAPH2","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,182.596985325347,-0.411569217283938,0.11788863051189,-3.49116972092086,0.00048091065163378,0.00643092506406976,"NEUTRAL","p<0.05"
"2362","BNT","BNT (V2, D1)","GSE199750","NCAPH2","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,182.596985325347,-0.306767473235591,0.0518992531373609,-5.91082635473915,3.40395722580635e-09,5.89093005608935e-08,"NEUTRAL","p<0.05"
"2363","BNT","BNT-MO (V3, D1)","GSE199750","NCK1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,465.177232825898,-0.202669023263141,0.0577396352064743,-3.51005028934467,0.00044802195134306,0.00296124386654407,"NEUTRAL","p<0.05"
"2364","BNT","BNT (V3, D1)","GSE199750","NCK1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,465.177232825898,-0.194982268037073,0.0418479461603169,-4.65930316604088,3.17281623855025e-06,5.88184878418314e-05,"NEUTRAL","p<0.05"
"2365","BNT","BNT-MO (V3, D1)","GSE199750","NCKAP1L","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,3556.62255615476,0.241824235216957,0.0560315494120551,4.31585843608546,1.58983846438608e-05,0.000196083178188,"NEUTRAL","p<0.05"
"2366","BNT","BNT (V3, D1)","GSE199750","NCKAP1L","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,3556.62255615476,0.261180272116632,0.0412377003050758,6.33353145748732,2.39612425919159e-10,1.22884445584526e-08,"NEUTRAL","p<0.05"
"2367","BNT","BNT (V2, D1)","GSE199750","NCKAP1L","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,3556.62255615476,0.174477279610467,0.0289889396796299,6.01875341211843,1.75765383327581e-09,3.23498731243432e-08,"NEUTRAL","p<0.05"
"2368","ChAd","ChAd-BNT (V3, D1)","GSE199750","NCKAP1L","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,3556.62255615476,0.380287606743648,0.08621652149948,4.41084377019249,1.02968592189662e-05,0.00055682028460456,"NEUTRAL","p<0.05"
"2369","BNT","BNT-MO (V3, D1)","GSE199750","NFKBID","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,399.537272644062,0.830421843564504,0.150991626869888,5.49978737748215,3.80249495903708e-08,1.34252912473339e-06,"NEUTRAL","p<0.05"
"2370","BNT","BNT (V3, D1)","GSE199750","NFKBID","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,399.537272644062,0.380579497811445,0.111565431861097,3.41126719506882,0.00064661692913938,0.00476885641441569,"NEUTRAL","p<0.05"
"2371","BNT","BNT-MO (V3, D1)","GSE199750","NKAP","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,286.893547541149,0.198676796387694,0.062459308792976,3.18089969657232,0.00146818453063008,0.00776766906039678,"NEUTRAL","p<0.05"
"2372","ChAd","ChAd (V2, D1)","GSE199750","NKAP","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,286.893547541149,0.196872782674825,0.0727568488981632,2.70590034692659,0.00681194841627176,0.0445265541969469,"NEUTRAL","p<0.05"
"2373","BNT","BNT (V2, D1)","GSE199750","NKAP","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,286.893547541149,0.106383432122109,0.0319622966634423,3.32840387667722,0.00087345140826759,0.00402628215093516,"NEUTRAL","p<0.05"
"2374","BNT","BNT-MO (V3, D1)","GSE199750","NLRC3","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1086.1740769708,-0.53855686171395,0.106405140732162,-5.06138009882042,4.16232466189774e-07,9.82457774059134e-06,"NEUTRAL","p<0.05"
"2375","BNT","BNT (V3, D1)","GSE199750","NLRC3","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1086.1740769708,-0.353641768643945,0.0780782773483621,-4.52932340023461,5.91728688792883e-06,0.00010034157121783,"NEUTRAL","p<0.05"
"2376","ChAd","ChAd (V2, D1)","GSE199750","NLRC3","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1086.1740769708,-0.390130794625341,0.126022209348517,-3.09573047990634,0.00196328726280986,0.0180830048538396,"NEUTRAL","p<0.05"
"2377","BNT","BNT (V2, D1)","GSE199750","NLRC3","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1086.1740769708,-0.320014144701731,0.0553539639725655,-5.78123266583647,7.41552479100571e-09,1.18317669418026e-07,"NEUTRAL","p<0.05"
"2378","ZF2001","ZF2001 (V3, D07)","GSE206023","NLRC3","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,132.205589988216,-0.463410484779774,0.179706100957757,-2.57871314501841,0.00991690989272724,0.0716002712833193,"NEUTRAL","p<0.05"
"2379","BNT","BNT-MO (V3, D1)","GSE199750","NOTCH1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,5454.36271247165,0.422836184332964,0.139787346664339,3.02485306734013,0.00248753942631828,0.0119083252391407,"NEUTRAL","p<0.05"
"2380","BNT","BNT (V2, D1)","GSE199750","PDE4B","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2268.85036671695,0.728240402727296,0.102038357113223,7.13692794876372,9.54398389051093e-13,2.99397673610398e-11,"NEUTRAL","p<0.05"
"2381","BNT","BNT-MO (V3, D1)","GSE199750","PDE4B","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2268.85036671695,1.34743091426007,0.192607365437858,6.99573929167728,2.63863803097197e-12,3.03919193534575e-10,"UP","p<0.05"
"2382","ChAd","ChAd-BNT (V3, D1)","GSE199750","PDE4B","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2268.85036671695,1.08504466539054,0.29670634782143,3.6569647847358,0.00025521942728434,0.00608171951582019,"UP","p<0.05"
"2383","BNT","BNT (V3, D1)","GSE199750","PDE4B","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2268.85036671695,0.729326688037709,0.141979357691393,5.1368501724242,2.7938151759753e-07,7.02721196649254e-06,"NEUTRAL","p<0.05"
"2384","ChAd","ChAd (V2, D1)","GSE199750","PDE4B","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2268.85036671695,0.705061054622664,0.232161061829142,3.03694792342719,0.00238986740328601,0.0208149065326551,"NEUTRAL","p<0.05"
"2385","BNT","BNT-MO (V3, D1)","GSE199750","PIK3CA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1066.46405579603,0.191319809831342,0.0774487851506295,2.47027515614668,0.0135009161101342,0.0456630792312915,"NEUTRAL","p<0.05"
"2386","BNT","BNT-MO (V3, D1)","GSE199750","PIK3CG","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2107.86921557537,0.217667904212742,0.0796761500709528,2.73190790492394,0.00629687397483976,0.0249906815367487,"NEUTRAL","p<0.05"
"2387","BNT","BNT (V2, D1)","GSE199750","PIK3R1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2663.29844547094,-0.100033846193718,0.0388159745792764,-2.57713086629868,0.00996242251123528,0.0316321766491808,"NEUTRAL","p<0.05"
"2388","BNT","BNT (V3, D1)","GSE199750","PIK3R1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2663.29844547094,-0.146875214335213,0.0539158326492375,-2.72415739715539,0.00644657757461017,0.0297236517057876,"NEUTRAL","p<0.05"
"2389","ChAd","ChAd (V2, D1)","GSE199750","PKNOX1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,306.331645260298,-0.286506124651737,0.0952789445400364,-3.00702454288152,0.0026381846226079,0.022359825111288,"NEUTRAL","p<0.05"
"2390","BNT","BNT (V2, D1)","GSE199750","PKNOX1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,306.331645260298,-0.179111186473757,0.0415104799063518,-4.31484258620556,1.5971667048062e-05,0.00012120891240716,"NEUTRAL","p<0.05"
"2391","BNT","BNT-MO (V3, D1)","GSE199750","PLCG1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1253.70940331191,-0.535159824819835,0.108112474968924,-4.95002843079544,7.42026411194353e-07,1.59271208708295e-05,"NEUTRAL","p<0.05"
"2392","BNT","BNT (V2, D1)","GSE199750","PLCG1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1253.70940331191,-0.243109585872893,0.0566461102004066,-4.29172603401722,1.77289606847833e-05,0.00013230843671408,"NEUTRAL","p<0.05"
"2393","BNT","BNT (V3, D1)","GSE199750","PLCG1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1253.70940331191,-0.306158048206381,0.0793654285230315,-3.85757443642524,0.00011451780978718,0.00118092434123847,"NEUTRAL","p<0.05"
"2394","ZF2001","ZF2001 (V3, D14)","GSE206023","PPP2CA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,54.1526532952341,-0.723120393514866,0.191437231267762,-3.77732371454663,0.00015852263387016,0.0220767536825746,"NEUTRAL","p<0.05"
"2395","ZF2001","ZF2001 (V3, D28)","GSE206023","PPP2CA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,54.1526532952341,-0.691378638522752,0.190957815395105,-3.62058309628355,0.00029393982617944,0.0187596596208099,"NEUTRAL","p<0.05"
"2396","BBIBP","BBIBP (V3, D07)","GSE206023","PPP2CA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,99.7465708813753,-0.207507916399623,0.0951974527646042,-2.17976332741518,0.0292750096278956,1,"NEUTRAL","p<0.05"
"2397","ZF2001","ZF2001 (V3, D07)","GSE206023","PPP2CA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,54.1526532952341,-1.23359786636369,0.197028983707505,-6.26099695157035,3.8252400474695e-10,3.7452177844075e-08,"DOWN","p<0.05"
"2398","BNT","BNT (V3, D1)","GSE199750","PPP2CA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1021.43453703598,0.119689933183796,0.0457295423784259,2.61734377731851,0.00886170420152419,0.0383231434468049,"NEUTRAL","p<0.05"
"2399","BNT","BNT-MO (V3, D1)","GSE199750","PPP2CA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1021.43453703598,0.284593446668075,0.0620576530822611,4.58595245764176,4.5192143823205e-06,6.95146226898843e-05,"NEUTRAL","p<0.05"
"2400","BNT","BNT (V2, D1)","GSE199750","PPP2R1A","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1076.8629854005,-0.129625831989273,0.036283783679142,-3.57255552881575,0.00035351449060554,0.00183519389635782,"NEUTRAL","p<0.05"
"2401","ChAd","ChAd (V2, D1)","GSE199750","PPP2R1A","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1076.8629854005,-0.222918822830542,0.0823715330097837,-2.70626046020128,0.00680456533003748,0.0444929398498137,"NEUTRAL","p<0.05"
"2402","BNT","BNT (V3, D1)","GSE199750","PPP3CA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1745.11471388805,-0.218406473265682,0.0632445306513158,-3.45336539012071,0.00055363853691577,0.00420677472282285,"NEUTRAL","p<0.05"
"2403","BNT","BNT (V2, D1)","GSE199750","PPP3CA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1745.11471388805,-0.226415087921251,0.0450137955611803,-5.02990439038893,4.90724474975705e-07,5.44098187847155e-06,"NEUTRAL","p<0.05"
"2404","ChAd","ChAd-BNT (V3, D1)","GSE199750","PRDX2","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1058.7210347902,-1.09011634430301,0.352452350932073,-3.09294672434489,0.00198179709277029,0.0261313600103484,"DOWN","p<0.05"
"2405","BNT","BNT (V2, D1)","GSE199750","PRF1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2954.58463695542,-0.312739195630931,0.114244900338488,-2.73744556390998,0.00619183666393954,0.0211657647443356,"NEUTRAL","p<0.05"
"2406","ChAd","ChAd (V2, D1)","GSE199750","PRF1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2954.58463695542,-0.771338696532817,0.259907823394103,-2.96773943338836,0.00299998528242072,0.0244154539911109,"NEUTRAL","p<0.05"
"2407","ChAd","ChAd-BNT (V3, D1)","GSE199750","PRF1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2954.58463695542,-1.23360106246612,0.336769976962679,-3.66303752368883,0.00024924201061267,0.00597892301900451,"DOWN","p<0.05"
"2408","BNT","BNT (V2, D1)","GSE199750","PRKCQ","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,564.251207617651,-0.188135174139873,0.0519613615039711,-3.62067445298745,0.00029383604763632,0.00156239436755254,"NEUTRAL","p<0.05"
"2409","BNT","BNT-MO (V3, D1)","GSE199750","PRKCQ","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,564.251207617651,-0.376174646996284,0.100158594986313,-3.75578997536547,0.00017279555946134,0.00137486729521279,"NEUTRAL","p<0.05"
"2410","BNT","BNT (V3, D1)","GSE199750","PRKDC","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2987.86170397627,-0.154028368913022,0.0603043126648994,-2.5541849679795,0.0106436697655515,0.043913139864854,"NEUTRAL","p<0.05"
"2411","BNT","BNT (V2, D1)","GSE199750","PRKDC","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2987.86170397627,-0.254201446645248,0.0428375737331652,-5.93407666430098,2.95503737450931e-09,5.18775680591652e-08,"NEUTRAL","p<0.05"
"2412","BNT","BNT-MO (V3, D1)","GSE199750","PSEN1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2221.36450077541,0.323418575720791,0.0882284234955563,3.6656959617677,0.00024666684322939,0.00182776586742625,"NEUTRAL","p<0.05"
"2413","BNT","BNT (V3, D1)","GSE199750","PSEN1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2221.36450077541,0.237729144108565,0.0649924833154399,3.65779443993162,0.00025439494005353,0.0022539455848879,"NEUTRAL","p<0.05"
"2414","BNT","BNT (V2, D1)","GSE199750","PSEN1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,2221.36450077541,0.177241565940268,0.0460984615244772,3.84484774716738,0.00012062731101966,0.00072002756078068,"NEUTRAL","p<0.05"
"2415","BNT","BNT-MO (V3, D1)","GSE199750","PSMB10","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,621.606456470844,0.939155057258736,0.141583127928126,6.63324134027818,3.28394206001315e-11,2.80238585995778e-09,"NEUTRAL","p<0.05"
"2416","BNT","BNT (V3, D1)","GSE199750","PSMB10","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,621.606456470844,0.684903460239077,0.104469208184681,6.55603188863366,5.52584195966876e-11,3.15839388986567e-09,"NEUTRAL","p<0.05"
"2417","BNT","BNT (V2, D1)","GSE199750","PSMB10","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,621.606456470844,0.674731017287857,0.0744408473231303,9.06398894627043,1.25765165507401e-19,8.08853716139733e-18,"NEUTRAL","p<0.05"
"2418","ChAd","ChAd (V2, D1)","GSE199750","PSMB10","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,621.606456470844,0.527781672646389,0.16915807244773,3.12005016969836,0.00180820240053623,0.0171417042840531,"NEUTRAL","p<0.05"
"2419","ChAd","ChAd-BNT (V3, D1)","GSE199750","PSMB10","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,621.606456470844,0.891936568931422,0.217967201059295,4.09206781844568,4.27543564449333e-05,0.00160217459773559,"NEUTRAL","p<0.05"
"2420","BBIBP","BBIBP (V3, D14)","GSE206023","PSMB11","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,35.273915452166,-0.333549923857926,0.161747481222492,-2.06216456254494,0.0391920713070093,1,"NEUTRAL","p<0.05"
"2421","ZF2001","ZF2001 (V3, D07)","GSE206023","PSMB11","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,59.2597786580783,0.373453402809779,0.128795299408846,2.89958876235299,0.00373652533198851,0.0364578725977985,"NEUTRAL","p<0.05"
"2422","BBIBP","BBIBP (V3, D07)","GSE206023","PTGER4","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,200.646472588495,-0.368861815621868,0.174578131066176,-2.1128752689078,0.0346114451393419,1,"NEUTRAL","p<0.05"
"2423","BNT","BNT-MO (V3, D1)","GSE199750","PTGER4","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1075.91421664495,0.356142848966875,0.109168466584756,3.26232345391033,0.00110502979149206,0.00616881202198041,"NEUTRAL","p<0.05"
"2424","BBIBP","BBIBP (V3, D14)","GSE206023","PTPN11","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,5.65606018470882,-1.7978013030199,0.841057438266162,-2.13754878231155,0.0325533824419439,1,"DOWN","p<0.05"
"2425","ChAd","ChAd (V2, D1)","GSE199750","PTPN2","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,725.384974389181,0.374278926248282,0.081291301203641,4.60416945855847,4.14115170728217e-06,0.00015033819123073,"NEUTRAL","p<0.05"
"2426","BNT","BNT (V2, D1)","GSE199750","PTPN2","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,725.384974389181,0.243324493915356,0.0357167143295305,6.81262256293759,9.58353452777966e-12,2.57540618014135e-10,"NEUTRAL","p<0.05"
"2427","BNT","BNT (V3, D1)","GSE199750","PTPN2","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,725.384974389181,0.244258412034075,0.0504922722332926,4.83754050333709,1.31455603338342e-06,2.74645371021641e-05,"NEUTRAL","p<0.05"
"2428","BNT","BNT-MO (V3, D1)","GSE199750","PTPN2","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,725.384974389181,0.276010341020087,0.0687022230904285,4.01748776974497,5.88218872089962e-05,0.00057400358268112,"NEUTRAL","p<0.05"
"2429","ChAd","ChAd-BNT (V3, D1)","GSE199750","PTPN2","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,725.384974389181,0.642695348283862,0.105580688410433,6.0872433961167,1.14871273244656e-09,4.92554765295402e-07,"NEUTRAL","p<0.05"
"2430","BNT","BNT (V2, D1)","GSE199750","PTPN6","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,7350.11313310143,0.358390459029404,0.0554719817287356,6.46074735137417,1.04187141095272e-10,2.40470643398926e-09,"NEUTRAL","p<0.05"
"2431","BNT","BNT-MO (V3, D1)","GSE199750","PTPN6","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,7350.11313310143,0.565272673519485,0.107003748646093,5.28273710661373,1.27267958550951e-07,3.69682662660622e-06,"NEUTRAL","p<0.05"
"2432","BNT","BNT (V3, D1)","GSE199750","PTPN6","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,7350.11313310143,0.45343595865005,0.078842126775662,5.75118882751933,8.86180681471047e-09,3.3060029033711e-07,"NEUTRAL","p<0.05"
"2433","BNT","BNT (V3, D1)","GSE199750","PTPRC","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,29745.9059468089,0.214628513509303,0.073337949178147,2.92656824896948,0.00342724299176736,0.0181187428594112,"NEUTRAL","p<0.05"
"2434","ZF2001","ZF2001 (V3, D07)","GSE206023","PTPRC","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,35.0960890729667,-0.63575304890828,0.290163826230975,-2.19101414937302,0.0284507685469555,0.140272729212246,"NEUTRAL","p<0.05"
"2435","BNT","BNT-MO (V3, D1)","GSE199750","PTPRC","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,29745.9059468089,0.396233998944695,0.0995358311338279,3.9808177058566,6.86786046344754e-05,0.00065207550832679,"NEUTRAL","p<0.05"
"2436","BNT","BNT (V2, D1)","GSE199750","PTPRC","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,29745.9059468089,0.182133076942695,0.0521854206037971,3.49011418966014,0.00048281419679208,0.00239950376595432,"NEUTRAL","p<0.05"
"2437","BBIBP","BBIBP (V3, D28)","GSE206023","PTPRC","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,7.85942945732736,1.10203524051348,0.450747602001534,2.44490538744946,0.0144890145782402,1,"UP","p<0.05"
"2438","BBIBP","BBIBP (V3, D07)","GSE206023","PTPRC","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,7.85942945732736,1.02290414718251,0.450926560624392,2.26844953592024,0.0233018214785604,1,"UP","p<0.05"
"2439","BNT","BNT (V3, D1)","GSE199750","PTPRJ","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,6456.92693564021,0.308981441400421,0.0900218327182671,3.43229450090637,0.00059849726162786,0.00448348499392183,"NEUTRAL","p<0.05"
"2440","BNT","BNT-MO (V3, D1)","GSE199750","PTPRJ","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,6456.92693564021,0.440261273520787,0.122178951004264,3.60341343498212,0.00031406537518964,0.00222580214019508,"NEUTRAL","p<0.05"
"2441","ZF2001","ZF2001 (V3, D28)","GSE206023","RAG1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,20.689439614591,-0.68421059817348,0.177223416827246,-3.86072343273032,0.00011305180893363,NA,"NEUTRAL","p<0.05"
"2442","ZF2001","ZF2001 (V3, D07)","GSE206023","RAG1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,20.689439614591,-1.29501844114838,0.194600661711354,-6.65474839478837,2.83785099986318e-11,3.40462180518797e-09,"DOWN","p<0.05"
"2443","ZF2001","ZF2001 (V3, D14)","GSE206023","RAG1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,20.689439614591,-0.624602872283321,0.17587396907244,-3.55142307629424,0.00038315397455244,0.0382161550949807,"NEUTRAL","p<0.05"
"2444","BNT","BNT (V2, D1)","GSE199750","RASGRP1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1202.49673690601,-0.257269482545589,0.053497942027995,-4.80896035983894,1.51717285593115e-06,1.49729265988792e-05,"NEUTRAL","p<0.05"
