"source","target","value","type"
"NK CELL","MERTK",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","NFKBIA",0,"Directed"
"INNATE IMMUNE SYSTEM","NFKBIA",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","NFKBIA",0,"Directed"
"B CELLS","NFKBIA",0,"Directed"
"ARPP","NFKBIA",0,"Directed"
"INNATE IMMUNE SYSTEM","PTPRO",0,"Directed"
"MONOCYTES","PTPRO",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SEMA4A",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SEMA4A",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SLC11A1",0,"Directed"
"INNATE IMMUNE SYSTEM","SLC11A1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SLC11A1",0,"Directed"
"MACROPHAGES","SLC11A1",0,"Directed"
"T CELLS","SLC11A1",0,"Directed"
"ARPP","SLC11A1",0,"Directed"
"INNATE IMMUNE SYSTEM","TLR7",0,"Directed"
"OTHER","VSTM1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CAMK4",0,"Directed"
"INNATE IMMUNE SYSTEM","CAMK4",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CCR7",0,"Directed"
"INNATE IMMUNE SYSTEM","CCR7",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CCR7",0,"Directed"
"T CELLS","CCR7",0,"Directed"
"DENDRITIC CELLS","CCR7",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CD1C",0,"Directed"
"INNATE IMMUNE SYSTEM","CD1C",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD1C",0,"Directed"
"T CELLS","CD1C",0,"Directed"
"ARPP","CD1C",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CD3D",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD3D",0,"Directed"
"OTHER","CD96",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CRTAM",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CRTAM",0,"Directed"
"T CELLS","CRTAM",0,"Directed"
"OTHER","ETS1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","GPR174",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","GPR174",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","ITK",0,"Directed"
"INNATE IMMUNE SYSTEM","ITK",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ITK",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","ITK",0,"Directed"
"T CELLS","ITK",0,"Directed"
"B CELLS","ITK",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","KLRK1",0,"Directed"
"INNATE IMMUNE SYSTEM","KLRK1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","KLRK1",0,"Directed"
"NK CELL","KLRK1",0,"Directed"
"T CELLS","KLRK1",0,"Directed"
"ARPP","KLRK1",0,"Directed"
"INNATE IMMUNE SYSTEM","PTGDR",0,"Directed"
"MAST CELL","PTGDR",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","RNF125",0,"Directed"
"INNATE IMMUNE SYSTEM","SFPQ",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SH2D1A",0,"Directed"
"INNATE IMMUNE SYSTEM","SH2D1A",0,"Directed"
"NK CELL","SH2D1A",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SKAP1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SKAP1",0,"Directed"
"T CELLS","SKAP1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","THEMIS",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","THEMIS",0,"Directed"
"T CELLS","THEMIS",0,"Directed"
"INNATE IMMUNE SYSTEM","TLR10",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","BCL11B",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BCL11B",0,"Directed"
"COMPLEMENT IMMUNE SYSTEM","RGCC",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CTC1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CTC1",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CTC1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CBLB",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CBLB",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CD28",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD28",0,"Directed"
"T CELLS","CD28",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CD3G",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD3G",0,"Directed"
"T CELLS","CD3G",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CTLA4",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CTLA4",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CTLA4",0,"Directed"
"T CELLS","CTLA4",0,"Directed"
"B CELLS","CTLA4",0,"Directed"
"INNATE IMMUNE SYSTEM","DHX36",0,"Directed"
"INNATE IMMUNE SYSTEM","ENDOD1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","EPB42",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","EPB42",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","GPAM",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","GPAM",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","IL6ST",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IL6ST",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","ITPKB",0,"Directed"
"INNATE IMMUNE SYSTEM","ITPKB",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ITPKB",0,"Directed"
"T CELLS","ITPKB",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","JAK1",0,"Directed"
"INNATE IMMUNE SYSTEM","JAK1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","JAK1",0,"Directed"
"ANTIVIRAL AND INTERFERON","JAK1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","LY9",0,"Directed"
"INNATE IMMUNE SYSTEM","LY9",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","LY9",0,"Directed"
"INNATE IMMUNE SYSTEM","PCBP2",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PDE4D",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PDE4D",0,"Directed"
"T CELLS","PDE4D",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PIK3CA",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PIK3CA",0,"Directed"
"T CELLS","PIK3CA",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PIK3R1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PIK3R1",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PIK3R1",0,"Directed"
"T CELLS","PIK3R1",0,"Directed"
"B CELLS","PIK3R1",0,"Directed"
"INNATE IMMUNE SYSTEM","POLR3E",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PRKCQ",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PRKCQ",0,"Directed"
"T CELLS","PRKCQ",0,"Directed"
"INNATE IMMUNE SYSTEM","PSPC1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PTPN2",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PTPN2",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PTPN2",0,"Directed"
"T CELLS","PTPN2",0,"Directed"
"B CELLS","PTPN2",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","RC3H2",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RC3H2",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RC3H2",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","RHOH",0,"Directed"
"INNATE IMMUNE SYSTEM","RHOH",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RHOH",0,"Directed"
"MAST CELL","RHOH",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SBDS",0,"Directed"
"INNATE IMMUNE SYSTEM","SETD2",0,"Directed"
"INNATE IMMUNE SYSTEM","SYNCRIP",0,"Directed"
"INNATE IMMUNE SYSTEM","TGFBR2",0,"Directed"
"DENDRITIC CELLS","TGFBR2",0,"Directed"
"INNATE IMMUNE SYSTEM","TRIM13",0,"Directed"
"INNATE IMMUNE SYSTEM","ACTR3",0,"Directed"
"ANTIVIRAL AND INTERFERON","ACTR3",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","JAML",0,"Directed"
"INNATE IMMUNE SYSTEM","JAML",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","JAML",0,"Directed"
"NEUTROPHIL","JAML",0,"Directed"
"MONOCYTES","JAML",0,"Directed"
"T CELLS","JAML",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","APBB1IP",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","APBB1IP",0,"Directed"
"T CELLS","APBB1IP",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","BTK",0,"Directed"
"INNATE IMMUNE SYSTEM","BTK",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BTK",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BTK",0,"Directed"
"NEUTROPHIL","BTK",0,"Directed"
"MAST CELL","BTK",0,"Directed"
"EOSINOPHIL","BTK",0,"Directed"
"T CELLS","BTK",0,"Directed"
"B CELLS","BTK",0,"Directed"
"ARPP","BTK",0,"Directed"
"INNATE IMMUNE SYSTEM","MILR1",0,"Directed"
"MAST CELL","MILR1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CYREN",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CYREN",0,"Directed"
"INNATE IMMUNE SYSTEM","CARD8",0,"Directed"
"INNATE IMMUNE SYSTEM","CCR5",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CD4",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD4",0,"Directed"
"INNATE IMMUNE SYSTEM","CD58",0,"Directed"
"ANTIVIRAL AND INTERFERON","CD58",0,"Directed"
"INNATE IMMUNE SYSTEM","CD93",0,"Directed"
"MACROPHAGES","CD93",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CKLF",0,"Directed"
"INNATE IMMUNE SYSTEM","CKLF",0,"Directed"
"NEUTROPHIL","CKLF",0,"Directed"
"MACROPHAGES","CKLF",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CORO1A",0,"Directed"
"INNATE IMMUNE SYSTEM","CORO1A",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CORO1A",0,"Directed"
"NK CELL","CORO1A",0,"Directed"
"T CELLS","CORO1A",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CR1",0,"Directed"
"INNATE IMMUNE SYSTEM","CR1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CR1",0,"Directed"
"COMPLEMENT IMMUNE SYSTEM","CR1",0,"Directed"
"T CELLS","CR1",0,"Directed"
"INNATE IMMUNE SYSTEM","CSF1R",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CSF2RB",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CSF2RB",0,"Directed"
"B CELLS","CSF2RB",0,"Directed"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","CSF2RB",0,"Directed"
"INNATE IMMUNE SYSTEM","CSF3R",0,"Directed"
"NEUTROPHIL","CSF3R",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CSK",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CSK",0,"Directed"
"T CELLS","CSK",0,"Directed"
"INNATE IMMUNE SYSTEM","CTSD",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CX3CR1",0,"Directed"
"INNATE IMMUNE SYSTEM","CX3CR1",0,"Directed"
"INNATE IMMUNE SYSTEM","DAPK1",0,"Directed"
"ANTIVIRAL AND INTERFERON","DAPK1",0,"Directed"
"INNATE IMMUNE SYSTEM","RIGI",0,"Directed"
"ANTIVIRAL AND INTERFERON","RIGI",0,"Directed"
"ARPP","RIGI",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","GAPT",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","GAPT",0,"Directed"
"B CELLS","GAPT",0,"Directed"
"OTHER","GCNT1",0,"Directed"
"INNATE IMMUNE SYSTEM","GRN",0,"Directed"
"INNATE IMMUNE SYSTEM","GSN",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","HDAC5",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","HDAC5",0,"Directed"
"INNATE IMMUNE SYSTEM","HK1",0,"Directed"
"INNATE IMMUNE SYSTEM","IFITM2",0,"Directed"
"ANTIVIRAL AND INTERFERON","IFITM2",0,"Directed"
"INNATE IMMUNE SYSTEM","IFNAR1",0,"Directed"
"ANTIVIRAL AND INTERFERON","IFNAR1",0,"Directed"
"INNATE IMMUNE SYSTEM","IL10RB",0,"Directed"
"ANTIVIRAL AND INTERFERON","IL10RB",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","IL17RA",0,"Directed"
"INNATE IMMUNE SYSTEM","IL17RA",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IL17RA",0,"Directed"
"OTHER","IRF2",0,"Directed"
"INNATE IMMUNE SYSTEM","JAGN1",0,"Directed"
"NEUTROPHIL","JAGN1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","KDELR1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","KDELR1",0,"Directed"
"T CELLS","KDELR1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","LAIR1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","LAT2",0,"Directed"
"INNATE IMMUNE SYSTEM","LAT2",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","LAT2",0,"Directed"
"MAST CELL","LAT2",0,"Directed"
"INNATE IMMUNE SYSTEM","LILRA2",0,"Directed"
"NEUTROPHIL","LILRA2",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","LYL1",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","LYL1",0,"Directed"
"B CELLS","LYL1",0,"Directed"
"INNATE IMMUNE SYSTEM","LYST",0,"Directed"
"NK CELL","LYST",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","MAPK1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","MAPK1",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","MAPK1",0,"Directed"
"T CELLS","MAPK1",0,"Directed"
"B CELLS","MAPK1",0,"Directed"
"INNATE IMMUNE SYSTEM","MAPKAPK3",0,"Directed"
"INNATE IMMUNE SYSTEM","NAIP",0,"Directed"
"INNATE IMMUNE SYSTEM","NCF2",0,"Directed"
"INNATE IMMUNE SYSTEM","NLRP12",0,"Directed"
"DENDRITIC CELLS","NLRP12",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PAK1",0,"Directed"
"INNATE IMMUNE SYSTEM","PAK1",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PAK1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PCID2",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PCID2",0,"Directed"
"INNATE IMMUNE SYSTEM","PECAM1",0,"Directed"
"NEUTROPHIL","PECAM1",0,"Directed"
"MONOCYTES","PECAM1",0,"Directed"
"OTHER","POU2F2",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PRAM1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PRAM1",0,"Directed"
"INNATE IMMUNE SYSTEM","PRDX1",0,"Directed"
"NK CELL","PRDX1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PRKCD",0,"Directed"
"INNATE IMMUNE SYSTEM","PRKCD",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PRKCD",0,"Directed"
"NEUTROPHIL","PRKCD",0,"Directed"
"B CELLS","PRKCD",0,"Directed"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","PRKCD",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PSEN1",0,"Directed"
"INNATE IMMUNE SYSTEM","PSEN1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PSEN1",0,"Directed"
"T CELLS","PSEN1",0,"Directed"
"DENDRITIC CELLS","PSEN1",0,"Directed"
"OTHER","PTAFR",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PTPN6",0,"Directed"
"INNATE IMMUNE SYSTEM","PTPN6",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PTPN6",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PTPN6",0,"Directed"
"NK CELL","PTPN6",0,"Directed"
"T CELLS","PTPN6",0,"Directed"
"B CELLS","PTPN6",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PTPRJ",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PTPRJ",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PTPRJ",0,"Directed"
"T CELLS","PTPRJ",0,"Directed"
"B CELLS","PTPRJ",0,"Directed"
"INNATE IMMUNE SYSTEM","PYCARD",0,"Directed"
"INNATE IMMUNE SYSTEM","RAB10",0,"Directed"
"ARPP","RAB10",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","RAB27A",0,"Directed"
"INNATE IMMUNE SYSTEM","RAB27A",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RAB27A",0,"Directed"
"NK CELL","RAB27A",0,"Directed"
"T CELLS","RAB27A",0,"Directed"
"ARPP","RAB27A",0,"Directed"
"INNATE IMMUNE SYSTEM","RNF135",0,"Directed"
"ANTIVIRAL AND INTERFERON","RNF135",0,"Directed"
"ARPP","RNF135",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","RNF31",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RNF31",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SIGLEC10",0,"Directed"
"INNATE IMMUNE SYSTEM","SIGLEC10",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SKAP2",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SKAP2",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SYK",0,"Directed"
"INNATE IMMUNE SYSTEM","SYK",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SYK",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SYK",0,"Directed"
"NEUTROPHIL","SYK",0,"Directed"
"MACROPHAGES","SYK",0,"Directed"
"MAST CELL","SYK",0,"Directed"
"T CELLS","SYK",0,"Directed"
"B CELLS","SYK",0,"Directed"
"ARPP","SYK",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","TCIRG1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TCIRG1",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","TCIRG1",0,"Directed"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","TCIRG1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","TFEB",0,"Directed"
"INNATE IMMUNE SYSTEM","TFEB",0,"Directed"
"INNATE IMMUNE SYSTEM","TLR5",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","VAV1",0,"Directed"
"INNATE IMMUNE SYSTEM","VAV1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","VAV1",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","VAV1",0,"Directed"
"NEUTROPHIL","VAV1",0,"Directed"
"T CELLS","VAV1",0,"Directed"
"B CELLS","VAV1",0,"Directed"
"INNATE IMMUNE SYSTEM","ZYX",0,"Directed"
"OTHER","AIMP1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","ASXL1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ASXL1",0,"Directed"
"INNATE IMMUNE SYSTEM","ATF2",0,"Directed"
"INNATE IMMUNE SYSTEM","ATP1B1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","AZI2",0,"Directed"
"INNATE IMMUNE SYSTEM","AZI2",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","AZI2",0,"Directed"
"INNATE IMMUNE SYSTEM","B4GALT1",0,"Directed"
"MACROPHAGES","B4GALT1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","BAX",0,"Directed"
"INNATE IMMUNE SYSTEM","BAX",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BAX",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BAX",0,"Directed"
"T CELLS","BAX",0,"Directed"
"B CELLS","BAX",0,"Directed"
"INNATE IMMUNE SYSTEM","CALM1",0,"Directed"
"ANTIVIRAL AND INTERFERON","CALM1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CD44",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD44",0,"Directed"
"T CELLS","CD44",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CD6",0,"Directed"
"INNATE IMMUNE SYSTEM","CD6",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD6",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD6",0,"Directed"
"T CELLS","CD6",0,"Directed"
"INFLAMMATION","CD6",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CD8B",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD8B",0,"Directed"
"T CELLS","CD8B",0,"Directed"
"INNATE IMMUNE SYSTEM","CDC42",0,"Directed"
"ANTIVIRAL AND INTERFERON","CDC42",0,"Directed"
"DENDRITIC CELLS","CDC42",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","CTNNB1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CTNNB1",0,"Directed"
"T CELLS","CTNNB1",0,"Directed"
"INNATE IMMUNE SYSTEM","CYLD",0,"Directed"
"INNATE IMMUNE SYSTEM","DHX9",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","GATA3",0,"Directed"
"INNATE IMMUNE SYSTEM","GATA3",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","GATA3",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","GATA3",0,"Directed"
"NK CELL","GATA3",0,"Directed"
"T CELLS","GATA3",0,"Directed"
"B CELLS","GATA3",0,"Directed"
"INNATE IMMUNE SYSTEM","HECTD1",0,"Directed"
"NK CELL","HECTD1",0,"Directed"
"INNATE IMMUNE SYSTEM","H2BC8",0,"Directed"
"INNATE IMMUNE SYSTEM","IKBKE",0,"Directed"
"INNATE IMMUNE SYSTEM","IFNLR1",0,"Directed"
"ANTIVIRAL AND INTERFERON","IFNLR1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","INPP5D",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","INPP5D",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","INPP5D",0,"Directed"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","INPP5D",0,"Directed"
"INNATE IMMUNE SYSTEM","JUN",0,"Directed"
"INNATE IMMUNE SYSTEM","EPG5",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","KLF6",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","KLF6",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","MCOLN2",0,"Directed"
"INNATE IMMUNE SYSTEM","MCOLN2",0,"Directed"
"NEUTROPHIL","MCOLN2",0,"Directed"
"MACROPHAGES","MCOLN2",0,"Directed"
"INNATE IMMUNE SYSTEM","METTL3",0,"Directed"
"INNATE IMMUNE SYSTEM","NR4A3",0,"Directed"
"MAST CELL","NR4A3",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PMAIP1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PMAIP1",0,"Directed"
"INNATE IMMUNE SYSTEM","PPIA",0,"Directed"
"NEUTROPHIL","PPIA",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PTK2",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PTK2",0,"Directed"
"B CELLS","PTK2",0,"Directed"
"INNATE IMMUNE SYSTEM","RAB11FIP2",0,"Directed"
"ARPP","RAB11FIP2",0,"Directed"
"INNATE IMMUNE SYSTEM","RAB5B",0,"Directed"
"ARPP","RAB5B",0,"Directed"
"INNATE IMMUNE SYSTEM","RAB8B",0,"Directed"
"INNATE IMMUNE SYSTEM","RBM14",0,"Directed"
"INNATE IMMUNE SYSTEM","RPS6KB1",0,"Directed"
"ANTIVIRAL AND INTERFERON","RPS6KB1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SAMHD1",0,"Directed"
"INNATE IMMUNE SYSTEM","SAMHD1",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SAMHD1",0,"Directed"
"INNATE IMMUNE SYSTEM","SIN3A",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","SLAMF1",0,"Directed"
"INNATE IMMUNE SYSTEM","SLAMF1",0,"Directed"
"NK CELL","SLAMF1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","STAT3",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","STAT3",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","STAT5B",0,"Directed"
"INNATE IMMUNE SYSTEM","STAT5B",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","STAT5B",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","STAT5B",0,"Directed"
"NK CELL","STAT5B",0,"Directed"
"MAST CELL","STAT5B",0,"Directed"
"T CELLS","STAT5B",0,"Directed"
"B CELLS","STAT5B",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","TESPA1",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TESPA1",0,"Directed"
"T CELLS","TESPA1",0,"Directed"
"INNATE IMMUNE SYSTEM","CXCR1",0,"Directed"
"NEUTROPHIL","CXCR1",0,"Directed"
"DENDRITIC CELLS","CXCR1",0,"Directed"
"ADAPTIVE IMMUNE SYSTEM","PLCG2",0,"Directed"
"INNATE IMMUNE SYSTEM","PLCG2",0,"Directed"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PLCG2",0,"Directed"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PLCG2",0,"Directed"
"MACROPHAGES","PLCG2",0,"Directed"
"T CELLS","PLCG2",0,"Directed"
"B CELLS","PLCG2",0,"Directed"
"ARPP","PLCG2",0,"Directed"
