"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"3347","STAMARIL_DOWN","PANDEMRIX_DOWN",0,33,233,33,461,"",0,0,6.5625746566526e-43,42.1829257429707
"3348","STAMARIL_UP","PANDEMRIX_DOWN",24,9,315,33,842,"APOBEC3A, CXCL10, GBP1, GBP2, GBP4, GBP5, IDO1, IFI27, IFI30, IFI35, IFI44, IFIT1, IFIT2, IFIT3, IFITM1, MX1, MX2, OAS1, OAS2, OAS3, OASL, SERPING1, TRIM22, WARS1",72.73,2.85,2.0752199770578e-10,9.68293586051394
"3349","MMR II_DOWN","PANDEMRIX_DOWN",1,32,740,33,746,"IFNGR1",3.03,0.13,6.30193327565996e-56,55.2005261994112
"3350","MMR II_UP","PANDEMRIX_DOWN",26,7,948,33,977,"APOBEC3A, APOBEC3B, CXCL10, CXCL9, GBP1, GBP2, GBP4, GBP5, IDO1, IFI27, IFI35, IFI44, IFIT1, IFIT2, IFIT3, IFITM1, IFITM2, MX1, MX2, OAS1, OAS2, OAS3, OASL, SERPING1, TRIM22, WARS1",78.79,2.66,2.51594436538093e-11,10.5992989665953
"3351","PREVNAR_UP","PANDEMRIX_DOWN",4,29,150,33,208,"CXCL9, GBP4, GBP5, SERPING1",12.12,1.92,9.23056034144386e-30,29.0347719343142
"3352","PREVNAR_DOWN","PANDEMRIX_DOWN",0,33,5,33,5,"",0,0,1.99226205418156e-06,5.700653536796
"3353","DRYVAX_UP","PANDEMRIX_DOWN",0,33,72,33,74,"",0,0,4.91695806604469e-28,27.3083034955461
"3354","BCG_DOWN","PANDEMRIX_DOWN",1,32,255,33,256,"IFI30",3.03,0.39,1.03500679204376e-41,40.9850568002192
"3355","BCG_UP","PANDEMRIX_DOWN",12,21,115,33,127,"CXCL10, GBP1, GBP2, GBP4, GBP5, IDO1, IFIT3, MX1, OAS3, SERPINA1, TRIM22, WARS1",36.36,9.45,2.13640193825183e-17,16.6703170366888
"3356","PPD_DOWN","PANDEMRIX_DOWN",1,32,180,33,181,"IFI30",3.03,0.55,3.1315197279854e-37,36.5042448479805
"3357","PPD_UP","PANDEMRIX_DOWN",6,27,86,33,93,"GBP1, GBP2, GBP4, GBP5, IDO1, SERPINA1",18.18,6.45,2.69094981864792e-21,20.5700944009681
"3358","TC-83_DOWN","PANDEMRIX_DOWN",0,33,41,33,46,"",0,0,8.78140790753724e-22,21.0564358488484
"3359","TC-83_UP","PANDEMRIX_DOWN",22,11,764,33,884,"APOBEC3A, CXCL10, GBP1, GBP4, GBP5, IFI27, IFI35, IFI44, IFIT1, IFIT2, IFIT3, IFITM1, IFITM2, MX1, MX2, OAS1, OAS2, OAS3, OASL, SERPING1, TRIM22, WARS1",66.67,2.49,1.00456993777672e-16,15.9980198224467
"3360","MVA85A_DOWN","PANDEMRIX_DOWN",0,33,12,33,12,"",0,0,3.4770488314177e-11,10.4587892100742
"3361","FLUZONE_UP","FLUZONE_DOWN",0,27,21,29,23,"",0,0,4.48144338713816e-14,13.348582085531
"3362","FLUMIST_UP","FLUZONE_DOWN",6,21,3321,29,3695,"FAM209B, AIFM1, CXCR4, CXCL8, CTBP2, PLAUR",20.69,0.16,1.53621613287307e-49,48.813547678373
"3363","FLUMIST_DOWN","FLUZONE_DOWN",0,27,25,29,25,"",0,0,2.09401639476582e-15,14.6790199224048
"3364","FLUENZ_DOWN","FLUZONE_DOWN",0,27,6,29,6,"",0,0,9.02879100876878e-07,6.04437039956163
"3365","FLUENZ_UP","FLUZONE_DOWN",1,26,8,29,9,"CXCL8",3.45,11.11,3.8239585448903e-07,6.41748682450864
"3366","MENACTRA_DOWN","FLUZONE_DOWN",0,27,19,29,19,"",0,0,2.40717530509135e-13,12.6184922806176
"3367","MENACTRA_UP","FLUZONE_DOWN",1,26,42,29,43,"CXCL8",3.45,2.33,3.84434598134345e-18,17.4151775338477
"3368","WETVAX_DOWN","FLUZONE_DOWN",0,27,341,29,392,"",0,0,1.52630326762888e-41,40.8163591660062
"3369","ZOSTAVAX_UP","FLUZONE_DOWN",0,27,20,29,21,"",0,0,1.02432991706016e-13,12.9895601428893
"3370","YF17D_UP","FLUZONE_DOWN",0,27,46,29,94,"",0,0,1.34039791251604e-20,19.8727662571897
"3371","STAMARIL_DOWN","FLUZONE_DOWN",2,25,231,29,461,"ORM1, TGM3",6.9,0.43,9.27349542420518e-33,32.03275653799
"3372","STAMARIL_UP","FLUZONE_DOWN",0,27,339,29,842,"",0,0,1.77795768598317e-41,40.7500785791153
"3373","MMR II_DOWN","FLUZONE_DOWN",0,27,741,29,746,"",0,0,2.15297576829876e-50,49.6669608581251
"3374","MMR II_UP","FLUZONE_DOWN",5,22,969,29,977,"TMEM106A, TMEM229B, CCL2, CCL7, H3C13",17.24,0.51,1.25185407255303e-40,39.9024462934727
"3375","PREVNAR_UP","FLUZONE_DOWN",0,27,154,29,208,"",0,0,9.25249564006088e-33,32.03374111088
"3376","PREVNAR_DOWN","FLUZONE_DOWN",0,27,5,29,5,"",0,0,4.96583505482281e-06,5.30400771006739
"3377","DRYVAX_UP","FLUZONE_DOWN",1,26,71,29,74,"IFNA1",3.45,1.35,7.07310673385387e-23,22.150389788323
"3378","BCG_DOWN","FLUZONE_DOWN",0,27,256,29,256,"",0,0,2.48338424447705e-38,37.6049560785343
"3379","BCG_UP","FLUZONE_DOWN",2,25,125,29,127,"IL12B, CXCL8",6.9,1.57,1.25080316941006e-26,25.902811026969
"3380","PPD_DOWN","FLUZONE_DOWN",0,27,181,29,181,"",0,0,1.64216108607705e-34,33.7845842434632
"3381","PPD_UP","FLUZONE_DOWN",1,26,91,29,93,"CXCL8",3.45,1.08,2.8912267997911e-25,24.5389178391372
"3382","TC-83_DOWN","FLUZONE_DOWN",1,26,40,29,46,"CXCL8",3.45,2.17,9.9876364033575e-18,17.0005372763817
"3383","TC-83_UP","FLUZONE_DOWN",2,25,784,29,884,"USP1, CCL2",6.9,0.23,1.4884201126643e-45,44.8272744700936
"3384","MVA85A_DOWN","FLUZONE_DOWN",0,27,12,29,12,"",0,0,2.55702325769859e-10,9.59226532178038
"3385","FLUMIST_UP","FLUZONE_UP",6,15,3321,23,3695,"FCGR1BP, IFIT3, DUSP10, METTL2A, DEFA1B, PDIA4",26.09,0.16,1.0106000329044e-36,35.9954206919575
"3386","FLUMIST_DOWN","FLUZONE_UP",0,21,25,23,25,"",0,0,1.44019035347344e-13,12.8415801023495
"3387","FLUENZ_DOWN","FLUZONE_UP",0,21,6,23,6,"",0,0,3.37826424782947e-06,5.47130638292198
"3388","FLUENZ_UP","FLUZONE_UP",0,21,9,23,9,"",0,0,6.98951223688852e-08,7.15555313043729
"3389","MENACTRA_DOWN","FLUZONE_UP",0,21,19,23,19,"",0,0,7.61716677952108e-12,11.1182065353305
"3390","MENACTRA_UP","FLUZONE_UP",2,19,41,23,43,"SERPING1, TNFRSF17",8.7,4.65,4.90415528148018e-14,13.3094357870985
"3391","WETVAX_DOWN","FLUZONE_UP",0,21,341,23,392,"",0,0,1.70725265235363e-34,33.7677022038978
"3392","ZOSTAVAX_UP","FLUZONE_UP",0,21,20,23,21,"",0,0,3.71569111196152e-12,11.4299603963863
"3393","YF17D_UP","FLUZONE_UP",2,19,44,23,94,"IFIT3, SERPING1",8.7,2.13,1.70432868985507e-14,13.7684466452357
"3394","STAMARIL_DOWN","FLUZONE_UP",0,21,233,23,461,"",0,0,3.76675656062247e-31,30.424032446639
"3395","STAMARIL_UP","FLUZONE_UP",6,15,333,23,842,"BATF2, IDO1, IFIT3, SERPING1, PDIA4, TNFRSF17",26.09,0.71,5.57923069278984e-22,21.2534256807953
"3396","MMR II_DOWN","FLUZONE_UP",1,20,740,23,746,"FCGR1A",4.35,0.13,1.54888765787921e-38,37.8099800808415
"3397","MMR II_UP","FLUZONE_UP",4,17,970,23,977,"BATF2, IDO1, IFIT3, SERPING1",17.39,0.41,2.84980113910117e-33,32.5451854442737
"3398","PREVNAR_UP","FLUZONE_UP",1,20,153,23,208,"SERPING1",4.35,0.48,2.45679039702327e-25,24.6096318941097
"3399","PREVNAR_DOWN","FLUZONE_UP",0,21,5,23,5,"",0,0,1.52021891152326e-05,4.81809386914664
"3400","DRYVAX_UP","FLUZONE_UP",0,21,72,23,74,"",0,0,2.70453019301282e-21,20.5679081657894
"3401","BCG_DOWN","FLUZONE_UP",0,21,256,23,256,"",0,0,5.674844117723e-32,31.2460460636049
"3402","BCG_UP","FLUZONE_UP",2,19,125,23,127,"IDO1, IFIT3",8.7,1.57,6.5497874467637e-22,21.1837727934732
"3403","PPD_DOWN","FLUZONE_UP",0,21,181,23,181,"",0,0,5.80173441592802e-29,28.2364421556328
"3404","PPD_UP","FLUZONE_UP",1,20,91,23,93,"IDO1",4.35,1.08,3.21847599996612e-21,20.4923497250378
"3405","TC-83_DOWN","FLUZONE_UP",0,21,41,23,46,"",0,0,5.43095822976763e-17,16.265123537412
"3406","TC-83_UP","FLUZONE_UP",4,17,782,23,884,"BATF2, IFIT3, SERPING1, TNFRSF17",17.39,0.45,1.0520385781028e-31,30.9779683343743
"3407","MVA85A_DOWN","FLUZONE_UP",0,21,12,23,12,"",0,0,2.81835170842281e-09,8.55000481126351
"3408","FLUMIST_DOWN","FLUMIST_UP",6,3321,19,3695,25,", RORA, CBR1, VPS41, MTCH2, RSC1A1",0.16,24,2.45220272766941e-45,44.6104436288238
"3409","FLUENZ_DOWN","FLUMIST_UP",1,3326,5,3695,6,"FASLG",0.03,16.67,1.75837509821234e-15,14.7548884752763
"3410","FLUENZ_UP","FLUMIST_UP",3,3324,6,3695,9,"CXCL8, RIPK2, SOCS1",0.08,33.33,4.43154840233534e-17,16.353444502875
"3411","MENACTRA_DOWN","FLUMIST_UP",3,3324,16,3695,19,"AIF1, TBC1D8, C3AR1",0.08,15.79,8.63723800610562e-41,40.0636251129003
"3412","MENACTRA_UP","FLUMIST_UP",8,3319,35,3695,43,", SFN, CARD9, IGHG1, PDIA6, C5AR1, IL1B, CXCL8",0.22,18.6,6.63485075006789e-76,75.1781688420763
"3413","WETVAX_DOWN","FLUMIST_UP",123,3204,218,3695,392,"ARL4C, FOXO1, GATA3, HEXA, ITM2A, , KAT6A, PPP6C, PRKCH, RHOH, RPS27, SORL1, SPOCK2, ZNF211, APOL3, ARRB1, ASH2L, ATP6V1B2, ATP6V1C1, RTCB, KIAA0930, CEBPA, COMT, CSNK2A1, CSTB, DRG1, DYNLL1, ECHS1, PCED1B, FBP1, FGL2, FGR, FKBP15, IGHG1, KCNE3, LAIR1, OAS1, PPP1R11, PRPF6, RAB8A, SH2D3C, TCF3, TICAM2, TLR8, TM9SF1, TNFSF10, TNFSF13, TSPAN4, XIAP, ADORA2A, OSER1, CLU, DBF4, DHRS3, HINT1, ITPKB, MAX, PIM3, ADH5, ADSL, ATP2B4, BTN3A2, BTN3A3, C3AR1, CACNA2D3, CCR2, CCT3, CD1C, CD2, CDC25B, CISD3, CSF1R, CX3CR1, DDX23, DOK2, ECI2, EIF2S1, ESYT1, RETREG3, FNTA, GLB1, GLIPR1, GZMA, HADH, HSD17B4, ICAM2, IL7R, ING4, KMT2A, LAT, LCK, LMAN2, LPXN, MCM3, METTL13, MRPS21, NBR1, NUP62, PAAF1, PHB1, PHF20, PSEN1, PTPN6, RGS14, RGS3, RNASE6, RPA2, SAE1, ENTR1, SNRNP40, SPOP, STYXL1, SUPT16H, TARP, TLR5, TRAF3IP3, TXK, UTP14A, VAMP8, VIPAS39, VPS35, VPS45, VPS72",3.33,31.38,1.98824273371088e-259,258.701530596057
"3414","ZOSTAVAX_UP","FLUMIST_UP",7,3320,13,3695,21,"FAF2, PDP1, MX1, DUSP11, EXOSC10, KDELR2, TARP",0.19,33.33,7.67617548339998e-32,31.1148551055102
"3415","YF17D_UP","FLUMIST_UP",23,3304,23,3695,94,"RASA2, DDX60, DDX60L, IRF7, MX1, MX2, MYOF, OAS1, OAS2, OAS3, PARP12, PLSCR1, SAMD9L, STAT1, TLR7, TRIM22, TRIM5, XAF1, C3AR1, PNPT1, CXCL10, IFI6, IFIT3",0.62,24.47,1.92715806511267e-46,45.7150826631386
"3416","STAMARIL_DOWN","FLUMIST_UP",55,3272,178,3695,461,"ABHD5, ARAP3, RGCC, FAM210B, CYP4F3, HYCC2, ATOSA, FOXO1, H1-2, ITM2A, , MME, RPS6KA5, SLC25A37, SORL1, TMX4, TP53INP2, UBXN6, LMO2, SERF2, ADIPOR1, BCL6, CMTM2, YBX3, FBXO7, GPR183, GUK1, GYPC, HBQ1, HECA, HINT1, IL1R2, IRS2, KLHDC2, KLHL2, MEF2D, MGAM, MKRN1, NAMPT, PPBP, RFLNB, RNF11, RPS24, RUBCNL, SNCA, TOPORS, ZNF281, ATM, DCAF6, EEF1A1, GLS, IL7R, LGALS3, MBP, RPS27A",1.49,11.93,8.19990585792634e-251,250.086191133667
"3417","STAMARIL_UP","FLUMIST_UP",120,3207,219,3695,842,"ABCA1, CDK12, FKBP11, PATL1, TXNDC11, ADAP2, APOL3, BLVRA, BST2, SMCO4, RTCB, CASP1, CD36, CD86, ADA2, CHMP5, CNDP2, CST3, CYBB, DDX60, EMILIN2, EPB41L3, FCER1G, FCN1, GPBAR1, GRN, HK3, IDH2, IFI16, IFI30, IFI35, IRF7, KYNU, LILRB1, LMO2, MANF, MARCO, MX1, MX2, MYD88, MYOF, NAGA, NAGK, NUB1, OAS1, OAS2, OAS3, PARP12, PARP14, PCK2, PIK3AP1, PLAC8, PLSCR1, PRAM1, PRDX4, RAB8A, RNF135, RNH1, SAMD9L, SCARB2, SIDT2, SLC27A3, SLC2A6, SP110, SQOR, STAT1, STAT2, SUSD1, TLR7, TNFSF10, TNFSF13B, TNS3, TOR1B, TRIM22, TRIM5, UNC93B1, XAF1, CSRNP1, CUL1, DUSP5, DYNLT1, TENT5C, FAM8A1, HAVCR2, IFIT5, IFITM1, MAD2L1BP, PHF11, PLAGL2, SERTAD1, SLC3A2, SLC7A5, SOCS1, TNFAIP6, ZC3HAV1, ZNFX1, ABI3, ALDH3B1, ANKFY1, APOBEC3F, ASCL2, C3AR1, CD163, CSF1R, CX3CR1, DPYSL2, GALM, GIMAP8, KIAA0319L, MS4A7, MYDGF, PDIA4, PRF1, SP140, STAB1, TDRD7, UBA7, CXCL10, IFI6, IFIT3",3.25,14.25,8.78107505163061e-262,261.056452310927
"3418","MMR II_DOWN","FLUMIST_UP",149,3178,592,3695,746,"ARAP3, ATP2B1, RGCC, FAM210B, CASS4, IFNGR1, , QSOX1, RNF125, S1PR1, SORL1, AIF1, ALDH1A1, ALDH2, ALDH3A2, AP1S2, AP2S1, APLP2, ARRB1, ASRGL1, KIAA0930, TRIQK, CARD9, CD14, CD36, CD93, CEBPA, CLEC4A, CPVL, CREBL2, CRTAP, CYBB, CYFIP1, DPYD, GASK1B, FBP1, FCN1, FGD4, FUCA1, GAS7, HHEX, HLA-DMB, LILRA1, LTA4H, METTL7A, MPEG1, MS4A6A, NAIP, PECAM1, PLBD1, PPT1, PRAM1, RXRA, SLC24A4, SRD5A3, SUMF1, SYK, TBXAS1, TNFSF12-TNFSF13, TSPAN4, UCP2, ADAM22, AMPD2, CXCL1, FPR1, GCOM1, GSN, KLF7, PLPPR2, MGAM, MMP9, PPBP, RFLNB, SLC17A7, SNCA, SPARC, TFRC, THBD, TNFRSF10C, AHNAK, JAML, APBB1IP, BRI3BP, C11orf21, C1orf162, CACNA2D4, CCR2, CD1C, CD27, CD33, CD4, CPM, CSF1R, CYBRD1, DOK2, EEF2K, ESYT1, FADS1, ATPSCKMT, GAPT, GLIPR1, GZMA, MACROH2A1, HNMT, HSD17B4, INSR, ITGB2, KCTD15, LDLRAP1, LGALS3, LY86, MGST2, MICAL2, MLEC, MYCL, NCEH1, NLRC4, NLRP12, PAPSS2, PCYOX1, PID1, PSTPIP1, PTGDR, RAB3D, RAPH1, RASA4, RGS14, RNASE6, SGMS2, SH3TC1, SIRPB2, SLC46A2, SLC46A3, STAB1, TBC1D10C, TGFBI, TIMP2, TK2, TLR5, TMED10, TMEM107, TMEM14C, TNFAIP8L2, TPCN1, TSPAN32, UBXN11, VAMP8, VCAN, VIPR1",4.03,19.97,0,0
"3419","MMR II_UP","FLUMIST_UP",158,3169,816,3695,977,"ANKRD33B, B3GNT2, BTG3, CASP3, CD69, CIR1, DENND1B, LINC-PINT, GTPBP1, H2BC4, JAG1, KDM6A, , MAFF, PMAIP1, RAPGEF2, RELB, RNF19B, SLC25A28, SYTL3, TP53INP2, TTC39B, USP42, APOL3, BST2, RTCB, CASP1, CBR1, CNP, DDX60, DDX60L, DTX3L, FGD2, GCNT2, GPBAR1, HPSE, IFI35, IRF7, JAK2, MX1, MX2, NADK, NUB1, OAS1, OAS2, OAS3, PARP12, PARP14, PLSCR1, PSMB9, PTGER2, RUBCN, SAMD9L, SCARB2, SLC2A6, SP110, SQOR, STAT1, STAT2, SUSD1, TICAM2, TNFSF10, TNFSF13B, TOR1B, TREX1, TRIM14, TRIM22, TRIM5, TRIM69, VRK2, XAF1, ACSL1, ADORA2A, ARID5A, CYSTM1, CASZ1, CD83, CHSY1, CPEB2, CREM, CSRNP1, DDIT3, DUSP5, DYNLT1, EGR2, EHD4, FNDC3B, HCAR3, H2AC6, ICAM1, IFIT5, IFITM1, IFITM2, MXD1, NINJ1, NR4A3, OSM, PAX5, PCGF5, PDE4B, PHF11, PPP2R2A, RAB20, RASGEF1B, RGS1, RIPK2, SAMSN1, SERTAD1, SLC7A5, SOCS1, SP100, STX11, TNFAIP6, TUBA1C, XRN1, ZCCHC2, ZNF267, ZNFX1, APOBEC3F, APOBEC3G, ARHGEF10L, ASCL2, BAZ1A, ZNG1A, ZNG1B, CENPJ, CLEC12B, DAPP1, FLT3, FNIP2, GPD2, HDAC9, IPCEF1, KLF6, LILRA4, MYO1G, NAA25, OLIG1, P2RX7, PFKP, PNPT1, RNASE2, RNF213, SCML4, SLAMF7, SP140, SRGAP2, TDRD7, TFEC, TRADD, TRIM56, YEATS2, IL3RA, CXCL10, IFI6, IFIT3, FASLG, MASTL",4.28,16.17,0,0
"3420","PREVNAR_UP","FLUMIST_UP",8,3319,146,3695,208,"DUSP4, PHF1, WIPF2, FGL2, H3C10, OSM, PRC1, GZMA",0.22,3.85,1.92322657151813e-249,248.715969549374
"3421","PREVNAR_DOWN","FLUMIST_UP",3,3324,2,3695,5,"CD14, MS4A4A, CD163",0.08,60,1.80523141622571e-06,5.74346711711137
"3422","DRYVAX_UP","FLUMIST_UP",12,3315,60,3695,74,"THBS1, XCL1, CD14, GPBAR1, IKZF1, MPEG1, NR4A2, CD160, H1-3, H2BC8, HNMT, SIRPB2",0.32,16.22,3.51596287702093e-117,116.453955719033
"3423","BCG_DOWN","FLUMIST_UP",83,3244,173,3695,256,"ABCA1, ARAP3, RGCC, CEBPB, LMNA, PI4K2A, ADAP2, AIF1, ATP6V1A, SMCO4, KIAA0930, CARD9, CD36, CD84, CD86, CEBPA, CLEC4A, CORO1C, CST3, CTSB, CTSS, CYBB, CYFIP1, PIEZO1, FBP1, FGL2, FGR, HEBP1, HK3, IFI30, IL17RA, KCNE3, KCTD12, LIMS1, MYOF, PDXK, PLBD1, RASSF4, RXRA, SCARB2, SHTN1, SLC27A3, SLC31A1, TBXAS1, TNS3, C5AR1, EGR2, GLUL, GSN, HAVCR2, IL1R2, MMP9, PTPRE, SIPA1L2, SLCO3A1, ALDH3B1, ANXA2, ANXA4, C3AR1, CAPG, CD33, CLEC12A, CSF1R, DPYSL2, FUCA2, GLIPR1, HEXB, LGALS1, LGALS3, MGST1, MNDA, NCEH1, NLRC4, NUMB, PNKD, PTPN6, RPS6KA1, SLC44A1, STAB1, TGFBI, TIMP2, VIPR1, IL3RA",2.25,32.42,1.23237223420627e-229,228.909258095057
"3424","BCG_UP","FLUMIST_UP",41,3286,86,3695,127,"DDIT4, PMAIP1, RUNX3, SESN2, APOL3, CD93, MX1, OAS3, PSMB9, SERPINB1, SLC7A7, STAT1, TRIM22, ADORA2A, AQP9, BCL2A1, CXCL1, CXCL2, CXCR5, DUSP5, G0S2, IL1B, CXCL8, MAP3K8, NAMPT, OSM, PIM2, PTGS2, RIPK2, SERPINB2, SLC7A5, SOCS1, SOD2, TNFAIP6, VNN3P, AARS1, BATF, MARS1, RGS3, CXCL10, IFIT3",1.11,32.28,3.74819147599423e-140,139.426178231327
"3425","PPD_DOWN","FLUMIST_UP",54,3273,127,3695,181,"RGCC, LMNA, PI4K2A, AIF1, ATP6V1A, SMCO4, KIAA0930, CARD9, CD36, CD86, CEBPA, CORO1C, CST3, CTSB, CTSS, CYFIP1, FBP1, FCN1, FGL2, GRN, HK3, IFI30, KCNE3, LIMS1, MYOF, PLBD1, SCARB2, SHTN1, SLC27A3, SLC31A1, TNS3, C5AR1, EGR2, GSN, HAVCR2, IL1R2, SLCO3A1, ALDH3B1, ANXA4, CD33, CSF1R, DPYSL2, GLIPR1, HEXB, LGALS3, MGST1, MNDA, NCEH1, NLRC4, RPS6KA1, SLC44A1, STAB1, TGFBI, TIMP2",1.46,29.83,7.06197738918083e-189,188.151073677281
"3426","PPD_UP","FLUMIST_UP",33,3294,59,3695,93,"ATP2B1, DDIT4, SESN2, THBS1, CD93, EPB41L3, GLYR1, SLC7A7, ACSL1, ADORA2A, AQP9, BCL2A1, CXCL1, CXCL2, CXCR5, DUSP5, G0S2, HCAR3, IL1B, CXCL8, MAP3K8, NAMPT, OSM, PIM2, PTGS2, RIPK2, SERPINB2, SLC7A5, SOD2, THBD, TNFAIP6, VNN3P, BATF",0.89,35.48,1.33438110472059e-103,102.874720116417
"3427","TC-83_DOWN","FLUMIST_UP",14,3313,27,3695,46,"H2AZ2, IGF1R, ITM2A, PDZD8, STXBP5, TMCC3, CXCL8, IRS2, MARCHF8, RFLNB, RRAGD, THBD, BRI3BP, DIP2A",0.38,30.43,2.75034766743573e-57,56.5606124041678
"3428","TC-83_UP","FLUMIST_UP",318,3009,468,3695,884,"ANKRD28, ARPP19, B3GNT2, BCLAF1, EDRF1, C12orf29, SUCO, CAMK4, CAND1, CD28, CD69, CDK17, CEBPZ, CHD2, CHORDC1, CLDND1, CLK1, CLK4, CRY1, CUL4A, DENND1B, DERL1, DIS3, DOCK4, EIF2AK3, EIF4E, ELL2, FAM169A, FBXO3, FGFR1OP2, FKBP11, FUBP1, FUBP3, GOLGA4, GRPEL2, IMPA1, JMY, KPNA5, LEPROTL1, , LRRC8C, MAF, MBNL2, METAP2, NOP58, NR1D2, NUP54, TENT4B, PDP1, PHF10, PIK3C2A, PNISR, PPP4R2, PSIP1, RANBP2, RORA, RPS6KB1, SREK1, PRELID3B, SMC4, STAMBPL1, STT3B, TAF1D, TFAM, TMEM135, TMF1, TPP2, TWF1, USP16, ZBTB11, ZC3H15, ZNF451, ZNF644, BLVRA, BST2, CHMP5, COMMD8, CREBL2, DDX18, DDX60, DDX60L, DMXL1, ICE2, IFI16, IFI35, IFT80, IGHG1, IGHM, IRF7, MESD, MS4A4A, MX1, MX2, N4BP2L1, NUB1, OAS1, OAS2, OAS3, PARP12, PARP14, PCMT1, PCMTD1, PLSCR1, PPA2, PRDX4, PREPL, RNFT1, SAMD9L, SRGAP2C, SSB, STAT1, STAT2, SYNCRIP, TMEM126B, TMEM209, TMX1, TNFSF10, TNFSF13B, TOR1B, TREX1, TRIM14, TRIM22, TRIM5, XAF1, ALG13, ANKRD13C, ARHGAP5, BIRC3, BZW1, C11orf58, C3orf38, TMEM243, CHMP2B, CLEC2B, COPS2, CPEB2, DBF4, DNAJB9, DNTTIP2, DPM1, EIF1AX, ETNK1, GCOM1, GET4, GOLT1B, HINT1, HSPA13, IFIT5, IFITM1, IFITM2, IKZF5, KLHL28, KRR1, MATR3, MEX3C, MGAT4A, MOB4, MRPL47, AP5M1, NRAS, NRIP1, PCGF5, PHC3, POLR2M, PRPF4B, RANBP6, RAP2C, RBM15, RNF138, RNF6, RPS24, RSL24D1, SBDS, SEC31A, SREK1IP1, SGTB, PPP4R3B, SOCS1, U2SURP, SUB1, SUN1, TFRC, THUMPD1, TIFA, TIMM17A, TNFAIP6, UTP23, ZBTB1, ZC3HAV1, ZCCHC2, ZMYM2, ZBTB21, ZNF639, ZNF655, ZNHIT3, ABCD3, ACADM, AGL, API5, ARMC1, ARMT1, ATF1, ATM, BDP1, BTN3A3, INTS13, C2CD5, SLC18B1, CACYBP, CASP8AP2, ZNG1A, ZNG1B, ZNG1C, ZNG1F, TRMT13, CLEC2D, CLIP4, CLNS1A, CPOX, CREBZF, CRTAM, DAB1, DARS1, DCAF13, DNAJC10, DOCK10, EEA1, ELK3, ERAP1, EXOC5, TASOR, FASTKD1, FYN, G3BP1, GALM, GIMAP2, GIMAP6, GLCCI1, GLS, GZMA, HAUS1, HIBCH, HLTF, IFT25, IBTK, IER3IP1, IL7R, ITGA4, ITK, KIAA0319L, KRCC1, LUC7L3, MDFIC, METTL5, MGAT2, RIOX2, MITD1, MOB1B, MRPS31, MTDH, MTO1, N4BP2L2, NSMCE4A, OMA1, OSTC, OXR1, TENT2, PDHX, PHF14, PMS1, PNPT1, PRKACB, PSMD14, RASGRP1, RECQL, RNF213, SAMD3, SCOC, SDAD1, SEC63, SENP6, SETDB2, SRSF1, SRSF3, SHPRH, MTREX, SLAMF7, SLC25A46, SLC33A1, SLC35B3, SLC44A1, SP140, SRGAP2, SUCLA2, TCF12, TDRD7, TFEC, TIA1, TMEM168, TMEM87B, TMX3, TOMM5, TSNAX, TTC14, SKIC3, TXNDC15, UPF3A, USO1, VBP1, VTA1, ZMYM6, ZNF146, ZNF207, ZNF518A, ZNF721, CXCL10, IFI6, IFIT3",8.61,35.97,0,0
"3429","MVA85A_DOWN","FLUMIST_UP",6,3321,6,3695,12,"ARAP3, , ZNF395, BRI3BP, ESYT1, FCMR",0.16,50,4.8747032425689e-16,15.3120518177168
"3430","FLUENZ_DOWN","FLUMIST_DOWN",0,25,6,25,6,"",0,0,1.35817710901136e-06,5.86704359349365
"3431","FLUENZ_UP","FLUMIST_DOWN",0,25,9,25,9,"",0,0,1.90653203805072e-08,7.71975589228817
"3432","MENACTRA_DOWN","FLUMIST_DOWN",0,25,19,25,19,"",0,0,7.09808102783347e-13,12.1488590472905
"3433","MENACTRA_UP","FLUMIST_DOWN",1,24,42,25,43,"",4,2.33,2.56946885248767e-17,16.5901566425341
"3434","WETVAX_DOWN","FLUMIST_DOWN",2,23,339,25,392,", MYBPH",8,0.51,1.96137917103567e-34,33.7074384410235
"3435","ZOSTAVAX_UP","FLUMIST_DOWN",0,25,20,25,21,"",0,0,3.15470267903708e-13,12.5010415654018
"3436","YF17D_UP","FLUMIST_DOWN",0,25,46,25,94,"",0,0,1.00357997552484e-19,18.9984480127678
"3437","STAMARIL_DOWN","FLUMIST_DOWN",1,24,232,25,461,"",4,0.22,6.81641544001397e-33,32.1664439484926
"3438","STAMARIL_UP","FLUMIST_DOWN",0,25,339,25,842,"",0,0,3.38343828020643e-39,38.4706417413943
"3439","MMR II_DOWN","FLUMIST_DOWN",3,22,738,25,746,", BMF, RASGRP4",12,0.4,1.34800321098662e-39,38.8703090732962
"3440","MMR II_UP","FLUMIST_DOWN",4,21,970,25,977,"CBR1, , XCR1, TBC1D17",16,0.41,8.88067418990637e-40,39.0515540628428
"3441","PREVNAR_UP","FLUMIST_DOWN",0,25,154,25,208,"",0,0,4.29410695090002e-31,30.3671271430373
"3442","PREVNAR_DOWN","FLUMIST_DOWN",0,25,5,25,5,"",0,0,7.01724839655877e-06,5.15383315004302
