"source","target","value","type"
"BNT-I (D10, mild)","MRI1",-1,"Directed"
"BNT-I (D10, mild)","MRPS18C",1,"Directed"
"BNT-I (D10, mild)","IER3",1,"Directed"
"BNT-I (D10, mild)","NAALAD2",-1,"Directed"
"BNT-I (D10, mild)","ATF5",1,"Directed"
"BNT-I (D10, mild)","LMTK2",1,"Directed"
"BNT-I (D10, mild)","RNF212B",-1,"Directed"
"BNT-I (D10, mild)","SPDYC",1,"Directed"
"BNT-I (D10, mild)","GATA1",1,"Directed"
"BNT-I (D10, mild)","RPS6KA6",-1,"Directed"
"BNT-I (D10, mild)","CLVS1",1,"Directed"
"BNT-I (D10, mild)","CHL1",-1,"Directed"
"BNT-I (D10, mild)","NAIP",1,"Directed"
"BNT-I (D10, mild)","C1QB",1,"Directed"
"BNT-I (D10, mild)","A4GNT",1,"Directed"
"BNT-I (D10, mild)","ZNF711",-1,"Directed"
"BNT-I (D10, mild)","CIART",-1,"Directed"
"BNT-I (D10, mild)","ADAM12",-1,"Directed"
"BNT-I (D10, mild)","BIK",1,"Directed"
"BNT-I (D10, mild)","LIFR",1,"Directed"
"BNT-I (D10, mild)","FLT3",1,"Directed"
"BNT-I (D10, mild)","SLC28A1",1,"Directed"
"BNT-I (D10, mild)","KCTD1",-1,"Directed"
"BNT-I (D10, mild)","PATL2",1,"Directed"
"BNT-I (D10, mild)","LAMP3",1,"Directed"
"BNT-I (D10, mild)","ENO4",1,"Directed"
"BNT-I (D10, mild)","PILRA",1,"Directed"
"BNT-I (D10, mild)","ZC4H2",-1,"Directed"
"BNT-I (D10, mild)","RNF19B",1,"Directed"
"BNT-I (D10, mild)","FHL3",1,"Directed"
"BNT-I (D10, mild)","ZNF92",-1,"Directed"
"BNT-I (D10, mild)","NUMB",1,"Directed"
"BNT-I (D10, mild)","STAMBPL1",-1,"Directed"
"BNT-I (D10, mild)","IRGM",-1,"Directed"
"BNT-I (D10, mild)","CD177",1,"Directed"
"BNT-I (D10, mild)","SYBU",-1,"Directed"
"BNT-I (D10, mild)","SPNS2",-1,"Directed"
"BNT-I (D10, mild)","WSB1",1,"Directed"
"BNT-I (D10, mild)","ME3",-1,"Directed"
"BNT-I (D10, mild)","HGD",-1,"Directed"
"BNT-I (D10, mild)","PGP",-1,"Directed"
"BNT-I (D10, mild)","WDFY1",1,"Directed"
"BNT-I (D10, mild)","SFN",1,"Directed"
"BNT-I (D10, mild)","SMPDL3B",1,"Directed"
"BNT-I (D10, mild)","E2F1",1,"Directed"
"BNT-I (D10, mild)","SRGAP2",1,"Directed"
"BNT-I (D10, mild)","TCP11L1",-1,"Directed"
"BNT-I (D10, mild)","KL",1,"Directed"
"BNT-I (D10, mild)","PKD2L1",1,"Directed"
"BNT-I (D10, mild)","SPIRE1",-1,"Directed"
"BNT-I (D10, mild)","SMARCA1",-1,"Directed"
"BNT-I (D10, mild)","ABLIM3",1,"Directed"
"BNT-I (D10, mild)","FER1L6",1,"Directed"
"BNT-I (D10, mild)","TTLL2",-1,"Directed"
"BNT-I (D10, mild)","TMEM30B",-1,"Directed"
"BNT-I (D10, mild)","ZNF43",-1,"Directed"
"BNT-I (D10, mild)","HSPA7",1,"Directed"
"BNT-I (D10, mild)","RIPK3",1,"Directed"
"BNT-I (D10, mild)","SEC14L2",-1,"Directed"
"BNT-I (D10, mild)","PDIK1L",-1,"Directed"
"BNT-I (D10, mild)","DDHD1",-1,"Directed"
"BNT-I (D10, mild)","BCR",-1,"Directed"
"BNT-I (D10, mild)","DBNDD1",-1,"Directed"
"BNT-I (D10, mild)","BACH1",1,"Directed"
"BNT-I (D10, mild)","TSPEAR",-1,"Directed"
"BNT-I (D10, mild)","PLTP",1,"Directed"
"BNT-I (D10, mild)","ZNF57",-1,"Directed"
"BNT-I (D10, mild)","ATP10A",-1,"Directed"
"BNT-I (D10, mild)","IL4",-1,"Directed"
"BNT-I (D10, mild)","EAF2",1,"Directed"
"BNT-I (D10, mild)","QTRT1",-1,"Directed"
"BNT-I (D10, mild)","MRPL50",-1,"Directed"
"BNT-I (D10, mild)","RHOBTB2",-1,"Directed"
"BNT-I (D10, mild)","PLXNA4",-1,"Directed"
"BNT-I (D10, mild)","TAP1",1,"Directed"
"BNT-I (D10, mild)","EPN2",-1,"Directed"
"BNT-I (D10, mild)","SNORD116-24",-1,"Directed"
"BNT-I (D10, mild)","ST6GALNAC2",1,"Directed"
"BNT-I (D10, mild)","ZBTB39",-1,"Directed"
"BNT-I (D10, mild)","FABP5",1,"Directed"
"BNT-I (D10, mild)","GBP1",1,"Directed"
"BNT-I (D10, mild)","IGDCC4",1,"Directed"
"BNT-I (D10, mild)","UGT8",-1,"Directed"
"BNT-I (D10, mild)","CDKN3",1,"Directed"
"BNT-I (D10, mild)","CTRL",1,"Directed"
"BNT-I (D10, mild)","CDCA7L",-1,"Directed"
"BNT-I (D10, mild)","CEP76",-1,"Directed"
"BNT-I (D10, mild)","LZTS3",-1,"Directed"
"BNT-I (D10, mild)","SLC22A17",-1,"Directed"
"BNT-I (D10, mild)","ASTL",-1,"Directed"
"BNT-I (D10, mild)","CDKN2B",1,"Directed"
"BNT-I (D10, mild)","PFN4",1,"Directed"
"BNT-I (D10, mild)","DNAI2",-1,"Directed"
"BNT-I (D10, mild)","UBXN2B",1,"Directed"
"BNT-I (D10, mild)","DDN",1,"Directed"
"BNT-I (D10, mild)","SPRY2",1,"Directed"
"BNT-I (D10, mild)","ADGRD1",-1,"Directed"
"BNT-I (D10, mild)","GAS5",-1,"Directed"
"BNT-I (D10, mild)","ADGRB2",-1,"Directed"
"BNT-I (D10, mild)","PCNA",1,"Directed"
"BNT-I (D10, mild)","TOR1B",1,"Directed"
"BNT-I (D10, mild)","TM7SF2",-1,"Directed"
"BNT-I (D10, mild)","BSCL2",-1,"Directed"
"BNT-I (D10, mild)","IFITM3",1,"Directed"
"BNT-I (D10, mild)","SORT1",1,"Directed"
"BNT-I (D10, mild)","MIR221",1,"Directed"
"BNT-I (D10, mild)","PIDD1",-1,"Directed"
"BNT-I (D10, mild)","NAP1L3",-1,"Directed"
"BNT-I (D10, mild)","ZNF225",-1,"Directed"
"BNT-I (D10, mild)","HYDIN",-1,"Directed"
"BNT-I (D10, mild)","DCBLD2",1,"Directed"
"BNT-I (D10, mild)","IL17RB",-1,"Directed"
"BNT-I (D10, mild)","MAMDC4",-1,"Directed"
"BNT-I (D10, mild)","OR10AD1",-1,"Directed"
"BNT-I (D10, mild)","BAD",1,"Directed"
"BNT-I (D10, mild)","IL23R",-1,"Directed"
"BNT-I (D10, mild)","GSR",1,"Directed"
"BNT-I (D10, mild)","ABHD5",1,"Directed"
"BNT-I (D10, mild)","ACKR3",-1,"Directed"
"BNT-I (D10, mild)","PLAG1",-1,"Directed"
"BNT-I (D10, mild)","LST1",1,"Directed"
"BNT-I (D10, mild)","FRMD3",1,"Directed"
"BNT-I (D10, mild)","POLN",-1,"Directed"
"BNT-I (D10, mild)","BBC3",1,"Directed"
"BNT-I (D10, mild)","CRYBA1",1,"Directed"
"BNT-I (D10, mild)","RAI14",-1,"Directed"
"BNT-I (D10, mild)","ATP2A1",1,"Directed"
"BNT-I (D10, mild)","ALPK3",1,"Directed"
"BNT-I (D10, mild)","GPT",-1,"Directed"
"BNT-I (D10, mild)","EGF",1,"Directed"
"BNT-I (D10, mild)","ENAM",-1,"Directed"
"BNT-I (D10, mild)","METTL8",-1,"Directed"
"BNT-I (D10, mild)","SNORD116-4",-1,"Directed"
"BNT-I (D10, mild)","ZNF383",-1,"Directed"
"BNT-I (D10, mild)","POMGNT2",-1,"Directed"
"BNT-I (D10, mild)","LFNG",-1,"Directed"
"BNT-I (D10, mild)","PELI1",1,"Directed"
"BNT-I (D10, mild)","PLEKHH2",-1,"Directed"
"BNT-I (D10, mild)","IL17RA",1,"Directed"
"BNT-I (D10, mild)","MCF2",1,"Directed"
"BNT-I (D10, mild)","CATSPERG",-1,"Directed"
"BNT-I (D10, mild)","ZNF883",-1,"Directed"
"BNT-I (D10, mild)","SNORD35B",1,"Directed"
"BNT-I (D10, mild)","ZNF146",-1,"Directed"
"BNT-I (D10, mild)","RAB9B",-1,"Directed"
"BNT-I (D10, mild)","SKA1",1,"Directed"
"BNT-I (D10, mild)","MST1L",-1,"Directed"
"BNT-I (D10, mild)","CCNG2",1,"Directed"
"BNT-I (D10, mild)","MVD",-1,"Directed"
"BNT-I (D10, mild)","ATP8B4",1,"Directed"
"BNT-I (D10, mild)","RASGRP4",1,"Directed"
"BNT-I (D10, mild)","ST6GALNAC3",1,"Directed"
"BNT-I (D10, mild)","TEAD2",-1,"Directed"
"BNT-I (D10, mild)","SNORD19",-1,"Directed"
"BNT-I (D10, mild)","SCAMP5",-1,"Directed"
"BNT-I (D10, mild)","PPP1R17",-1,"Directed"
"BNT-I (D10, mild)","SLC4A1",1,"Directed"
"BNT-I (D10, mild)","GJA3",-1,"Directed"
"BNT-I (D10, mild)","CRB1",-1,"Directed"
"BNT-I (D10, mild)","DDX12P",-1,"Directed"
"BNT-I (D10, mild)","OPLAH",1,"Directed"
"BNT-I (D10, mild)","LAT",-1,"Directed"
"BNT-I (D10, mild)","HMMR",1,"Directed"
"BNT-I (D10, mild)","RPA4",1,"Directed"
"BNT-I (D10, mild)","NTN4",-1,"Directed"
"BNT-I (D10, mild)","PLK2",1,"Directed"
"BNT-I (D10, mild)","CCNB1",1,"Directed"
"BNT-I (D10, mild)","CENPN",1,"Directed"
"BNT-I (D10, mild)","PPFIA2",1,"Directed"
"BNT-I (D10, mild)","CD200R1L",-1,"Directed"
"BNT-I (D10, mild)","GCKR",1,"Directed"
"BNT-I (D10, mild)","PLD1",1,"Directed"
"BNT-I (D10, mild)","E2F5",-1,"Directed"
"BNT-I (D10, mild)","SLC7A1",-1,"Directed"
"BNT-I (D10, mild)","MAFB",1,"Directed"
"BNT-I (D10, mild)","TMOD2",1,"Directed"
"BNT-I (D10, mild)","PLCB1",-1,"Directed"
"BNT-I (D10, mild)","CBR3",-1,"Directed"
"BNT-I (D10, mild)","RIPK2",1,"Directed"
"BNT-I (D10, mild)","DHDH",1,"Directed"
"BNT-I (D10, mild)","RBMS3",-1,"Directed"
"BNT-I (D10, mild)","GGNBP1",-1,"Directed"
"BNT-I (D10, mild)","FBXL13",1,"Directed"
"BNT-I (D10, mild)","CLDN20",-1,"Directed"
"BNT-I (D10, mild)","WDR83",-1,"Directed"
"BNT-I (D10, mild)","TMC3",1,"Directed"
"BNT-I (D10, mild)","ADH6",-1,"Directed"
"BNT-I (D10, mild)","TREM2",1,"Directed"
"BNT-I (D10, mild)","TRIM59",-1,"Directed"
"BNT-I (D10, mild)","TGM5",1,"Directed"
"BNT-I (D10, mild)","CBX1",1,"Directed"
"BNT-I (D10, mild)","MSRB3",1,"Directed"
"BNT-I (D10, mild)","PRSS41",-1,"Directed"
"BNT-I (D10, mild)","XRN1",1,"Directed"
"BNT-I (D10, mild)","WNT3",-1,"Directed"
"BNT-I (D10, mild)","TREX1",1,"Directed"
"BNT-I (D10, mild)","MS4A6A",1,"Directed"
"BNT-I (D10, mild)","TMTC4",-1,"Directed"
"BNT-I (D10, mild)","HPGDS",-1,"Directed"
"BNT-I (D10, mild)","SLC1A1",-1,"Directed"
"BNT-I (D10, mild)","MCMBP",1,"Directed"
"BNT-I (D10, mild)","BLNK",-1,"Directed"
"BNT-I (D10, mild)","DENND3",1,"Directed"
"BNT-I (D10, mild)","CFB",1,"Directed"
"BNT-I (D10, mild)","ERBB3",-1,"Directed"
"BNT-I (D10, mild)","CR1",1,"Directed"
"BNT-I (D10, mild)","SYNM",-1,"Directed"
"BNT-I (D10, mild)","TCTN1",-1,"Directed"
"BNT-I (D10, mild)","PRCP",1,"Directed"
"BNT-I (D10, mild)","PDE1B",1,"Directed"
"BNT-I (D10, mild)","FANCA",1,"Directed"
"BNT-I (D10, mild)","ELANE",1,"Directed"
"BNT-I (D10, mild)","RBM47",1,"Directed"
"BNT-I (D10, mild)","YPEL3",1,"Directed"
"BNT-I (D10, mild)","SNORD116-22",-1,"Directed"
"BNT-I (D10, mild)","SRGN",1,"Directed"
"BNT-I (D10, mild)","HCK",1,"Directed"
"BNT-I (D10, mild)","CYGB",1,"Directed"
"BNT-I (D10, mild)","NLRP3",1,"Directed"
"BNT-I (D10, mild)","GPR82",-1,"Directed"
"BNT-I (D10, mild)","KLHL13",-1,"Directed"
"BNT-I (D10, mild)","ZFP2",-1,"Directed"
"BNT-I (D10, mild)","DENND5A",1,"Directed"
"BNT-I (D10, mild)","SNORD12",1,"Directed"
"BNT-I (D10, mild)","C1RL",1,"Directed"
"BNT-I (D10, mild)","STAT5B",1,"Directed"
"BNT-I (D10, mild)","AGO4",1,"Directed"
"BNT-I (D10, mild)","SATB2",1,"Directed"
"BNT-I (D10, mild)","KANK1",-1,"Directed"
"BNT-I (D10, mild)","GPX7",-1,"Directed"
"BNT-I (D10, mild)","COL5A3",-1,"Directed"
"BNT-I (D10, mild)","RAC2",1,"Directed"
"BNT-I (D10, mild)","DNAJB9",1,"Directed"
"BNT-I (D10, mild)","TSPAN6",-1,"Directed"
"BNT-I (D10, mild)","LVRN",1,"Directed"
"BNT-I (D10, mild)","CYP1A2",1,"Directed"
"BNT-I (D10, mild)","CCDC61",-1,"Directed"
"BNT-I (D10, mild)","FAM86B1",-1,"Directed"
"BNT-I (D10, mild)","ZNF431",-1,"Directed"
"BNT-I (D10, mild)","TAS2R3",-1,"Directed"
"BNT-I (D10, mild)","HSPA1L",1,"Directed"
"BNT-I (D10, mild)","PIM3",1,"Directed"
"BNT-I (D10, mild)","SYNGR1",-1,"Directed"
"BNT-I (D10, mild)","AKR1C4",1,"Directed"
"BNT-I (D10, mild)","PI16",-1,"Directed"
"BNT-I (D10, mild)","ABAT",1,"Directed"
"BNT-I (D10, mild)","ZNF254",-1,"Directed"
"BNT-I (D10, mild)","NRIP2",-1,"Directed"
"BNT-I (D10, mild)","ETNK2",-1,"Directed"
"BNT-I (D10, mild)","ATP1B3",1,"Directed"
"BNT-I (D10, mild)","CX3CR1",-1,"Directed"
"BNT-I (D10, mild)","GFPT2",-1,"Directed"
"BNT-I (D10, mild)","OSCAR",1,"Directed"
"BNT-I (D10, mild)","TRAF4",-1,"Directed"
"BNT-I (D10, mild)","CCPG1",1,"Directed"
"BNT-I (D10, mild)","FCRL2",-1,"Directed"
"BNT-I (D10, mild)","PTCRA",1,"Directed"
"BNT-I (D10, mild)","PRL",1,"Directed"
"BNT-I (D10, severe)","CHCHD2",1,"Directed"
"BNT-I (D10, severe)","P2RY10",-1,"Directed"
"BNT-I (D10, severe)","ZNF608",1,"Directed"
"BNT-I (D10, severe)","SMARCD3",1,"Directed"
"BNT-I (D10, severe)","HNRNPLL",1,"Directed"
"BNT-I (D10, severe)","IFI27",1,"Directed"
"BNT-I (D10, severe)","ADAMTS2",1,"Directed"
"BNT-I (D10, severe)","CDK10",-1,"Directed"
"BNT-I (D10, severe)","FCER1A",-1,"Directed"
"BNT-I (D10, severe)","RNF175",1,"Directed"
"BNT-I (D10, severe)","MMP8",1,"Directed"
"BNT-I (D10, severe)","MMADHC",1,"Directed"
"BNT-I (D10, severe)","SLC22A15",1,"Directed"
"BNT-I (D10, severe)","GADD45A",1,"Directed"
"BNT-I (D10, severe)","SVBP",1,"Directed"
"BNT-I (D10, severe)","CDC6",1,"Directed"
"BNT-I (D10, severe)","THOC7",1,"Directed"
"BNT-I (D10, severe)","URGCP",-1,"Directed"
"BNT-I (D10, severe)","WDR6",-1,"Directed"
"BNT-I (D10, severe)","AP3S1",1,"Directed"
"BNT-I (D10, severe)","C4orf3",1,"Directed"
"BNT-I (D10, severe)","CPA3",-1,"Directed"
"BNT-I (D10, severe)","INHBB",1,"Directed"
"BNT-I (D10, severe)","PTCH1",-1,"Directed"
"BNT-I (D10, severe)","GPR160",1,"Directed"
"BNT-I (D10, severe)","RNASE1",1,"Directed"
"BNT-I (D10, severe)","ANLN",1,"Directed"
"BNT-I (D10, severe)","COX6A1",1,"Directed"
"BNT-I (D10, severe)","BCL9L",-1,"Directed"
"BNT-I (D10, severe)","MAOA",1,"Directed"
"BNT-I (D10, severe)","CCNB2",1,"Directed"
"BNT-I (D10, severe)","NOXRED1",1,"Directed"
"BNT-I (D10, severe)","AKAP12",-1,"Directed"
"BNT-I (D10, severe)","IL18RAP",1,"Directed"
"BNT-I (D10, severe)","SRBD1",1,"Directed"
"BNT-I (D10, severe)","JTB",1,"Directed"
"BNT-I (D10, severe)","EEF2",-1,"Directed"
"BNT-I (D10, severe)","TNRC6C",-1,"Directed"
"BNT-I (D10, severe)","ZNF684",1,"Directed"
"BNT-I (D10, severe)","ZNF708",-1,"Directed"
"BNT-I (D10, severe)","MAP2K6",1,"Directed"
"BNT-I (D10, severe)","RHOT1",1,"Directed"
"BNT-I (D10, severe)","CREG1",1,"Directed"
"BNT-I (D10, severe)","GRB10",1,"Directed"
"BNT-I (D10, severe)","LTF",1,"Directed"
"BNT-I (D10, severe)","TRAF1",-1,"Directed"
"BNT-I (D10, severe)","OLAH",1,"Directed"
"BNT-I (D10, severe)","RAB32",1,"Directed"
"BNT-I (D10, severe)","IL18R1",1,"Directed"
"BNT-I (D10, severe)","EPCAM",1,"Directed"
"BNT-I (D10, severe)","SAP30",1,"Directed"
"BNT-I (D10, severe)","POLR3GL",1,"Directed"
"BNT-I (D10, severe)","RORC",-1,"Directed"
"BNT-I (D10, severe)","ZFP41",-1,"Directed"
"BNT-I (D10, severe)","IL7R",-1,"Directed"
"BNT-I (D10, severe)","GYG1",1,"Directed"
"BNT-I (D10, severe)","ENGASE",-1,"Directed"
"BNT-I (D10, severe)","CD40LG",-1,"Directed"
"BNT-I (D10, severe)","FMNL3",-1,"Directed"
"BNT-I (D10, severe)","HRH4",-1,"Directed"
"BNT-I (D10, severe)","TROAP",1,"Directed"
"BNT-I (D10, severe)","RRM2",1,"Directed"
"BNT-I (D10, severe)","SIGLEC1",1,"Directed"
"BNT-I (D10, severe)","SEPHS2",1,"Directed"
"BNT-I (D10, severe)","TIMM10",1,"Directed"
"BNT-I (D10, severe)","AURKB",1,"Directed"
"BNT-I (D10, severe)","GCNT4",-1,"Directed"
"BNT-I (D10, severe)","HJURP",1,"Directed"
"BNT-I (D10, severe)","FBXO9",1,"Directed"
"BNT-I (D10, severe)","PAPLN",1,"Directed"
"BNT-I (D10, severe)","TFDP1",1,"Directed"
"BNT-I (D10, severe)","CDCA5",1,"Directed"
"BNT-I (D10, severe)","ESPL1",1,"Directed"
"BNT-I (D10, severe)","GGH",1,"Directed"
"BNT-I (D10, severe)","CDCA8",1,"Directed"
"BNT-I (D10, severe)","TPST1",1,"Directed"
"BNT-I (D10, severe)","MYL12A",1,"Directed"
"BNT-I (D10, severe)","UPP1",1,"Directed"
"BNT-I (D10, severe)","ERG",1,"Directed"
"BNT-I (D10, severe)","PTEN",1,"Directed"
"BNT-I (D10, severe)","TRIM6",1,"Directed"
"BNT-I (D10, severe)","IFI44",1,"Directed"
"BNT-I (D10, severe)","CHIT1",1,"Directed"
"BNT-I (D10, severe)","CASP10",1,"Directed"
"BNT-I (D10, severe)","AMIGO1",-1,"Directed"
"BNT-I (D10, severe)","DCTN2",1,"Directed"
"BNT-I (D10, severe)","GATA2",-1,"Directed"
"BNT-I (D10, severe)","IRF2BPL",1,"Directed"
"BNT-I (D10, severe)","ACADSB",-1,"Directed"
"BNT-I (D10, severe)","PER3",-1,"Directed"
"BNT-I (D10, severe)","SRFBP1",-1,"Directed"
"BNT-I (D10, severe)","MAP1LC3B",1,"Directed"
"BNT-I (D10, severe)","ABCA13",1,"Directed"
"BNT-I (D10, severe)","ERLIN1",1,"Directed"
"BNT-I (D10, severe)","SLC26A8",1,"Directed"
"BNT-I (D10, severe)","TBPL1",1,"Directed"
"BNT-I (D10, severe)","SKA1",1,"Directed"
"BNT-I (D10, severe)","TRIM22",1,"Directed"
"BNT-I (D10, severe)","ZBTB4",-1,"Directed"
"BNT-I (D10, severe)","HMGB2",1,"Directed"
"BNT-I (D10, severe)","LCN2",1,"Directed"
"BNT-I (D10, severe)","E2F2",1,"Directed"
"BNT-I (D10, severe)","STK17B",1,"Directed"
"BNT-I (D10, severe)","SLC29A2",-1,"Directed"
"BNT-I (D10, severe)","PRPF40B",-1,"Directed"
"BNT-I (D10, severe)","HLA-DPA1",-1,"Directed"
"BNT-I (D10, severe)","PCNA",1,"Directed"
"BNT-I (D10, severe)","HMGN2",1,"Directed"
"BNT-I (D10, severe)","IL1R2",1,"Directed"
"BNT-I (D10, severe)","BIRC5",1,"Directed"
"BNT-I (D10, severe)","FIG4",1,"Directed"
"BNT-I (D10, severe)","LRRN3",-1,"Directed"
"BNT-I (D10, severe)","PFKFB2",1,"Directed"
"BNT-I (D10, severe)","TXN",1,"Directed"
"BNT-I (D10, severe)","SH3GLB1",1,"Directed"
"BNT-I (D10, severe)","CRADD",1,"Directed"
"BNT-I (D10, severe)","NAT10",-1,"Directed"
"BNT-I (D10, severe)","BLOC1S2",1,"Directed"
"BNT-I (D10, severe)","SPTAN1",-1,"Directed"
"BNT-I (D10, severe)","BPI",1,"Directed"
"BNT-I (D10, severe)","NPFF",1,"Directed"
"BNT-I (D10, severe)","IRAK3",1,"Directed"
"BNT-I (D10, severe)","RPTOR",-1,"Directed"
"BNT-I (D10, severe)","SMIM20",1,"Directed"
"BNT-I (D10, severe)","EEF1G",-1,"Directed"
"BNT-I (D10, severe)","MIEN1",1,"Directed"
"BNT-I (D10, severe)","NRCAM",-1,"Directed"
"BNT-I (D10, severe)","CLEC10A",-1,"Directed"
"BNT-I (D10, severe)","COX5B",1,"Directed"
"BNT-I (D10, severe)","NOP14",-1,"Directed"
"BNT-I (D10, severe)","INHBE",1,"Directed"
"BNT-I (D10, severe)","PIK3C2B",-1,"Directed"
"BNT-I (D10, severe)","LY6E",1,"Directed"
"BNT-I (D10, severe)","EXOC6",1,"Directed"
"BNT-I (D10, severe)","SPOCK2",-1,"Directed"
"BNT-I (D10, severe)","S100A6",1,"Directed"
"BNT-I (D10, severe)","SDHB",1,"Directed"
"BNT-I (D10, severe)","KLHL2",1,"Directed"
"BNT-I (D10, severe)","SHCBP1",1,"Directed"
"BNT-I (D10, severe)","ASPH",1,"Directed"
"BNT-I (D10, severe)","METTL9",1,"Directed"
"BNT-I (D10, severe)","RASL11A",1,"Directed"
"BNT-I (D10, severe)","RNF135",1,"Directed"
"BNT-I (D10, severe)","CHD6",-1,"Directed"
"BNT-I (D10, severe)","FKBP5",1,"Directed"
"BNT-I (D10, severe)","ARG1",1,"Directed"
"BNT-I (D10, severe)","CPEB3",1,"Directed"
"BNT-I (D10, severe)","DCHS1",-1,"Directed"
"BNT-I (D10, severe)","KRI1",-1,"Directed"
"BNT-I (D10, severe)","RBMS1",1,"Directed"
"BNT-I (D10, severe)","STAC3",1,"Directed"
"BNT-I (D10, severe)","PTPN13",-1,"Directed"
"BNT-I (D10, severe)","ENPP3",-1,"Directed"
"BNT-I (D10, severe)","SF3B6",1,"Directed"
"BNT-I (D10, severe)","LHFPL2",1,"Directed"
"BNT-I (D10, severe)","MUTYH",-1,"Directed"
"BNT-I (D10, severe)","MSRB2",1,"Directed"
"BNT-I (D10, severe)","TYSND1",-1,"Directed"
"BNT-I (D10, severe)","AKIRIN2",1,"Directed"
"BNT-I (D10, severe)","RAB13",1,"Directed"
"BNT-I (D10, severe)","CD24",1,"Directed"
"BNT-I (D10, severe)","MAP1LC3B2",1,"Directed"
"BNT-I (D10, severe)","KIF4A",1,"Directed"
"BNT-I (D10, severe)","TMEM165",1,"Directed"
"BNT-I (D10, severe)","GALT",-1,"Directed"
"BNT-I (D10, severe)","MPLKIP",1,"Directed"
"BNT-I (D10, severe)","COL17A1",1,"Directed"
"BNT-I (D10, severe)","SH3PXD2B",1,"Directed"
"BNT-I (D10, severe)","IL11RA",-1,"Directed"
"BNT-I (D10, severe)","SNORA53",1,"Directed"
"BNT-I (D10, severe)","RMI2",1,"Directed"
"BNT-I (D10, severe)","TMEM59",1,"Directed"
"BNT-I (D10, severe)","IFI44L",1,"Directed"
"BNT-I (D10, severe)","BAMBI",1,"Directed"
"BNT-I (D10, severe)","TMEM8B",-1,"Directed"
"BNT-I (D10, severe)","CLSPN",1,"Directed"
"BNT-I (D10, severe)","CNEP1R1",1,"Directed"
"BNT-I (D10, severe)","MCTP2",1,"Directed"
"BNT-I (D10, severe)","PSMD9",1,"Directed"
"BNT-I (D10, severe)","CDC45",1,"Directed"
"BNT-I (D10, severe)","ANKHD1",1,"Directed"
"BNT-I (D10, severe)","AKT3",-1,"Directed"
"BNT-I (D10, severe)","CDC20",1,"Directed"
"BNT-I (D10, severe)","CDC25A",1,"Directed"
"BNT-I (D10, severe)","DYNC1I1",1,"Directed"
"BNT-I (D10, severe)","MS4A2",-1,"Directed"
"BNT-I (D10, severe)","CCNDBP1",1,"Directed"
"BNT-I (D10, severe)","CD4",-1,"Directed"
"BNT-I (D10, severe)","DCANP1",-1,"Directed"
"BNT-I (D10, severe)","MAP3K4",-1,"Directed"
"BNT-I (D10, severe)","PLA2G4B",-1,"Directed"
"BNT-I (D10, severe)","UQCRQ",1,"Directed"
"BNT-I (D10, severe)","SMTNL1",1,"Directed"
"BNT-I (D10, severe)","EMC7",1,"Directed"
"BNT-I (D10, severe)","PLEKHF2",1,"Directed"
"BNT-I (D10, severe)","AARS2",-1,"Directed"
"BNT-I (D10, severe)","COX8A",1,"Directed"
"BNT-I (D10, severe)","E2F8",1,"Directed"
"BNT-I (D10, severe)","COL9A2",1,"Directed"
"BNT-I (D10, severe)","COL6A2",-1,"Directed"
"BNT-I (D10, severe)","ANKH",-1,"Directed"
"BNT-I (D10, severe)","CCDC136",-1,"Directed"
"BNT-I (D10, severe)","TOB1",1,"Directed"
"BNT-I (D10, severe)","DDX31",-1,"Directed"
"BNT-I (D10, severe)","TTC28",-1,"Directed"
"BNT-I (D10, severe)","S100A8",1,"Directed"
"BNT-I (D10, severe)","PSTPIP2",1,"Directed"
"BNT-I (D10, severe)","FGD4",1,"Directed"
"BNT-I (D10, severe)","RASGEF1A",1,"Directed"
"BNT-I (D10, severe)","CCNA1",1,"Directed"
"BNT-I (D10, severe)","ELOVL4",-1,"Directed"
"BNT-I (D10, severe)","SP100",1,"Directed"
"BNT-I (D10, severe)","CDCA2",1,"Directed"
"BNT-I (D10, severe)","IRS2",1,"Directed"
"BNT-I (D10, severe)","ECHDC3",1,"Directed"
"BNT-I (D10, severe)","TSHZ1",-1,"Directed"
"BNT-I (D10, severe)","ZNF3",-1,"Directed"
"BNT-I (D10, severe)","GSTO1",1,"Directed"
"BNT-I (D10, severe)","CHPT1",1,"Directed"
"BNT-I (D10, severe)","SRGAP3",-1,"Directed"
"BNT-I (D10, severe)","IL21R",-1,"Directed"
"BNT-I (D10, severe)","CEACAM6",1,"Directed"
"BNT-I (D10, severe)","VNN1",1,"Directed"
"BNT-I (D10, severe)","NIPAL3",-1,"Directed"
"BNT-I (D10, severe)","OR2B6",1,"Directed"
"BNT-I (D10, severe)","DHX30",-1,"Directed"
"BNT-I (D10, severe)","CREBRF",1,"Directed"
"BNT-I (D10, severe)","NECAB1",1,"Directed"
"BNT-I (D10, severe)","SIPA1L2",1,"Directed"
"BNT-I (D10, severe)","CYP19A1",1,"Directed"
"BNT-I (D10, severe)","SYN2",1,"Directed"
"BNT-I (D10, severe)","TCN1",1,"Directed"
"BNT-I (D10, severe)","LDHA",1,"Directed"
"BNT-I (D10, severe)","AMN1",1,"Directed"
"BNT-I (D10, severe)","CAMK4",-1,"Directed"
"BNT-I (D10, severe)","BRF2",1,"Directed"
"BNT-I (D10, severe)","CLIC5",-1,"Directed"
