"condition","genes","base_mean","log2fold_change","lfc_se","stat","pvalue","padj","direction","vaccine","day","dose","infection","type","vac_infec","regimen","variant","severity","prior_infection","previous_vaccination","gse_id","participants","bioprocess"
"BNT-MO (V3, D1)","ZFP62",309.602726244721,-0.493786356281828,0.0956910934065698,-5.16021229043587,2.46669972012241e-07,6.3175087121191e-06,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","DTX3L",3863.18119636156,1.44954921548771,0.18364575113534,7.89318133703757,2.94579103924099e-15,8.16991888488441e-13,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","DUSP1",11864.6484127729,1.32647950204482,0.255292441136304,5.19592157190661,2.03708133058735e-07,5.37391743255572e-06,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","LYN",12094.6353449307,0.705746205197614,0.149679345645261,4.71505405208162,2.41646591720033e-06,4.13546445084066e-05,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","AAAS",202.693286664703,-0.257524594295521,0.0672390000301564,-3.82998846175616,0.00012814926764573,0.00108261734005487,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CEP68",391.283027284734,-0.425561060537875,0.10635030285538,-4.00150304335826,6.29413854976075e-05,0.0006074535364096,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","TDRKH",76.562810915838,-0.431064038776739,0.127861505787155,-3.37133554092748,0.00074804686815229,0.00448062855553111,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","BRD8",615.000202891749,-0.318502646110737,0.0792211202406933,-4.0204259311538,5.80930126917769e-05,0.00056741636770958,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PLK2",26.8164785805906,0.468878232679894,0.185044436767481,2.53386830142354,0.0112811121128376,0.0396702170694681,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","NABP1",5227.95332120635,1.04435546056606,0.19964274754076,5.23112145785731,1.68484758105747e-07,4.636190249808e-06,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PDE4DIP",432.22220823979,-0.508338067988054,0.111875193537351,-4.5437960991624,5.52501038907361e-06,8.21850169237075e-05,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","ENTR1",227.609659640792,-0.254423029407567,0.0823197532138707,-3.09066802893059,0.00199706773907605,0.00996076521633815,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","RACK1",6973.90221999729,-0.322500814937396,0.0973720996470647,-3.31204540218742,0.00092616513763196,0.00535428106719874,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","REEP3",408.989442110167,0.335952921508124,0.0684815001688169,4.90574710951061,9.30723805644852e-07,1.91020412613264e-05,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","DGKZ",2094.28647984178,-0.24855682594587,0.0642449250885859,-3.86889432283003,0.00010933001156699,0.00095225536521036,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CDC45",8.5836005586088,0.941600740816704,0.348332614299163,2.70316560139275,0.00686825181946451,0.0267793214670131,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","LLGL2",228.965059912263,-0.444776714391819,0.156501905490452,-2.84198913104578,0.00448330200067835,0.0190368734025581,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","LILRB1",800.578638123826,0.75662152488708,0.138332972716383,5.46956745040346,4.51135214990081e-08,1.55885705927228e-06,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PCID2",274.478834046342,-0.46088223115701,0.0845231446204789,-5.45273407924466,4.96012153642832e-08,1.68356588961089e-06,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","WDR6",877.048383237963,-0.346687775874783,0.0914479646009672,-3.79109340910488,0.00014998552793799,0.00123155237938331,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","GADD45G",28.4136388697657,1.64744172654645,0.267220372526015,6.1651052686339,7.04362661400302e-10,4.39247224171466e-08,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","GPSM1",35.6648902010508,-0.629052932238914,0.181734552985622,-3.46138322022164,0.00053740721954929,0.0034315266203151,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CDK12",2446.12283570167,0.229103249983268,0.0686013195160402,3.33963328401721,0.00083889084920751,0.00491853722380971,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","HEXIM1",1191.55580796317,0.265007209902483,0.0920195161087829,2.87990223279591,0.00397798506542966,0.01736701930595,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","FANCA",309.727894042822,1.24735083732803,0.171614566457754,7.26832729338907,3.63966091643767e-13,5.36480928648064e-11,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PDCD6IP",1786.00121108333,0.118671774865095,0.0447798916570323,2.65011304122838,0.00804648433956075,0.0303134578926294,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","JUNB",5923.12073302721,1.12754162582958,0.21490835270984,5.24661611152888,1.54918228420397e-07,4.33647598757654e-06,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CYLD",3925.33389332456,0.227795258332974,0.0881399616267075,2.58447194812425,0.00975282377886163,0.0353577605109813,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","ING1",586.169849229458,0.251612156023059,0.0780263393836033,3.22470793850844,0.00126101242421389,0.0068752250071341,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","DMAP1",350.3220230797,-0.350342956081141,0.0816441393192049,-4.29109742600632,1.77792284873015e-05,0.00021414318746019,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PIWIL4",43.7907754452736,0.511907828875411,0.148424462819581,3.44894513445311,0.00056278103831608,0.00355052341383611,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CHMP4BP1",25.7102277735934,0.603183654148407,0.192674321220304,3.13058663099545,0.00174457535165175,0.00894047149577329,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","KAT5",400.77693458054,0.19060200135088,0.066423400231105,2.86950081880368,0.00411120268085913,0.0178564635871272,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CHMP7",1226.67562975159,-0.469218785143369,0.0969478672791999,-4.83990827556904,1.29899068620027e-06,2.49590936041289e-05,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","TRIM21",1433.68726536217,1.17073025141659,0.171695101021923,6.81865845005738,9.1894585048316e-12,9.1798770789024e-10,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","XPO1",4947.26539770191,0.280616016558535,0.103036005066157,2.72347531698611,0.00645990425672337,0.0254746233719767,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","BID",1305.8533633563,0.725152670674642,0.133435049416509,5.43449921025716,5.4950540539579e-08,1.82688879099881e-06,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","MORF4L2",544.348972539772,0.235811369240302,0.071313207367874,3.30669980981017,0.00094401997762326,0.00543767181921929,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","FOXC1",4.82342446402194,1.04349350842211,0.391722460668209,2.66385927077578,0.00772498725051818,0.0293752988032514,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","NOLC1",785.978151995953,-0.252817604189612,0.0659202701239666,-3.83520279443903,0.00012546073400769,0.001063313772181,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","KRT18",17.8213388959971,-0.710631519278601,0.260468958396284,-2.7282771953095,0.00636660831767481,0.0252057419458959,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","NOP53",3519.62794712929,-0.441126974712854,0.108332044759415,-4.07198973943965,4.66132332026691e-05,0.00047372889558623,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","MARF1",8773.92895586606,0.306053721263357,0.125394576968062,2.4407253380767,0.0146577981329288,0.0486546565426572,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","EHMT2",458.149593174856,-0.373148578192825,0.0857347434668928,-4.3523612843948,1.34679084651151e-05,0.00017196344422072,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","MIS12",157.119620795455,-0.358854184156572,0.0885504853199437,-4.05253774567116,5.06650465724964e-05,0.00050887030568065,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PPP2R5C",3494.71872358424,0.254531857046955,0.0474468020613545,5.36457350102993,8.114071413083e-08,2.51882764720123e-06,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","TMOD3",2311.86280107006,0.400577031817322,0.0637646852408502,6.28211415620219,3.33999439486779e-10,2.18634788369638e-08,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","AXIN2",83.5459027734763,-0.761365260488615,0.185115037820089,-4.1129303672702,3.90668251099121e-05,0.00041028925743235,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","ANGEL2",430.615367009534,-0.19130770238066,0.0686618930190984,-2.78622819687549,0.00533253174601862,0.0218590245318126,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","RRM1",256.101670955733,-0.225828492709436,0.0894880530001589,-2.52356024227095,0.011617315368911,0.0405279333574819,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","ZC3H12D",286.214800085963,-0.477709620380708,0.132086599854355,-3.6166395448702,0.00029845245337126,0.00213405778795817,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","P3H4",29.7483463119626,-0.683965304626314,0.185998405084241,-3.67726435243644,0.00023574869174152,0.00176522590569374,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","KMT5A",370.859928847381,0.202767914050795,0.0825276388266311,2.45696977320237,0.0140114475292973,0.0469822691757892,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","LATS2",439.548941461947,0.62097612684512,0.0967197143360987,6.42036766865587,1.35945602057645e-10,1.00190958047938e-08,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PKD1",582.303807640742,-0.37415783062425,0.0997280681300554,-3.75178059336626,0.00017558309483983,0.00139357722648842,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PPP1R12A",4015.34499186769,0.27124735626265,0.0995487276345827,2.72476969528257,0.00643463538781154,0.0253987349633505,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PPP1R15A",3949.13915965827,0.877070204895323,0.201849677746586,4.34516524716203,1.39170856230294e-05,0.00017692661686502,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","FOSL1",9.35886741026614,1.8263745212571,0.479467078622229,3.80917606794874,0.00013943064670189,0.0011616281309022,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","MAD2L1BP",132.42285598451,0.632069623693489,0.121566924321659,5.19935522939669,1.99981014129737e-07,5.3021381331152e-06,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","SMARCD3",205.379113273968,0.835311051271206,0.138912059264553,6.01323640073888,1.81855534852286e-09,1.01406110148584e-07,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CNTROB",212.16841019545,-0.261763620110334,0.078260423171732,-3.34477644640291,0.00082348916918797,0.0048519842697918,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","UBB",52159.6262036738,0.590163946699505,0.231381685205074,2.55060786758658,0.0107535241439359,0.0381844309140635,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","NIPBL",6255.60750355167,0.284882931611509,0.0992040437720412,2.87168668513287,0.00408287545568062,0.0177550750680495,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","TRIM32",106.270361839393,-0.798176796846823,0.139690271146577,-5.71390398411708,1.10413312536517e-08,4.67327671012993e-07,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","KLHL13",9.22745298372034,-0.793974551514569,0.303965132344265,-2.6120579863592,0.00899989877427954,0.033169101421318,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","MPLKIP",187.587152003922,-0.204838798097186,0.0722295692872455,-2.83594101582656,0.00456908836173347,0.019311659211674,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","KIF13A",1620.21613614783,0.428229512689221,0.134889011258841,3.17468049244932,0.0015000156876584,0.00790433266611592,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","LEF1",2109.39729659977,-0.67097176785142,0.166535661203414,-4.02899753123665,5.6015206511601e-05,0.00055146591445657,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CCNH",622.371004708566,0.324999362664714,0.102077497397184,3.18384924152422,0.00145330681483505,0.00771607079171114,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CDC6",27.5779412269332,0.543776307538538,0.191251541307007,2.84325189654623,0.00446557617132273,0.0189768980925687,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PARD6B",51.7826369458808,-0.408990295155831,0.129207833146345,-3.16536764990551,0.00154887107652439,0.00810699861606317,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","AURKAIP1",513.033011338935,0.314210548072752,0.0920217713183395,3.41452401503742,0.00063893560707434,0.00394709399938837,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CCP110",414.368487947549,0.396667442338704,0.074859608655761,5.29881800695437,1.16554736358584e-07,3.44081335149332e-06,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","KIF5B",2881.23711095915,0.458606311580575,0.0848380442725814,5.40566812345521,6.45672536972949e-08,2.09376703604859e-06,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CREB3",173.980162692079,0.292323217100618,0.075733278597193,3.8599044239906,0.00011343138205526,0.00098107665861167,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","KIF7",4.03204166805822,-2.2912764845506,0.640293642854963,-3.57847764087455,0.00034560142810956,0.00239940280029429,"DOWN","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PARP9",4559.69004756896,1.80963800939581,0.2243397604648,8.06650593566873,7.23385669107345e-16,2.24228281374186e-13,"UP","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CHMP2A",2159.90152470863,0.356936510330704,0.141116321990645,2.52937792946705,0.0114264914160024,0.0400651854699347,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","MAPK6",313.901955790868,0.150934812050223,0.061667054173437,2.44757616645224,0.0143820723645665,0.0479508575293156,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","SPTBN1",3498.40222633299,-0.370310008667139,0.114732547964468,-3.22759334850492,0.00124836301886963,0.00682214044898474,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","CCAR2",887.358975721148,-0.169328262591733,0.0590905662720247,-2.86557183785018,0.00416256816169565,0.0180097154053366,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","LSM11",53.7960929610401,-0.569411673946438,0.13497846521745,-4.21853717946132,2.45892428589187e-05,0.00027903437680968,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","TET2",6252.05634461911,0.383731489259937,0.116890543473248,3.28282748850216,0.00102771536452284,0.00581847554483279,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","SRA1",398.02792805064,0.486794824697953,0.0909449823788821,5.35262982041095,8.66850695577658e-08,2.64804042918636e-06,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PCBP4",55.9292481598399,-0.509334283090629,0.164786631506201,-3.0908713797664,0.00199570061034749,0.00995630235855728,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","PIK3C3",1377.99367170843,0.207113486026925,0.0565433357615577,3.66291594292064,0.00024936038394463,0.00183969834539202,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","ZNF503",25.7434014128679,0.587565215040788,0.235229930555625,2.49783356077574,0.0124954846300582,0.0429727239406702,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","NDEL1",3194.31685565961,0.35702176196304,0.124123270841215,2.876348323271,0.00402305491385199,0.0175456137956077,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
"BNT-MO (V3, D1)","ZBED3",70.5776275206699,-0.396036258173302,0.160538040135279,-2.46693093948062,0.0136276637829485,0.045995820210887,"NEUTRAL","BNT",1,3,"none","RNA","vaccine","HE","none","none",NA,NA,"GSE199750",10,"Cell cycle"
